ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
70,"A compressed knotted ring polymer in a confining cavity is modelled by a knotted lattice polygon confined in a cube in . The GAS algorithm (Janse van Rensburg and Rechnitzer 2011 J. Knot Theol. Raman 20 1145?71) is used to sample lattice polygons of fixed knot type in a confining cube and to estimate the free energy of confined lattice knots. Lattice polygons of knot types the unknot, the trefoil knot, and the figure eight knot, are sampled and the free energies are estimated as functions of the concentration of monomers in the confining cube. The data show that the free energy is a function of knot type at low concentrations, and (mean-field) Flory?Huggins theory (Flory 1942 J. Chem. Phys. 10 51?61; Huggins 1942 J. Phys. Chem. 46 151?8) is used to model the free energy as a function of monomer concentration. The Flory interaction parameter of knotted lattice polygons in is also estimated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"We answered an old question: does there exist a mechanical system with 3 degrees of freedom, except for the Coulomb system, which has 6 first integrals generating the Lie algebra (4) by means of the Poisson brackets? A system which is not centrally symmetric, but has 6 first integrals generating Lie algebra (4), is presented. It is shown also that not every mechanical system with 3 degrees of freedom has first integrals generating (4).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"In a recent study of Landau-Ginzburg model of string field theory by Gaiotto, Moore and Witten, there appears a type of perturbed Cauchy-Riemann equation, i.e. the ? -instanton equation. Solutions of ? -instanton equation have degenerate asymptotics. This degeneracy is a severe restriction for obtaining the Fredholm property and constructing relevant homology theory. In this article, we study the Fredholm property of a sort of differential operators with degenerate asymptotics. As an application, we verify certain Fredholm property of the linearized operator of ? -instanton equations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,A simple procedure for obtaining the mass spectrum of 2-dimensional Toda lattice of E-8 type is given.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,We study the discrete Painleve equations associated to the affine Weyl group which can be obtained by the implementation of a special limits of -associated equations. This study is motivated by the existence of two -associated discrete both having a double ternary dependence in their coefficients and which have not been related before. We show here that two equations correspond to two different limits of a -associated discrete Painleve equation. Applying the same limiting procedures to other -associated equations we obtained several -related equations most of which have not been previously derived.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"The effect of enhancement factor on the angular dependence of L-l/L-gamma, L-alpha/L-gamma and L-beta/L-gamma X-ray intensity ratios for Sm, Hf, Pb and U elements have been measured by using the 59.54 keV photon energy. The binary systems are prepared as Sm-CeO2, Hf-CeO2, Pb-CeO2 and U-CePO2. The samples have been analyzed in EDXRF system. The measurements are made in scattering angles of 85 degrees, 95 degrees, 105 degrees, 115 degrees and 125 degrees. The L X-ray spectra from different samples were detected by a Si(Li) detector. The results show that the intensity ratios of L X-rays to be greater than expected due to the enhancement effect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"A recently proposed phase-space boundary integral model for the stochastic propagation of ray densities is presented and, for the first time, explicit connections between this model and parametric uncertainties arising in the underlying physical model are derived. In particular, an asymptotic analysis for a weak noise perturbation of the propagation speed is used to derive expressions for the probability distribution of the phase-space boundary coordinates after transport along uncertain, and in general curved, ray trajectories. Furthermore, models are presented for incorporating geometric uncertainties in terms of both the location of an edge within a polygonal domain, as well as small scale geometric fluctuations giving rise to rough boundary reflections. Uncertain source terms are also considered in the form of stochastically distributed point sources and uncertain boundary data. A series of numerical experiments is then performed to illustrate these uncertainty models in two-dimensional convex polygonal domains. (c) 2019 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license. (http://creativecommons.org/licenses/by/4.0/)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"This paper describes mainly laser-based techniques applied to a boiler fueled by wood pellets which is a real complicated combustion system. To our knowledge, laser-induced incandescence (LII) and extinction are used to characterize particulate emission at the exhaust for the first time because laser diagnostics are generally applied to laboratory flames, automotive engines and aeroengines. The 30-kW boiler was first characterized by temperature mapping in the combustion chamber and particle diameter analysis by scanning mobility particle sizer at the exhaust and inside the first combustion chamber for a better understanding of the running of this complex combustion system. Non-intrusive laser-based diagnostics including broadband LII, two-color LII and laser extinction excited at 1064 nm have been employed to study the particulate emissions at the exhaust of the boiler during the start-up and the steady-state phases of the boiler. The cross analysis of the experimental results obtained with the different diagnostics shows that particle size distributions, particles volume fractions and the temperature distribution are strongly dependent on the boiler cycle linked to the pellets loading. Laser extinction and LII-based methods provided complementary information about the particulate emissions. The LII technique probes incandescent soot particles formed during the combustion of pellets, while laser extinction detects both soot and non-incandescent particles (such as dust, fly ashes).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"The spin coupling properties of a series of two di-radical centers A(.)U(.) and A(.)U'(.) in U-A-U' triplex were investigated. These two series are considered by intriguing the radical-radical cation (A(.+) U (.+) and A( .+)U' (.+)), radical-dehydrogenated (A(. +)U(-H1)(.), A(-H1)U-.(.) , A(-H1)U-.'(.+ )and A( .+) U'(-H1)), and dehydrogenated-dehydrogenated (A(-H1)U-.(-H1)(.) and A(-H1)U-.(,)(-H1)(.) ) as RNA base couplers. The structural and electronic properties were calculated employing density functional theory (DFT). The di-radical character was identified by performing DFT and complete active space self-consistent (CASSCF) calculations. The calculated value of coupling constant revealed the presence of both types of magnetic interaction i.e. ferromagnetic (FM) and antiferromagnetic (AFM). A strong magnetic interaction is found for the radical-dehydrogenated A(-H1)U-.(.+) series whereas a weak magnetic interaction is observed for radical-radical cation, A(.+)U(.+), A(.+)U'(.+) and other di-radical series e.g. A( .+) U.+(-H1)(.), A(.+) U'(-H1)(.), and A(-H1)U-.'(-H1) (.) . The transformation of FM and AFM coupling with the change in dehydrogenation sites is explained with the help of distribution of spin density.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"The effects of heating temperature in ultraviolet irradiation process (hereafter named as UV temperature) on photon-activated precursor YBa2Cu3O7-x (YBCO) films were investigated systemically. The results from FT-IR spectra, carbon content, the XPS spectra of Cu 2p and O1s reflected that the photochemical reactions were inhibited by high UV temperature. And we proposed a model to analyze and explain the mechanism of how the UV temperature affect the photochemical reactions. Finally, the YBCO films irradiated at 100 or 150 degrees C had higher Jc values (about 7.0 MA/cm(2) at 77 K and 0 T) than samples UV-irradiated under high UV temperatures (beyond 200 degrees C), which showed lower Jc values due to the weakening of oxidation progress. Consequently, a temperature window of 100-150 degrees C in UV irradiation process maybe suitable for the deep UV irradiation method used in YBCO preparation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"We study the solvability of the Zakharov equation Delta(2)u +(kappa - omega(2))Delta u - kappa div (e(-vertical bar del u vertical bar 2) del u) = 0 in a bounded domain under homogeneous Dirichlet or Navier boundary conditions. This problem is a consequence of the system of equations derived by Zakharov to model the Langmuir collapse in plasma physics. Assumptions for the existence and nonexistence of a ground state solution as well as the multiplicity of solutions are discussed. Moreover, we consider formal approximations of the Zakharov equation obtained by the Taylor expansion of the exponential term. We illustrate that the existence and nonexistence results are substantially different from the corresponding results for the original problem. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"In this study, single-crystalline III-V semiconductor/reduced graphene oxide (RGO) hybrid microtubes have been successfully fabricated via the self-rolling of the dip-coated RGO layers together with the bottom InGaAs/GaAs strained bilayers, which makes the self-rolled-up RGO layers as the innermost walls. Structural and optical characterizations were performed using scanning electron microscopy (SEM) and micro-Raman spectroscopy, respectively, revealing that similar to 30 nm-thick RGO layers were rolled-up into InGaAs/GaAs microtubes and the highly-ordered hybrid microtube array were also realized. Moreover, spectral redshifts of Raman characteristic peaks of both GaAs and RGO were observed in two rolling behaviors, i.e., partly releasing and rolling, both demonstrating the strain transition phenomenon. Our study offers a feasible route for the future 3D integration of RGO onto Lab-on-a-chip, Lab-in-a-tube and etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"In the present research, heterojunctions comprised of n-type Si wafer substrates and B-doped p-type ultrananocrystalline diamond/hydrogenated amorphous carbon composite films were produced successfully by using pulsed laser deposition. Their alternating current impedance characteristics, under various frequencies, were measured and studied as a function of temperature in the range 200 to 400 K. Both the real (Z') and imaginary (Z '') parts of the complex impedance were temperature dependent. It was apparent that the Z ''-Z' curve for all temperatures exhibited single semicircles. The center of these semicircles was below the Z' axis. With temperature increment, the diameter of the semicircles decreased. The characteristics of the semicircular curve indicated that the parallel resistance (R-p) and constant phase element (CPE) in parallel combination with the series resistance (R-s) should be appropriate for the equivalent electrical circuit model for the produced heterojunctions. Through simulation, the value of R-s at 200 K was found to be 5.04 x 10(3) Omega, and fell to 252.05 Omega at 400 K. Also, the value of R-p was 1.34 x 10(7) Omega at 200 K and decreased to 3.37 x 10(5) Omega at 400 K. Moreover, the value of CPE at 200 K was 95.91 x 10(-12) F with a deviation from the standard (n) value of 0.90 and rose slightly to 115.60 x 10(-12) F with an n value of 0.98 at 400 K.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"The production of p-type silicon/intrinsic ultrananocrystalline diamond/n-type nanocrystalline iron disilicide heterojunction devices was conducted via coaxial arc plasma deposition and pulsed laser deposition. The results of current density-voltage (J-V) curves justified a large leakage current along with minimal response under illumination. A recombination process controls the mechanism for carrier portage in the zone of V <= 0.16 V, while a space-charge-limited current process governs the carrier portage mechanism in the circumstance of V value beyond 0.16 V. Frequency (f) dependent conductance (G/omega)-V and capacitance (C)-V curves were measured to extract the series resistance (R-s) and density of the interface state (N-ss). On the basis of extraction in the manner of Nicollian-Brews, the value of R-s rose with f abatement. With zero bias voltage applied, the value of R-s was 189.84 Omega at 2 MHz and rose to 715.10 Omega at 20 kHz. The acquired R-s may be attributable to the occurrence of R-s in the neutral zones as well as Ohmic contact. The values for N-ss, which were extracted in the manner of Hill-Coleman, were 1.23 x 10(11) eV(-1) cm(-2) at 2 MHz and 6.51 x 10(12) eV(-1) cm(-2) at 20 kHz. This result was an indicator of the occurrence of interface states at the zone of the junction interface performing as a source of leakage current and a trap center for the carriers originated by light.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"Mn (2.59 wt.%)-doped tin oxide (MTO) was deposited on a polyethylene terephthalate (PET) substrate using RF magnetron sputtering at room temperature. Oxygen was introduced during the sputtering process to prevent the reduction of transmittance and the formation of nonstoichiometric compositions. The dependence of the optical and electrical properties of MTO thin films on the O-2/(Ar+O-2) ratio was systematically investigated. The transmittance of the MTO single layer (24 nm) at 550 nm gradually increased from 85.9% to 88.2% with an increase of the O-2/(Ar+O-2) ratio from 0% to 7.9%. The optical band gap was also affected by the O-2/(Ar+O-2) ratio, varying from 3.30 to 3.64 eV. The MTO film deposited at an O-2/(Ar+O-2) ratio of 2.7% showed the minimum resistivity (0.03 Omega . cm). The XPS spectra indicated that the SnO2 thin films become almost stoichiometric as the O-2/(Ar+O-2) ratio increased. Thus, this sputtering process can be used to prepare flexible MTO films with a wider optical band gap, improved transmittance, and decreased resistivity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"We fabricated transparent Mn (2.59 wt.%)-doped tin oxide (MTO)/Ag/MTO films with refractive index-matching layers (IMLs) on a polyethylene terephthalate (PET) substrate. To reduce refractive index-mismatching, polydimethylsiloxane (PDMS) and MTO layers were inserted between the MTO/Ag/MTO multilayer film and the PET substrate. MTO and Ag were deposited by RF/DC magnetron sputtering at room temperature, whereas spin-coating was used to deposit PDMS at various dilution ratios in hexane. In this study, pattern visibility was examined by comparing the differences in the color and reflectance of oxide/metal/oxide multilayers before and after adding the PDMS and MTO IMLs. In addition, the effects of the PDMS dilution ratio on the electrical and optical characteristics were also investigated. The MTO/Ag/MTO/PDMS/MTO multilayer films showed high transmittance (>86% at 550 nm) except at the dilution ratio of 1:50. As the PDMS dilution ratio increased from 1:50 to 1:200, the reflectance difference (Delta R) increased from 0.08% to 0.35% and the color difference (Delta b*) increased from 0.31 to 1.23. The maximum resistance changes of the multilayer films were 0.126% and 0.124% after outer and inner bending, respectively, for 10,000 cycles with a radius of curvature of 4 mm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"Recently, better understanding of nano-area is required for 5 nm or less technology node. In particular, the high contact resistance generated in a nano-area significantly degrades the device performance. In this study, we propose a direct contact resistance measurement method without a test structure by separate processes to improve the nano-area contact resistance. The nano-area contact resistance of Ti-Ti and Cu-Cu decreased from 6.46 M Omega to 1.08 M Omega and from 3.78 M Omega to 1.48 M Omega, respectively, when the metal line and native layer formed on the surface were removed. In addition, it is confirmed that the contact resistance decreased with an increase in bonding strength in the case of nano-area homo-metal contact. However, the contact resistance is affected by the tunneling effect and bond energy according to the distance between the first layers of atoms in the case of nano-area hetero-metal contact.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"An approach is proposed in which the form of the partial waves in the decomposition of the displacement field is chosen in such a way that boundary conditions on the outer surfaces of a layered structure are matched exactly. So found basis functions are further used to solve for the remaining boundary conditions. Explicit analytic expressions for the vibration spectrum and normalized amplitudes of a free plate in the long wavelength regime are derived and their behavior in the full space of material parameters is discussed. Thus, it is found that properties of the fundamental flexural mode change in a strongly non-monotonous way. In particular, by increasing the thickness of added layer one may observe the same propagation velocity for up to three different values of layer thicknesses ratio. Existence of an important criterion based on the relative signs taken by the amplitudes on the outer surfaces in this regime is revealed. It allows to establish a clear correspondence between symmetric and antisymmetric solutions for a single layer and those for a bilayered plate. It is suggested that the criterion is not limited to case of two layers. Branches of the spectrum are classified accordingly and their evolution from long to short wavelength is discussed. Analysis of a specific example which includes volume and surface modes (Rayleigh and Stoneley) is presented. The results demonstrate the efficiency of the proposed scheme and possible extensions are suggested. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"There is an urgent need for in situ methods for detecting environmental pollution quickly and accurately. With the development of nanotechnology, a huge potential has been created for the design of highly sensitive sensors with low energy consumption and low costs. If a composite material constructed with carbon nanotubes is used as an electrode in contact with a contaminant, this material undergoes an oxidation-reduction reaction with the contaminant that allows the electrode to function as an electrochemical sensor. This study involved the application of multi-walled carbon nanotubes and modified working electrodes constructed with multi-walled carbon nanotube composites (Ag- and ZnO-multi-walled carbon nanotubes) as electrochemical sensors. These electrodes have good response speed and sensitivity at low concentrations, and they are reusable. To lower the price of these sensors, our goal was to maximize their sensitivity by using the low-cost multi-walled carbon nanotubes in conjunction with silver electroless plating of the multi-walled carbon nanotubes and multi-walled carbon nanotube composites.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"The practical level of accuracy of the plane-waves (PW) DFT calculations of the Zr-91 chemical shielding (CS) and electric field gradient (EFG) solid-state NMR parameters has been thoroughly investigated to aid in structural studies of crystalline zirconium-containing systems. The CS and EFG data have been shown to be reliably described over wide ranges of benchmarking values by PW DFT calculations with an approximate inclusion of relativistic effects. Based on this, the Zr-91 CS scale has been proposed, and the La2Zr2O7 pyrochlore has been investigated theoretically in terms of spatial orientations of its Zr-91 CS and EFG tensors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"Water repelling, perfluorinated, polyanilines and their composites with multi-wall carbon nanotubes are synthesized using interfacial polymerization in either flake-like or fibrillar shapes. This class of polyanilines exhibits electrochemical activity, capacitive behaviour, and a contact angle of 119-125 degrees with water. The addition of multi-wall carbon nanotubes facilitates the control of the polymer morphology and increases the specific capacitance of the material. We obtained microfibers or flake-like morphologies depending on the amount of multiwall carbon nanotubes added in the organic phase and through cyclic voltammetry, impedance spectroscopy and galvanostatic charge-discharge, we evaluated the effect of the backbone geometry and the addition of nanotubes on the electrochemical properties of the composites and the pristine polymers. The capacitance of the linear 3-perfluoroctyl polyaniline is consistently better than the cross-linked 4-perfluoroctyl polyaniline, where the para position relative to the amine group is blocked by fluorocarbon chains.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"In this paper, it is reported a study of spatial correlations in configurations of a plastic wire trapped in two-dimensional planar cavities of different topologies defined by particular distributions of fixed pins that introduce excluded domains. The configurations examined were obtained from an extensive experimental study that shows that the jammed packing fraction of the wire within the cavities depends heavily on the topology of the cavity. The analysis reveals regions of the configurations dominated by finite-size effects controlled by the drive force of injection, and bulk domains strongly controlled by the density of pins. In the bulk regime a persistence length, as obtained in the Kratky?Porod model of polymers, is found to depend linearly with the number of pins which develops the role of an inverse effective temperature. That is, the temperature for the system in this case depends on the topology of the space. The regions characterized by finite-size effects present two regimes corresponding to different mechanical rigidities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"Concentration oscillations are ubiquitous phenomenon in biochemical systems. The present paper considers the simple nonlinear chemical feedback model for standard glycolytic route with prototype autocatalytic steps. Quadratic S + P reversible arrow 2P. Cubic S + 2P reversible arrow 3P. We couple these steps to get the mixed quadratic-cubic model but remarkable array of complex behavior and oscillatory patterns as expected on coupling is surprisingly missing. The observation is in conformity with natural glycolytic alternatives like the Entner-Doudoroff (ED), and phosphoketolase pathways found in Archaea - Thermoproteustenax and other prokaryotes. The fundamental and the practical implications of our findings are thoroughly discussed with pilot calculations and numerical simulations supported via non-linear dynamic analysis. A basic kinetic scheme is suggested for natural glycolytic alternative, ED pathway with its comparison and contrast to other standard routes for glucose metabolism. A key outcome of the study is the phenomenon of oscillator death for the coupled network. A discussion on the thermodynamic aspect of entropy production rate for the model networks are also presented for a comparison.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"True random number generators (TRNGs) provide a wide area of applications and can be fabricated on the basis of magnetic tunnel junctions (MTJs). This work represents the modeling of TRNG readout optimization, where the induced digital random bit is detected within only a single computational period. The period contains two sub-cycles: write and joined read & reset cycles. The system has a valuable potential to become stochastically independent after calibrating at the desired working point against the factors, which cause to the signal deviations: temperature-induced, material degradation or other problems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"A photocurrent spectroscopy employing two-color light excitation beams scanned at different photon energies is proposed to resolve and to investigate different photogeneration processes involving exciton dissociation and above bandgap excitations in organic semiconductors. The basic concept of this spectroscopy is based on the phenomenon of photoresponse enhancement (PE), recently observed in pentacene films. In this phenomenon, the photocurrent, generated with modulated probe-light creating excitons, undergoes enhancement under additional above bandgap bias-light excitation, which acts to facilitate exciton dissociation. In the proposed photocurrent spectroscopy, the excitation energies of probe-light producing photocurrent undergoing PE and those of the biaslight which can induce PE are specified. This allows us to resolve photogeneration via exciton dissociation, which is facilitated by above bandgap excitations, and the onset of the above bandgap excitations, which facilitate exciton dissociation in pentacene films. It is found that light excitation in the region of 1.77-2.43 eV generates excitons diffusing with a diffusion length of 50-80 nm, which is compatible with that of triplet excitons, to the pentacene-substrate interface where dissociate via electron transfer to positive donor-like traps. For light excitation exceeding 2.43 eV, above bandgap excitations become strong competing triplet exciton creation by singlet fission. These results can be explained if the singlet fission and the above bandgap excitations are mediated by charge transfer states with energy-dependent electron-hole separations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"The observation of an ultra-high energy photon component of the cosmic radiation is one of the open problems in Astroparticle Physics. The stringent theoretical and experimental upper limits to the photon flux above 100 TeV make the search of a weak photon signal in the vast hadronic cosmic ray background a challenging task. At these energies, photon primaries entering the atmosphere develop an extensive air shower which is driven by electromagnetic processes with a poor muon component. The muon content of the air showers is one of the most promising observables that could lead to the best possible discrimination between photons and hadronic cosmic rays. In this article, we define a parameter capable of quantifying the muon component while reducing the fluctuations due to the unknown lateral distribution of muons. We explain the different features of this observable using simulated air showers between 30 and 300 PeV. We show that a merit factor of 5 in the separation between photon and proton primaries and a photon signal efficiency of at least similar to 92% while rejecting 99.97% of the proton-initiated showers can be reached in the mentioned energy range of interest. This separation power can be achieved provided the shower features, specially the primary energy, are reconstructed sufficiently precise and without significant biases. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"Mg and Mg-system alloys are the materials of choice among hydrogen energy storage media due to their high hydrogen storage capacity (7.6 wt.%) and lighter weight (Huot, J., et al., 1999. Structural study and hydrogen sorption kinetics of ball-milled magnesium hydride. Journal of Alloys and Compounds, 293, pp. 495-500). However, the formation of hydrogen products at high temperatures, the phenomenon of rapid alloy deterioration, and the low rate of reaction in the hydriding and dehydriding processes have been the main hindrances to commercialization of these alloys for hydrogen storage. In this study, to increase the reaction rate with hydrogen, Mg-Al-Zn-CaO-H-x hydrogen storage alloys were fabricated HIMA (Seok, S., et al., 2005. Evaluations of microstructure and hydrogenation properties on Mg2NiHx. Transactions of the Korean Hydrogen and New Energy Society, 16(3), pp. 238-243). The Alloying times of 72 and 96 h and BCR of 30: 1 and 66: 1 were used for the HIMA process; the rotation speed was fixed at 200 rpm and the hydrogen pressure was 3 Mpa. SEM was used to confirm the shape of the particles. The crystal structure of the synthesized materials was analyzed by XRD, and BET measurements were performed to determine the correlation between the BCR and specific surface area. The weight change of the composite material was measured by TGA, and the kinetics was evaluated to determine the hydrogen adsorption rate (at 150, 250, and 350 degrees C).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"To develop the efficient emitters for organic light-emitting diode (OLED), three indeno-type polyaromatic hydrocarbons materials were designed and synthesized through Buchwald-Hartwig amination. OLED devices using these materials were fabricated in the following sequence: indium-tin-oxide (ITO) (180 nm)/N,N'-diphenyl-N,N'-(2-napthyl)-(1,1'-phenyl)-4,4'-diamine (NPB) (50 nm)/Emitting materials (1-3) (30 nm)/4,7-diphenyl-1,10-phenanthroline (BPhen) (30 nm)/lithium quinolate (Liq) (2 nm)/Al (100 nm). All devices showed the efficient emissions. In particular, a device using 8,8-dimethyl-N, N-diphenyl-8H-indeno[2,1-b] fluoranthen-6-amine (2) as efficient emitter showed luminous efficiency, power efficiency, and external quantum efficiency of 8.35 cd/A, 5.70 lm/W, 2.37% at 20 mA/cm(2), respectively, with Commission Internationale d'Enclairage (CIE) coordinates of (0.37, 0.59) at 6.0 V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"Along with the increase in the demand for existing colored concrete, the demand for secondary concrete products of various colors is also increasing. However, the initial surplus water in mortar causes the internal calcium component to leach out and contaminate the surface, and the hardening of concrete that contains pigment is generally slower than that of normal concrete. This study was to evaluate the physical properties of mortar colored by carbon amino silica black (CASB), using a methyl cellulose (MC) polymer to reduce surface efflorescence and increase early strength by means of steam curing. MC modifies the mechanical properties of mortar by forming a polymer film, which prevents the soluble calcium from migrating to the surface and reduces whitening in steam cured mortar. However, steam curing significantly decreased the strength with increasing MC content when CASB content was high.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"The electrolyte of lithium secondary batteries is an important component. Among lithium secondary batteries, the lithium polymer battery, which has similar performance to the lithium secondary battery, is made of a solid polymer electrolyte. Lithium ions in a solid polymer electrolyte exist in the form of a solution by a polar group in a polymer matrix. Lithium ions in the solid polymer electrolyte migrate via the segmental motion of the polymer. That is, the properties of a polymer matrix in a solid polymer electrolyte can affect the conduction of lithium ions. Therefore, this study focused on the electrochemical properties of poly(ethylene oxide)-block-poly(propylene oxide)-block-poly(ethylene oxide) copolymer-based solid polymer electrolyte. For this, poly(ethylene oxide)-block-poly(propylene oxide)-block-poly(ethylene oxide) copolymer-based solid polymer electrolytes, which have spherical micelles, and various sizes of poly(ethylene oxide)-block-poly(propylene oxide)block-poly(ethylene oxide) copolymer micelle, were prepared. Amino acids were added to the poly(ethylene oxide)-block-poly(propylene oxide)-block-poly(ethylene oxide) copolymer-based solid polymer electrolyte as an ion dissociator to assist in the dissociation of a lithium salt and increase the ionic conductivity of the solid polymer electrolyte. The copolymer-based solid polymer electrolytes was characterized by Fourier transform infrared spectroscopy, transmission electron microscopy, impedance analysis, cyclic voltammetry, and linear sweep voltammetry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
