PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ho, T; Médard, M; Koetter, R; Karger, DR; Effros, M; Shi, J; Leong, B				Ho, Tracey; Medard, Muriel; Koetter, Ralf; Karger, David R.; Effros, Michelle; Shi, Jun; Leong, Ben			A random linear network coding approach to multicast	IEEE TRANSACTIONS ON INFORMATION THEORY												We present a distributed random linear network coding approach for transmission and compression of information in general multisource multicast networks. Network nodes independently and randomly select linear mappings from inputs onto output links over some field. We show that this achieves capacity with probability exponentially approaching I with the code length. We also demonstrate that random linear coding performs compression when necessary in a network, generalizing error exponents for linear Slepian-Wolf coding in a natural way. Benefits of this approach are decentralized operation and robustness to network changes or link failures. We show that this approach can take advantage of redundant network capacity for improved success probability and robustness. We illustrate some potential advantages of random linear network coding over routing in two examples of practical scenarios: distributed network operation and networks with dynamically varying connections. Our derivation of these results also yields a new bound on required field size for centralized network coding on general multicast networks.					Leong, Ben/M-9269-2019	Leong, Ben/0000-0003-1738-5958; Karger, David/0000-0002-0024-5847													0018-9448	1557-9654				OCT	2006	52	10					4413	4430		10.1109/TIT.2006.881746	http://dx.doi.org/10.1109/TIT.2006.881746													WOS:000240776500005
J	Beven, K; Freer, J				Beven, K; Freer, J			Equifinality, data assimilation, and uncertainty estimation in mechanistic modelling of complex environmental systems using the GLUE methodology	JOURNAL OF HYDROLOGY												It may be endemic to mechanistic modelling of complex environmental systems that there are many different model structures and many different parameter sets within a chosen model structure that may be behavioural or acceptable in reproducing the observed behaviour of that system. This has been called the equifinality concept. The generalised likelihood uncertainty estimation (GLUE) methodology for model identification allowing for equifinality is described. Prediction within this methodology is a process of ensemble forecasting using a sample of parameter sets from the behavioural model space, with each sample weighted according to its likelihood measure to estimate prediction quantiles. This allows that different models may contribute to the ensemble prediction interval at different time steps and that the distributional form of the predictions may change over time. Any effects of model nonlinearity, covariation of parameter values and errors in model structure, input data or observed variables, with which the simulations are compared, are handled implicitly within this procedure. GLUE involves a number of choices that must be made explicit and can be therefore subjected to scrutiny and discussion. These include ways of combining information from different types of model evaluation or from different periods in a data assimilation context. An example application to rainfall-runoff modelling is used to illustrate the methodology, including the updating of likelihood measures. (C) 2001 Elsevier Science B.V. All rights reserved.					Beven, Keith/F-8707-2011; Faybishenko, Boris/G-3363-2015; Freer, Jim/C-7335-2009	Faybishenko, Boris/0000-0003-0085-8499; Freer, Jim/0000-0001-6388-7890													0022-1694	1879-2707				AUG 1	2001	249	1-4					11	29		10.1016/S0022-1694(01)00421-8	http://dx.doi.org/10.1016/S0022-1694(01)00421-8													WOS:000170092400003
J	Cornell, CA; Jalayer, F; Hamburger, RO; Foutch, DA				Cornell, CA; Jalayer, F; Hamburger, RO; Foutch, DA			Probabilistic basis for 2000 SAC Federal Emergency Management Agency steel moment frame guidelines	JOURNAL OF STRUCTURAL ENGINEERING												This paper presents a formal probabilistic framework for seismic design and assessment of structures and its application to steel moment-resisting frame buildings. This is the probabilistic basis for the 2000 SAC Federal Emergency Management Agency (FEMA) steel moment frame guidelines. The framework is based on realizing a performance objective expressed as the probability of exceeding a specified performance level. Performance levels are quantified as expressions relating generic structural variables "demand" and "capacity" that are described by nonlinear, dynamic displacements of the structure. Common probabilistic analysis tools are used to convolve both the randomness and uncertainty characteristics of ground motion intensity, structural "demand," and structural system "capacity" in order to derive an expression for the probability of achieving the specified performance level. Stemming from this probabilistic framework, a safety-checking for-mat of the conventional "load and resistance factor" kind is developed with load and resistance terms being replaced by the more generic terms "demand" and "capacity," respectively. This framework also allows for a peformance objective being met. This format has been format based on quantitative confidence statements regarding the likelihood of the performance objective being met. This format has been adopted in the SAC/FEMA guidelines.					JALAYER, Fatemeh/A-9284-2012	JALAYER, Fatemeh/0000-0002-7580-8309													0733-9445	1943-541X				APR	2002	128	4					526	533		10.1061/(ASCE)0733-9445(2002)128:4(526)	http://dx.doi.org/10.1061/(ASCE)0733-9445(2002)128:4(526)													WOS:000174957100014
J	Malinowski, M; Gopakumar, K; Rodriguez, J; Pérez, MA				Malinowski, Mariusz; Gopakumar, K.; Rodriguez, Jose; Perez, Marcelo A.			A Survey on Cascaded Multilevel Inverters	IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS												Cascaded multilevel inverters synthesize a medium-voltage output based on a series connection of power cells which use standard low-voltage component configurations. This characteristic allows one to achieve high-quality output voltages and input currents and also outstanding availability due to their intrinsic component redundancy. Due to these features, the cascaded multilevel inverter has been recognized as an important alternative in the medium-voltage inverter market. This paper presents a survey of different topologies, control strategies and modulation techniques used by these inverters. Regenerative and advanced topologies are also discussed. Applications where the mentioned features play a key role are shown. Finally, future developments are addressed.					Perez, Marcelo/E-9076-2012; Rodriguez, Jose/A-2534-2013; Malinowski, Mariusz/J-4260-2018	Perez, Marcelo/0000-0003-4166-448X; Rodriguez, Jose/0000-0002-1410-4121; Malinowski, Mariusz/0000-0002-4697-8261													0278-0046	1557-9948				JUL	2010	57	7					2197	2206		10.1109/TIE.2009.2030767	http://dx.doi.org/10.1109/TIE.2009.2030767													WOS:000278811000002
J	Bao, YB; Wierzbicki, T				Bao, YB; Wierzbicki, T			On fracture locus in the equivalent strain and stress triaxiality space	INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES												The stress triaxiality is, besides the strain intensity, the most important factor that controls initiation of ductile fracture. In this study, a series of tests including upsetting tests, shear tests and tensile tests on 2024-T351 aluminum alloy providing clues to fracture ductility for a wide range of stress triaxiality was carried out. Numerical simulations of each test was performed using commercial finite element code ABAQUS. Good correlation of experiments and numerical simulations was achieved. Based on the experimental and numerical results, the relation between the equivalent strain to fracture versus the stress triaxiality was quantified and it was shown that there are three distinct branches of this function with possible slope discontinuities in the transition regime. For negative stress triaxialities, fracture is governed by shear mode. For large triaxialities void growth is the dominant failure mode, while at low stress triaxialities between above two regimes, fracture may develop as a combination of shear and void growth modes. (C) 2004 Elsevier Ltd. All rights reserved.																			0020-7403	1879-2162				JAN	2004	46	1					81	98		10.1016/j.ijmecsci.2004.02.006	http://dx.doi.org/10.1016/j.ijmecsci.2004.02.006													WOS:000221484200005
J	Zhao, FJ; Ma, YB; Zhu, YG; Tang, Z; McGrath, SP				Zhao, Fang-Jie; Ma, Yibing; Zhu, Yong-Guan; Tang, Zhong; McGrath, Steve P.			Soil Contamination in China: Current Status and Mitigation Strategies	ENVIRONMENTAL SCIENCE & TECHNOLOGY												China faces great challenges in protecting its soil from contamination caused by rapid industrialization and urbanization over the last three decades. Recent nationwide surveys show that 16% of the soil samples, 19% for the agricultural soils, are contaminated based on Chinas soil environmental quality limits, mainly with heavy metals and metalloids. Comparisons with other regions of the world show that the current status of soil contamination, based on the total contaminant concentrations, is not worse in China. However, the concentrations of some heavy metals in Chinese soils appear to be increasing at much greater rates. Exceedance of the contaminant limits in food crops is widespread in some areas, especially southern China, due to elevated inputs of contaminants, acidic nature of the soil and crop species or cultivars prone to heavy metal accumulation. Minimizing the transfer of contaminants from soil to the food chain is a top priority. A number of options are proposed, including identification of the sources of contaminants to agricultural systems, minimization of contaminant inputs, reduction of heavy metal phytoavailability in soil with liming or other immobilizing materials, selection and breeding of low accumulating crop cultivars, adoption of appropriate water and fertilizer management, bioremediation, and change of land use to grow nonfood crops. Implementation of these strategies requires not only technological advances, but also social-economic evaluation and effective enforcement of environmental protection law.					Zhu, Yong-Guan/A-1412-2009; Tang, Zhong/V-3737-2017; McGrath, Steve/B-5127-2008; Zhao, Fang-Jie/A-8339-2008	Tang, Zhong/0000-0002-1136-6687; Zhao, Fang-Jie/0000-0002-0164-169X; McGrath, Stephen/0000-0003-0952-8947; Zhu, Yong-Guan/0000-0003-3861-8482; Ma, Yibing/0000-0002-9340-8181													0013-936X	1520-5851				JAN 20	2015	49	2					750	759		10.1021/es5047099	http://dx.doi.org/10.1021/es5047099								25514502					WOS:000348332400008
J	Farsiu, S; Robinson, MD; Elad, M; Milanfar, P				Farsiu, S; Robinson, MD; Elad, M; Milanfar, P			Fast and robust multiframe super resolution	IEEE TRANSACTIONS ON IMAGE PROCESSING												Super-resolution reconstruction produces one or a set of high-resolution images from a set of low-resolution images. In the last two decades, a variety of super-resolution methods have been proposed. These methods are usually very sensitive to their assumed model of data and noise, which limits their utility. This paper reviews some of these methods and addresses their shortcomings. We propose an alternate approach using L-1 norm minimization and robust regularization based on a bilateral prior to deal with different data and noise models. This computationally inexpensive method is robust to errors in motion and blur estimation and results in images with sharp edges. Simulation results confirm the effectiveness of our method and demonstrate its superiority to other super-resolution methods.					, Miki/AAH-4640-2019; Milanfar, Peyman/B-2551-2009	Farsiu, Sina/0000-0003-4872-2902													1057-7149	1941-0042				OCT	2004	13	10					1327	1344		10.1109/TIP.2004.834669	http://dx.doi.org/10.1109/TIP.2004.834669								15462143					WOS:000223724500004
J	Liang, NY; Huang, GB; Saratchandran, P; Sundararajan, N				Liang, Nan-Ying; Huang, Guang-Bin; Saratchandran, P.; Sundararajan, N.			A fast and accurate online sequential learning algorithm for feedforward networks	IEEE TRANSACTIONS ON NEURAL NETWORKS												In this paper, we develop an online sequential learning algorithm for single hidden layer feedforward networks (SLFNs) with. additive or radial basis function (RBF) hidden nodes in a unified framework. The algorithm is referred to as online sequential extreme learning machine (OS-ELM) and can learn data one-by-one or chunk-by-chunk (a block of data) with fixed or varying chunk size. The activation functions for additive nodes in OS-ELM can be any bounded nonconstant piecewise continuous functions and the activation functions for RBF nodes can be any integrable piecewise continuous functions. In OS-ELM, the parameters of hidden nodes (the input weights and biases of additive nodes or the centers and impact factors of RBF nodes) are randomly selected and the output weights are analytically determined based on the sequentially arriving data. The algorithm uses the ideas of ELM of Huang et al. developed for batch learning which has been shown to be extremely fast with generalization performance better than other batch training methods. Apart from selecting the number of hidden nodes, no other control parameters have to be manually chosen. Detailed performance comparison of OS-ELM is done with other popular sequential learning algorithms on benchmark problems drawn from the regression, classification and time series prediction areas. The results show that the OS-ELM is faster than the other sequential algorithms and produces better generalization performance.					N, Sundararajan/O-7918-2018; Liang, Nanying/HGC-2099-2022; Huang, Guang-Bin/A-5035-2011; Huang, Guang-Bin/JZE-2974-2024	Huang, Guang-Bin/0000-0002-2480-4965; Liang, Nanying/0000-0003-1858-2582													1045-9227	1941-0093				NOV	2006	17	6					1411	1423		10.1109/TNN.2006.880583	http://dx.doi.org/10.1109/TNN.2006.880583								17131657					WOS:000241933100006
J	Qu, XL; Alvarez, PJJ; Li, QL				Qu, Xiaolei; Alvarez, Pedro J. J.; Li, Qilin			Applications of nanotechnology in water and wastewater treatment	WATER RESEARCH												Providing clean and affordable water to meet human needs is a grand challenge of the 21st century. Worldwide, water supply struggles to keep up with the fast growing demand, which is exacerbated by population growth, global climate change, and water quality deterioration. The need for technological innovation to enable integrated water management cannot be overstated. Nanotechnology holds great potential in advancing water and wastewater treatment to improve treatment efficiency as well as to augment water supply through safe use of unconventional water sources. Here we review recent development in nanotechnology for water and wastewater treatment. The discussion covers candidate nanomaterials, properties and mechanisms that enable the applications, advantages and limitations as compared to existing processes, and barriers and research needs for commercialization. By tracing these technological advances to the physicochemical properties of nanomaterials, the present review outlines the opportunities and limitations to further capitalize on these unique properties for sustainable water management. (C) 2013 Elsevier Ltd. All rights reserved.					Alvarez, Pedro/AAE-7216-2019; Li, Qilin/A-8970-2008	Alvarez, Pedro/0000-0002-6725-7199; Li, Qilin/0000-0001-5756-3873													0043-1354	1879-2448				AUG 1	2013	47	12			SI		3931	3946		10.1016/j.watres.2012.09.058	http://dx.doi.org/10.1016/j.watres.2012.09.058								23571110					WOS:000321084000008
J	Chen, M; Rincón-Mora, GA				Chen, Min; Rincon-Mora, Gabriel A.			Accurate electrical battery model capable of predicting, runtime and <i>I-V</i> performance	IEEE TRANSACTIONS ON ENERGY CONVERSION												Low power dissipation and maximum battery runtime are crucial in portable electronics. With accurate and efficient circuit and battery models in hand, circuit designers can predict and optimize battery runtime and circuit performance. In this paper, an accurate, intuitive, and comprehensive electrical battery model is proposed and implemented in a Cadence environment. This model accounts for all dynamic characteristics of the battery, from nonlinear open-circuit voltage, current-, temperature-, cycle number-, and storage time-dependent capacity to transient response. A simplified model neglecting the effects of self-discharge, cycle number, and temperature, which are nonconsequential in low-power Li-ion-supplied applications, is validated with experimental data on NiMH and polymer Li-ion batteries. Less than 0.4% runtime error and 30-mV maximum error voltage show that the proposed model predicts both the battery, runtime and I-V performance accurately. The model can also be easily extended to other battery and power sourcing technologies.																			0885-8969	1558-0059				JUN	2006	21	2					504	511		10.1109/TEC.2006.874229	http://dx.doi.org/10.1109/TEC.2006.874229													WOS:000237849800024
J	Featherman, MS; Pavlou, PA				Featherman, MS; Pavlou, PA			Predicting e-services adoption: a perceived risk facets perspective	INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES												Internet-delivered e-services are increasingly being made available to consumers; however, little is known about how consumers evaluate them for potential adoption. Past Technology Adoption Research has focused primarily on the positive utility gains attributable to system adoption. This research extends that approach to include measures of negative utility (potential losses) attributable to e-service adoption. Drawing from Perceived Risk Theory, specific risk facets were operationalized, integrated, and empirically tested within the Technology Acceptance Model resulting in a proposed e-services adoption model. Results indicated that e-services adoption is adversely affected primarily by performance-based risk perceptions, and perceived ease of use of the e-service reduced these risk concerns. Implications of integrating perceived risk into the proposed e-services adoption model are discussed. (C) 2003 Elsevier Ltd. All rights reserved.					Pavlou, Paul/D-3561-2014														1071-5819	1095-9300				OCT	2003	59	4					451	474		10.1016/S1071-5819(03)00111-3	http://dx.doi.org/10.1016/S1071-5819(03)00111-3													WOS:000185695700004
J	Falconer, D; Ariyavisitakul, SL; Benyamin-Seeyar, A; Eidson, B				Falconer, D; Ariyavisitakul, SL; Benyamin-Seeyar, A; Eidson, B			Frequency domain equalization for single-carrier broadband wireless systems	IEEE COMMUNICATIONS MAGAZINE												Broadband wireless access systems deployed in residential and business environments are likely to face hostile radio propagation environments, with multipath delay spread extending over tens or hundreds of bit intervals. Orthogonal frequency-division multiplex (OFDM) is a recognized multicarrier solution to combat the effects of such multipath conditions. This article surveys frequency domain equalization (FIDE) applied to single-carrier (SC) modulation solutions. SC radio modems with frequency domain equalization have similar performance, efficiency, and low signal processing complexity advantages as OFDM, and in addition are less sensitive than OFDM to RF impairments such as power amplifier nonlinearities. We discuss similarities and differences of SC and OFDM systems and coexistence possibilities, and present examples of SC-FDE performance capabilities.																			0163-6804					APR	2002	40	4					58	66		10.1109/35.995852	http://dx.doi.org/10.1109/35.995852													WOS:000174860600008
B	Lee, JS; Pottier, E	Lee, JS; Pottier, E			Lee, Jong-Sen; Pottier, Eric	Lee, JS; Pottier, E		Overview of Polarimetric Radar Imaging	POLARIMETRIC RADAR IMAGING: FROM BASICS TO APPLICATIONS	Optical Science and Engineering-CRC																																978-1-4200-5497-2				2009							1	30				10.1201/9781420054989												WOS:000267227600001
J	Lehner, B; Döll, P				Lehner, B; Döll, P			Development and validation of a global database of lakes, reservoirs and wetlands	JOURNAL OF HYDROLOGY												Drawing upon a variety of existing maps, data and information, a new Global Lakes and Wetlands Database (GLWD) has been created. The combination of best available sources for lakes and wetlands on a global scale (1: 1 to 1:3 million resolution), and the application of Geographic Information System (GIS) functionality enabled the generation of a database which focuses in three coordinated levels on (1) large lakes and reservoirs, (2) smaller water bodies, and (3) wetlands. Level 1 comprises the shoreline polygons of the 3067 largest lakes (surface area greater than or equal to50 km(2)) and 654 largest reservoirs (storage capacity greater than or equal to0.5 km(3)) worldwide, and offers extensive attribute data. Level 2 contains the shoreline polygons of approx. 250,000 smaller lakes, reservoirs and rivers (surface area; greater than or equal to0.1 km(2)), excluding all water bodies of level 1. Finally, level 3 represents lakes, reservoirs, rivers, and different wetland types in the form of a global raster map at 30-second resolution, including all water bodies of levels 1 and 2. In a validation against documented data, GLWD proved to represent a comprehensive database of global lakes 1 km(2) and to provide a good representation of the maximum global wetland extent. GLWD-1 and GLWD-2 establish two global polygon maps to which existing lake registers, compilations or remote sensing data can be linked in order to allow for further analyses in a GIS environment. GLWD-3 may serve as an estimate of wetland extents for global hydrology and climatology models, or to identify large-scale wetland distributions and important wetland complexes. (C) 2004 Elsevier B.V. All rights reserved.					Lehner, Bernhard/CAF-2153-2022; Doll, Petra/A-3784-2009	Doll, Petra/0000-0003-2238-4546; Lehner, Bernhard/0000-0003-3712-2581													0022-1694					AUG 20	2004	296	1-4					1	22		10.1016/j.jhydrol.2004.03.028	http://dx.doi.org/10.1016/j.jhydrol.2004.03.028													WOS:000223149300001
J	Tao, F; Zhan, H; Liu, A; Nee, AYC				Tao, Fei; Zhan, He; Liu, Ang; Nee, A. Y. C.			Digital Twin in Industry: State-of-the-Art	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS												Digital twin (DT) is one of the most promising enabling technologies for realizing smart manufacturing and Industry 4.0. DTs are characterized by the seamless integration between the cyber and physical spaces. The importance of DTs is increasingly recognized by both academia and industry. It has been almost 15 years since the concept of the DT was initially proposed. To date, many DT applications have been successfully implemented in different industries, including product design, production, prognostics and health management, and some other fields. However, at present, no paper has focused on the review of DT applications in industry. In an effort to understand the development and application of DTs in industry, this paper thoroughly reviews the state-of-the-art of the DT research concerning the key components of DTs, the current development of DTs, and the major DT applications in industry. This paper also outlines the current challenges and some possible directions for future work.					Nee, Andrew, Y.C./C-9974-2009; Tao, Fei/F-8944-2012	Tao, Fei/0000-0002-9020-0633; Liu, Ang/0000-0001-9353-0948; Zhang, He/0000-0002-7630-2211; Nee, Andrew/0000-0002-1029-9988													1551-3203	1941-0050				APR	2019	15	4					2405	2415		10.1109/TII.2018.2873186	http://dx.doi.org/10.1109/TII.2018.2873186													WOS:000467095500054
J	Kenney, JB				Kenney, John B.			Dedicated Short-Range Communications (DSRC) Standards in the United States	PROCEEDINGS OF THE IEEE												Wireless vehicular communication has the potential to enable a host of new applications, the most important of which are a class of safety applications that can prevent collisions and save thousands of lives. The automotive industry is working to develop the dedicated short-range communication (DSRC) technology, for use in vehicle-to-vehicle and vehicle-to-roadside communication. The effectiveness of this technology is highly dependent on cooperative standards for interoperability. This paper explains the content and status of the DSRC standards being developed for deployment in the United States. Included in the discussion are the IEEE 802.11p amendment for wireless access in vehicular environments (WAVE), the IEEE 1609.2, 1609.3, and 1609.4 standards for Security, Network Services and Multi-Channel Operation, the SAE J2735 Message Set Dictionary, and the emerging SAE J2945.1 Communication Minimum Performance Requirements standard. The paper shows how these standards fit together to provide a comprehensive solution for DSRC. Most of the key standards are either recently published or expected to be completed in the coming year. A reader will gain a thorough understanding of DSRC technology for vehicular communication, including insights into why specific technical solutions are being adopted, and key challenges remaining for successful DSRC deployment. The U.S. Department of Transportation is planning to decide in 2013 whether to require DSRC equipment in new vehicles.																			0018-9219	1558-2256				JUL	2011	99	7					1162	1182		10.1109/JPROC.2011.2132790	http://dx.doi.org/10.1109/JPROC.2011.2132790													WOS:000291818900003
J	Browne, MA; Dissanayake, A; Galloway, TS; Lowe, DM; Thompson, RC				Browne, Mark A.; Dissanayake, Awantha; Galloway, Tamara S.; Lowe, David M.; Thompson, Richard C.			Ingested microscopic plastic translocates to the circulatory system of the mussel, <i>Mytilus edulis</i> (L.)	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Plastics debris is accumulating in the environment and is fragmenting into smaller pieces; as it does, the potential for ingestion by animals increases. The consequences of macroplastic debris for wildlife are well documented, however the impacts of microplastic (<1 mm) are poorly understood. The mussel, Mytilus edulis, was used to investigate ingestion, translocation, and accumulation of this debris. Initial experiments showed that upon ingestion, microplastic accumulated in the gut. Mussels were subsequently exposed to treatments containing seawater and microplastic (3.0 or 9.6 mu m). After transfer to clean microplastic was tracked in the hemolymph. Particles conditions, translocated from the gut to the circulatory system within 3 days and persisted for over 48 days. Abundance of microplastic was greatest after 12 days and declined thereafter. Smaller particles were more abundant than larger particles and our data indicate as plastic fragments into smaller particles, the potential for accumulation in the tissues of an organism increases. The short-term pulse exposure used here did not result in significant biological effects. However, plastics are exceedingly durable and so further work using a wider range of organisms, polymers, and periods of exposure will be required to establish the biological consequences of this debris.					Thompson, Richard/J-8879-2014; Dissanayake, Awantha/G-7017-2011; Galloway, Tamara/C-1662-2009	Galloway, Tamara/0000-0002-7466-6775; Dissanayake, Awantha/0000-0001-8758-8959; Thompson, Richard/0000-0003-2262-6621; Browne, Mark Anthony/0000-0002-7508-1015													0013-936X	1520-5851				JUL 1	2008	42	13					5026	5031		10.1021/es800249a	http://dx.doi.org/10.1021/es800249a								18678044					WOS:000257220600070
J	Wang, CX; Haider, F; Gao, XQ; You, XH; Yang, Y; Yuan, DF; Aggoune, HM; Haas, H; Fletcher, S; Hepsaydir, E				Wang, Cheng-Xiang; Haider, Fourat; Gao, Xiqi; You, Xiao-Hu; Yang, Yang; Yuan, Dongfeng; Aggoune, Hadi M.; Haas, Harald; Fletcher, Simon; Hepsaydir, Erol			Cellular Architecture and Key Technologies for 5G Wireless Communication Networks	IEEE COMMUNICATIONS MAGAZINE												The fourth generation wireless communication systems have been deployed or are soon to be deployed in many countries. However, with an explosion of wireless mobile devices and services, there are still some challenges that cannot be accommodated even by 4G, such as the spectrum crisis and high energy consumption. Wireless system designers have been facing the continuously increasing demand for high data rates and mobility required by new wireless applications and therefore have started research on fifth generation wireless systems that are expected to be deployed beyond 2020. In this article, we propose a potential cellular architecture that separates indoor and outdoor scenarios, and discuss various promising technologies for 5G wireless communication systems, such as massive MIMO, energy-efficient communications, cognitive radio networks, and visible light communications. Future challenges facing these potential technologies are also discussed.					Aggoune, Hadi/HRB-6520-2023; Yang, Yang/LRB-3113-2024; Haas, Harald/AAD-1660-2019; Gao, Xiqi/HZI-7015-2023; Wang, Cheng-Xiang/A-2233-2013; You, Xiaohu/ABH-3174-2021	Haas, Harald/0000-0001-9705-2701; Gao, Xiqi/0000-0001-9107-6593; Wang, Cheng-Xiang/0000-0002-9729-9592; You, Xiaohu/0000-0002-0809-8511													0163-6804	1558-1896				FEB	2014	52	2					122	130		10.1109/MCOM.2014.6736752	http://dx.doi.org/10.1109/MCOM.2014.6736752													WOS:000331904900015
J	Lawhern, VJ; Solon, AJ; Waytowich, NR; Gordon, SM; Hung, CP; Lance, BJ				Lawhern, Vernon J.; Solon, Amelia J.; Waytowich, Nicholas R.; Gordon, Stephen M.; Hung, Chou P.; Lance, Brent J.			EEGNet: a compact convolutional neural network for EEG-based brain-computer interfaces	JOURNAL OF NEURAL ENGINEERING												Objective. Brain-computer interfaces (BCI) enable direct communication with a computer, using neural activity as the control signal. This neural signal is generally chosen from a variety of well-studied electroencephalogram (EEG) signals. For a given BCI paradigm, feature extractors and classifiers are tailored to the distinct characteristics of its expected EEG control signal, limiting its application to that specific signal. Convolutional neural networks (CNNs), which have been used in computer vision and speech recognition to perform automatic feature extraction and classification, have successfully been applied to EEG-based BCIs; however, they have mainly been applied to single BCI paradigms and thus it remains unclear how these architectures generalize to other paradigms. Here, we ask if we can design a single CNN architecture to accurately classify EEG signals from different BCI paradigms, while simultaneously being as compact as possible. Approach. In this work we introduce EEGNet, a compact convolutional neural network for EEG-based BCIs. We introduce the use of depthwise and separable convolutions to construct an EEG-specific model which encapsulates well-known EEG feature extraction concepts for BCI. We compare EEGNet, both for within-subject and cross-subject classification, to current state-of-the-art approaches across four BCI paradigms: P300 visual-evoked potentials, error-related negativity responses (ERN), movement-related cortical potentials (MRCP), and sensory motor rhythms (SMR). Main results. We show that EEGNet generalizes across paradigms better than, and achieves comparably high performance to, the reference algorithms when only limited training data is available across all tested paradigms. In addition, we demonstrate three different approaches to visualize the contents of a trained EEGNet model to enable interpretation of the learned features. Significance. Our results suggest that EEGNet is robust enough to learn a wide variety of interpretable features over a range of BCI tasks. Our models can be found at: https://github.com/vlawhern/arl-eegmodels.																			1741-2560	1741-2552				OCT	2018	15	5							056013	10.1088/1741-2552/aace8c	http://dx.doi.org/10.1088/1741-2552/aace8c								29932424					WOS:000440075300003
J	Hopcroft, MA; Nix, WD; Kenny, TW				Hopcroft, Matthew A.; Nix, William D.; Kenny, Thomas W.			What is the Young's Modulus of Silicon?	JOURNAL OF MICROELECTROMECHANICAL SYSTEMS												The Young's modulus (E) of a material is a key parameter for mechanical engineering design. Silicon, the most common single material used in microelectromechanical systems (MEMS), is an anisotropic crystalline material whose material properties depend on orientation relative to the crystal lattice. This fact means that the correct value of E for analyzing two different designs in silicon may differ by up to 45%. However, perhaps, because of the perceived complexity of the subject, many researchers oversimplify silicon elastic behavior and use inaccurate values for design and analysis. This paper presents the best known elasticity data for silicon, both in depth and in a summary form, so that it may be readily accessible to MEMS designers. [2009-0054]						Hopcroft, Matthew/0000-0003-1340-930X													1057-7157	1941-0158				APR	2010	19	2					229	238		10.1109/JMEMS.2009.2039697	http://dx.doi.org/10.1109/JMEMS.2009.2039697													WOS:000276257700001
J	Silling, SA; Epton, M; Weckner, O; Xu, J; Askari, E				Silling, S. A.; Epton, M.; Weckner, O.; Xu, J.; Askari, E.			Peridynamic states and constitutive modeling	JOURNAL OF ELASTICITY												A generalization of the original peridynamic framework for solid mechanics is proposed. This generalization permits the response of a material at a point to depend collectively on the deformation of all bonds connected to the point. This extends the types of material response that can be reproduced by peridynamic theory to include an explicit dependence on such collectively determined quantities as volume change or shear angle. To accomplish this generalization, a mathematical object called a deformation state is defined, a function that maps any bond onto its image under the deformation. A similar object called a force state is defined, which contains the forces within bonds of all lengths and orientation. The relation between the deformation state and force state is the constitutive model for the material. In addition to providing a more general capability for reproducing material response, the new framework provides a means to incorporate a constitutive model from the conventional theory of solid mechanics directly into a peridynamic model. It also allows the condition of plastic incompressibility to be enforced in a peridynamic material model for permanent deformation analogous to conventional plasticity theory.																			0374-3535	1573-2681				AUG	2007	88	2					151	184		10.1007/s10659-007-9125-1	http://dx.doi.org/10.1007/s10659-007-9125-1													WOS:000248806300004
J	Grässel, O; Krüger, L; Frommeyer, G; Meyer, LW				Grässel, O; Krüger, L; Frommeyer, G; Meyer, LW			High strength Fe-Mn-(Al, Si) TRIP/TWIP steels development -: properties -: application	INTERNATIONAL JOURNAL OF PLASTICITY												Deformation twinning, martensitic phase transformation and mechanical properties of austenitic Fe-(15-30) wt.%Mn steels with additions of aluminium and silicon have been investigated. It is known that additions of aluminium increase the stacking fault energy gamma(fcc) and therefore strongly suppress the gamma --> epsilon transformation while silicon decrease gamma(fcc) and sustains the gamma --> epsilon transformation. The gamma --> epsilon phase transformation takes place in steels with gamma(fcc) less than or equal to 20 mJ/m(2). For steels with higher stacking fault energy twinning is the main deformation mechanism. Tensile tests were carried out at different strain rates and temperatures. The formation of twins, alpha- and epsilon- martensite during plastic deformation was analysed by optical microscopy, X-ray diffraction, scanning electron microscopy (SEM) and transmission electron microscopy (TEM). The developed light weight high manganese TRIP ("transformation induced plasticity") and TWIP ("twinning induced plasticity") steels exhibit high flow stress (600-1100 MPa) and extremely large elongation (60-95%) even at extremely high strain rates of about 10(3) s(-1). Recent trends in the automotive industry towards improved safely standards and a reduced weight as well as a more rational and cost effective manufacturing have led to great interest in these high strength and "super tough" steels. (C) 2000 Elsevier Science Ltd. All rights reserved.																			0749-6419	1879-2154					2000	16	10-11					1391	1409		10.1016/S0749-6419(00)00015-2	http://dx.doi.org/10.1016/S0749-6419(00)00015-2													WOS:000089253500013
