PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Mammeri, S; Dib, A; Ammi, H				Mammeri, S.; Dib, A.; Ammi, H.			Stopping power and energy loss straggling data of Bismuth thin film for (0.9-3.0) MeV <SUP>4</SUP>He<SUP>+</SUP> swift ions	NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS												Stopping power and energy loss straggling data of He-4(+) swift ions in Bismuth thin film (Bi/Si) deposited onto silicon substrate were measured via Rutherford backscattering spectrometry (RBS) at incident energies ranging from 0.9 to 3.0 MeV. We adopted an improved experimental method based on the Kr+ ion implantation of the target Si substrate at low 40 keV energy and using the generated Kr-peak in the backscattered RBS spectra as reference to extract both the energy loss and the energy loss straggling for He+ ions crossing the Bi thin film. The obtained experimental stopping power values were found in good agreement with those generated numerically via SRIM-2013 and CasP 5.2 computer codes. They are also showed to be consistent with previously reported stopping data within the He+ ion energy region mainly below 1.5 MeV, which are thus extended them to higher incident energies. Finally, the relevance of collisional straggling values predicted by Bohr's and Bethe-Livingston's theories for describing the determined experimental straggling data was discussed by invoking two main additional contribution effects due to target thickness inhomogeneity and ion charge exchanges included in the Yang semi-empirical formula.					ammi, hakim/HTQ-0983-2023	ammi, hakim/0000-0002-4926-8038; dib, amel/0000-0003-0113-2745; Mammeri, Ster/0000-0002-4306-2442													0168-583X	1872-9584				NOV 15	2019	459						15	21		10.1016/j.nimb.2019.08.017	http://dx.doi.org/10.1016/j.nimb.2019.08.017													WOS:000491302700003
J	Parsaeifard, B; Moghimi-Araghi, S				Parsaeifard, Behnam; Moghimi-Araghi, Saman			Controlling cost in sandpile models through local adjustment of drive	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS												In this paper we consider sandpile models and modify the drive mechanisms to control the size of avalanches. The modification to the drive mechanism is local. We have studied the scaling behavior of the BTW and Manna models. We have found that the BTW model is more sensitive to the modification than the Manna model. Furthermore we have assigned a cost function to each avalanche and have found an optimum value for the modification to arrive at the lowest cost (C) 2019 Elsevier B.V. All rights reserved.						Moghimi-Araghi, Saman/0000-0002-2509-9401; Parsaeifard, Behnam/0000-0001-8095-4493													0378-4371	1873-2119				NOV 15	2019	534								122185	10.1016/j.physa.2019.122185	http://dx.doi.org/10.1016/j.physa.2019.122185													WOS:000496334300085
J	Ninh, QH; Phan, VN				Quoc-Huy Ninh; Van-Nham Phan			BCS-BEC crossovers of microcavity exciton-polariton condensates	PHYSICA B-CONDENSED MATTER												In the present work, we discuss all possible condensation states of the exciton-polariton system in a microcavity. The matter-light system in the microcavity is described in a two-dimensional many-particle interacting model. In the thermal equilibrium limit, a set of self-consistent equations determining the condensate order parameters is derived by adapting the unrestricted Hartree-Fock approximation. Analyzing the condensate order parameters and momentum distributions of the exciton and photon densities, a detail phase structure of the exciton-polariton system has been released. At zero temperature, above a critical density, depending on the Coulomb interaction, one finds all possible condensate phases of the exciton-polariton systems including excitonic-BEC, excitonic-BCS, polaritonic-BEC, polaritonic-BCS, and photonic BEC states. A whole regime of the condensation states is decreased if increasing the detuning parameter. The complex BCS-BEC crossovers of the condensation states are also addressed in the influence of thermal fluctuations and excitation deturning.						Phan, Van-Nham/0000-0003-0009-3932													0921-4526	1873-2135				NOV 15	2019	573						72	76		10.1016/j.physb.2019.08.027	http://dx.doi.org/10.1016/j.physb.2019.08.027													WOS:000485012800011
J	Sato, SA				Sato, Shunsuke A.			Photovoltaic Effect from the Viewpoint of Time-reversal Symmetry	JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN												We theoretically investigate field-induced charge-transport processes from the viewpoint of time-reversal symmetry. We analytically demonstrate that breaking of the time-reversal symmetry is a necessary condition to induce charge-transport and direct-current by external fields. This finding provides microscopic insights into photovoltaic effects and optical-control of currents.					Sato, Shunsuke/I-3294-2015	Sato, Shunsuke/0000-0001-9543-2620													0031-9015					NOV 15	2019	88	11							115003	10.7566/JPSJ.88.115003	http://dx.doi.org/10.7566/JPSJ.88.115003													WOS:000495364400027
J	Sefardjella, H; Kabir, A; Boudjema, B; Ben Moussa, N; Chtourou, R; Sedrati, C				Sefardjella, H.; Kabir, A.; Boudjema, B.; Ben Moussa, N.; Chtourou, R.; Sedrati, C.			Characterization of ZnO:Ni thin films deposited by the spin coating method	MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING												ZnO:Ni thin films with Ni content of 0, 3, 5 and 7% were deposited onto ITO/glass substrates using the spin coating method. The deposited films were characterized for their structural, photoluminescence and electrical properties by respectively X ray diffraction (XRD), Raman spectroscopy, photoluminescence spectroscopy (PL) and the four points probe techniques. XRD patterns showed that the deposited films were polycrystalline with a hexagonal wurtzite structure. The absence of the Ni related diffraction peaks reflected the substitution of Zn atoms by Ni atoms in the ZnO lattice. The variation of both lattice parameters and crystallite size, as a function of Ni content, indicated that the Ni doping enhance the structural properties of the deposited films. In Raman spectra, the band at 667.9 cm(-1) appeared for doped samples, was attributed to the Zn sites occupied by Ni atoms in the ZnO lattice. In PL spectra, the decrease of the UV band emission intensity, as a function of Ni content, was attributed to Ni ions doping. The concentration of deep level defect such as Zn-i,V-zn and V-o, decreased as a function of the Ni content. The electrical resistivity increase correlated with the increase of the of Ni3+-related impurity concentration which behaves as a source of free electrons for n-type conduction.					Ben Moussa, Nizar/ABG-2686-2021	Ben Moussa, Nizar/0000-0002-4578-1125; Chtourou, Radhouane/0000-0002-2878-0825; Sedrati, Charafeddine/0000-0002-0287-5922													1369-8001	1873-4081				NOV 15	2019	103								104619	10.1016/j.mssp.2019.104619	http://dx.doi.org/10.1016/j.mssp.2019.104619													WOS:000483376900012
J	Senami, M; Matsunaga, S				Senami, Masato; Matsunaga, Shunji			The effect of electric current on chemical bonding of hydrogen adsorption on an aluminum nanowire	INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY												The effect of electric current on hydrogen adsorption on an aluminum nanowire surface is studied by using nonequilibrium Green's function method. We choose the models studied in the previous work of one of the authors as an aluminum nanowire model and a hydrogen-adsorbed one. These nanowire models have conductive ability, because the aluminum part of these models is metallic. It is confirmed that electric current affects the strength of the adsorption of hydrogen atoms, and the change of the bonding of hydrogen to aluminum nanowire surface is larger for larger current. However, the change of the chemical bonding is negligibly small within the bias voltage <= 0.5 V.																			0020-7608	1097-461X				NOV 15	2019	119	22							e26004	10.1002/qua.26004	http://dx.doi.org/10.1002/qua.26004													WOS:000489581900004
J	Yamamoto, K				Yamamoto, Ken			Analysis of Size Distributions of Fictional Characters: From <i>Pokemon</i> to <i>Godzilla</i>	JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN												In this letter, the size (height and weight) of fictional characters in animations, superhero series, movies, and other media is studied. We find that the distributions of character height and weight approximately follow lognormal distributions in common to five selected works. We propose a mechanism governing this lognormal behavior based on the principle of maximum entropy and the Weber-Fechner law. Moreover, we provide a comparison to the size distributions of real animals. Although the size distributions of fictional characters and real animals are both lognormal, the distributions are essentially different, particularly in the scaling between height and weight.																			0031-9015					NOV 15	2019	88	11							113801	10.7566/JPSJ.88.113801	http://dx.doi.org/10.7566/JPSJ.88.113801													WOS:000495364400007
J	Zhang, CS; Chen, J; Sun, LW; Zhang, P; Liu, Y; Chen, L; Yang, ZL; Pang, BB; Huang, YL; Sun, GG; Huang, CQ				Zhang, Changsheng; Chen, Jie; Sun, Liangwei; Zhang, Pei; Liu, Yi; Chen, Liang; Yang, Zhaolong; Pang, Beibei; Huang, Yalin; Sun, Guangai; Huang, Chaoqiang			Decoupling the anisotropic magnetization processes for the bulk Galfenol via utilizing the entire 2D SANS patterns	JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS												Quantitative understanding of the magnetization processes (MPs) is one of the important aspects for the design and development of ferromagnetic smart materials (FSMs). The present work explores the method of decoupling the anisotropic MPs directly for bulk soft FSMs. The small-angle neutron scattering (SANS) measurements were performed on the [1 0 0]-oriented alloys Fe1-xGax (Galfenol) under a series of magnetic fields. Those two-dimensional (2D) SANS patterns were decomposed and reconstructed by the spherical harmonic approaches. The scattering intensities, which are respectively decomposed into isotropic and anisotropic components, show clearly the pathway of three types of magnetic domains. The 90 degrees domain process is thus quantified directly in the bulk Galfenol. The evolution trend for the domain process is consistent with that for the lattice strain and magnetization responses, which has been respectively evidenced by the in-situ neutron diffraction and initial magnetization measurement. Meanwhile, the quantitatively addressed domain process agrees well with the simulated results by the energy-based domain rotation modelling. These observations indicate that the anisotropic magnetization processes correlate tightly with the lattice strain response, which are of significant importance for the understanding and design of large magnetic-field-induced strain (MFIS). The present approach provides a quantitative method for decoupling the magnetization processes, which would be also applicable to other ferromagnetic systems besides Galfenol. This may help the understanding of MFIS mechanism and development of new FSMs.					Zhang, Changsheng/J-2409-2012														0304-8853	1873-4766				NOV 15	2019	490								165495	10.1016/j.jmmm.2019.165495	http://dx.doi.org/10.1016/j.jmmm.2019.165495													WOS:000475764000006
J	Chatterjee, A; Maghsoodi, A; Perkins, NC; Andricioaei, I				Chatterjee, A.; Maghsoodi, A.; Perkins, N. C.; Andricioaei, I.			Elastic continuum stiffness of contractile tail sheaths from molecular dynamics simulations	JOURNAL OF CHEMICAL PHYSICS												Contractile tails are key components of the biological nanomachinery involved in cell membrane puncturing, where they provide a means to deliver molecules and ions inside cells. Two intriguing examples of contractile tails are those from bacteriophage T4 and R2-pyocin. Although the two systems are different in terms of biological activity, they share a fascinatingly similar injection mechanism, during which the tail sheaths of both systems contract from a so-called extended state to around half of their length (the contracted state), accompanied by release of elastic energy originally stored in the sheath. Despite the great prevalence and biomedical importance of contractile delivery systems, many fundamental details of their injection machinery and dynamics are still unknown. In this work, we calculate the bending and torsional stiffness constants of a helical tail sheath strand of bacteriophage T4 and R2-pyocin, in both extended and contracted states, using molecular dynamics simulations of about one-sixth of the entire sheath. Differences in stiffness constants between the two systems are rationalized by comparing their all-atom monomer structures, changes in sheath architecture on contraction, and differences in interstrand interactions. The calculated coefficients indicate that the T4 strand is stiffer for both bending and torsion than the corresponding R2-pyocin strands in both extended and contracted conformations. The sheath strands also have greater stiffness in the contracted state for both systems. As the main application of this study, we describe how the stiffness constants can be incorporated in a model to simulate the dynamics of contractile nanoinjection machineries. Published under license by AIP Publishing.					Maghsoodi, Ameneh/AAY-9820-2020	Chatterjee, Anupam/0000-0002-6845-9710													0021-9606	1089-7690				NOV 14	2019	151	18							185103	10.1063/1.5125807	http://dx.doi.org/10.1063/1.5125807								31731851					WOS:000497760200013
J	Fei, N; Pei, JC; Wang, K; Kortelainen, M				Fei, Na; Pei, J. C.; Wang, K.; Kortelainen, M.			Small-amplitude collective modes of a finite-size unitary Fermi gas in deformed traps	PHYSICAL REVIEW A												We have investigated collective breathing modes of a unitary Fermi gas in deformed harmonic traps. The ground state is studied by the superfluid local density approximation (SLDA) and small-amplitude collective modes are studied by the iterative quasiparticle random phase approximation (QRPA). The results illustrate the evolutions of collective modes of a small system in traps from spherical to elongated or pancake-shaped deformations. For small spherical systems, the influences of different SLDA parameters are significant, and, in particular, a large pairing strength can shift up the oscillation frequency of collective modes. The transition currents from QRPA show that the compressional flow patterns are nontrivial and dependent on the deformation. Finally, the finite-size effects are demonstrated to be reasonable when progressing towards larger systems. The hydrodynamical results of collective frequencies can be reproduced by SLDA-QRPA with reduced pairing strengths. Our studies indicate that experiments on small and medium systems are valuable for understanding effective interactions in systems with varying sizes and trap deformations.					Kortelainen, Markus/C-9215-2018	Kortelainen, Markus/0000-0001-6244-764X													2469-9926	2469-9934				NOV 14	2019	100	5							053613	10.1103/PhysRevA.100.053613	http://dx.doi.org/10.1103/PhysRevA.100.053613													WOS:000496566400005
J	Fortune, HT				Fortune, H. T.			2<i>p</i> decays of <SUP>12</SUP>O excited states	PHYSICAL REVIEW C												In O-12, the 2(+) state whose dominant configuration is C-10(2(+)) x pi (sd)(0)(2) should be populated in neutron removal from O-13, and its primary decay is via 2p emission to the 2(+) state of C-10. My calculations predict that most of the events near E-2p = 3.5 MeV in a recent O-12 -> C-10 + 2p experiment represent decays to the 2(+) state.																			2469-9985	2469-9993				NOV 14	2019	100	5							054318	10.1103/PhysRevC.100.054318	http://dx.doi.org/10.1103/PhysRevC.100.054318													WOS:000496573900001
J	Gutsev, LG; Gutsev, GL; Tibbetts, KM; Jena, P				Gutsev, Lavrenty G.; Gutsev, Gennady L.; Tibbetts, Katharine Moore; Jena, Puru			Homocoupling and Heterocoupling of Grignard Perfluorobenzene Reagents via Aryne Intermediates: A DFT Study	JOURNAL OF PHYSICAL CHEMISTRY A												Perfluorobenzenes are reactive species with the lowest magnesium metalation barriers among all hexahalobenzenes. This fact makes them good candidates for the study of heterocoupling reactions of the Grignard type. In this work, we investigated a number of pathways for both heterocoupling and homocoupling reactions and estimated the solvated energy barrier heights. According to the results of our density functional theory (DFT)-based computations, the heterocoupling reaction (C6F5)MgF + C6F6 is a single-step process. We have also studied the (C6F5)MgF + (C6F5)MgF homocoupling reaction with an aryne intermediate. In this particular reaction, a carbon-carbon bond is formed between two nucleophilic carbon centers in a chemically predictable way. The final product, (C12F9)Mg2F3, retains even stronger nucleophilic activity than that of the starting (C6F5)MgF reagent. A very surprising result of our calculations is that this homocoupling of two nucleophilic centers is spontaneous in THF solvent.					Gutsev, Lavrenty/S-7787-2019; Gutsev, Gennady/S-7478-2019; Tibbetts, Katharine/AAH-5580-2021	Jena, Purusottam/0000-0002-2316-859X; Gutsev, Gennady/0000-0001-7752-5567; Tibbetts, Katharine/0000-0001-8853-5656													1089-5639	1520-5215				NOV 14	2019	123	45					9693	9700		10.1021/acs.jpca.9b05623	http://dx.doi.org/10.1021/acs.jpca.9b05623								31557029					WOS:000497259600006
J	Kour, M; Kumar, S; Andotra, S; Lata, S; Kaur, R; Singh, G; Vikas; Katoch, M; Pandey, SK				Kour, Mandeep; Kumar, Sandeep; Andotra, Savit; Lata, Suman; Kaur, Ramanpreet; Singh, Gurpreet; Vikas; Katoch, Meenu; Pandey, Sushil K.			<i>O,O</i>′-Dimethyl diphenyldithiophosphates of titanium(IV): synthesis, spectroscopic, DFT and biological studies	MOLECULAR PHYSICS												Dimethyl diphenyldithiophosphate complexes of titanium(IV), [(C5H5)(2)Ti{S2P(OAr)(2)}(n)Cl2-n] (Ar = 2,4-(CH3)C6H3, 2,5-(CH3)C6H3, 3,4-(CH3)C6H3, 3,5-(CH3)C6H3, 3-CH3-4-Cl-C6H3O; n = 1 and 2) have been synthesised and characterised by various physicochemical techniques along with computational analysis of the complexes (2), (9) and (10) using density functional theory (DFT) and time-dependent DFT (TDDFT). Comparison of antimicrobial activity of the free ligands and complexes has shown that the complexes are more effective than the free ligands. The in vitro cytotoxic by using a MTT staining method with RAW 264.7 cells (mouse macrophages) have been investigated. On the basis of analytical and DFT data, a distorted trigonal bipyramidal around titanium(IV) may be assigned to the complexes (1-5) and distorted octahedral geometries for the complexes (6-10).					Kumar, Sandeep/IUQ-2320-2023; Pandey, Sushil Kumar/GWC-7949-2022; ., VIKAS/H-6788-2013	Kumar, Dr. Sandeep/0000-0002-7406-3157; Pandey, Sushil Kumar/0000-0002-4058-5029; Lata, Suman/0000-0002-5975-9471; ., VIKAS/0000-0002-3901-5205													0026-8976	1362-3028				JUL 2	2020	118	13								10.1080/00268976.2019.1685692	http://dx.doi.org/10.1080/00268976.2019.1685692		NOV 2019											WOS:000496307600001
J	Munusamy, G; Mani, R; Varadharajan, K; Narasimhan, S				Munusamy, Gnanasekaran; Mani, Rajaboopathi; Varadharajan, Krishnakumar; Narasimhan, Surumbarkuzhali			Experimental Study of Effective Mass and Spin-Orbital Energy of the Al<sub>2</sub>O<sub>3</sub>/NiO Nanoheterostructure Material	JOURNAL OF PHYSICAL CHEMISTRY A												The effective mass of the materials relies on exciton dynamics which is greatly dominated by energy gap of the materials. We examined the effective mass for the Al2O3/NiO nanoheterostructure material through polarization in the dielectric study. The mean optical effective mass was calculated to be m(opt)*, = 5.69645 X 10(-20) m(op)/m(0) in the UV-visible region (1 x 10(6) to 5.4 x 10(6) Hz). From the group and phase velocity values, we observed that Al2O3/NiO is an anisotropic material. The electron spin-orbit energy splitting associated to electron in the valence band was identified using the Gaussian-confining 3D potential under normalized angular momentum (n, 1 = 0, 1, 2, 3). The 1S (S-1(1/2)) and 2S (S-2(1/2)) orbital ionization energies were calculated to be -6.08 and -5.99 eV for AlO3/NiO. The orbital ionization energies were established from the Bohr radius a(B) = 5.29 X 10(-11) m and donor Rydberg constant R-y = 1.097 x 10(7) m(-1) of the identical hydrogen atom. Our study gives insights into the exciton dynamics and calculation of orbital energy for the nanoheterostructure materials.					; Mani, Rajaboopathi/L-3801-2016	Narasimhan, Surumbarkuzhali/0000-0002-7860-8679; Mani, Rajaboopathi/0000-0002-2535-8987													1089-5639	1520-5215				NOV 14	2019	123	45					9857	9864		10.1021/acs.jpca.9b07366	http://dx.doi.org/10.1021/acs.jpca.9b07366								31642681					WOS:000497259600023
J	Sonin, EB				Sonin, E. B.			Interplay of spin and mass superfluidity in antiferromagnetic spin-1 Bose-Einstein condensates and bicirculation vortices	PHYSICAL REVIEW RESEARCH												This paper investigates the coexistence and interplay of spin and mass superfluidity in antiferromagnetic spin-1 Bose-Einstein condensates (BEC). The hydrodynamic theory describes the spin degree of freedom by equations similar to the Landau-Lifshitz-Gilbert theory for bipartite antiferromagnetic insulators. The variables in the spin space are two subspins with absolute value h/2, which play the role of two sublattice spins in the antiferromagnetic insulators. As well as in bipartite antiferromagnetic insulators, in antiferromagnetic spin-1 BEC there are two spin-wave modes: One is a gapless Goldstone mode and the other is gapped. The Landau criterion shows that in limit of small total spin (two subspins are nearly antiparallel), the instability of supercurrents starts from the gapped mode. In the opposite limit of large total spin (two subspins are nearly parallel), the gapless modes become unstable earlier than the gapped one. Mass and spin supercurrents decay via phase slips, when vortices cross streamlines of the supercurrent. The vortices participating in phase slips are nonsingular bicirculation vortices. They are characterized by two topological charges, which are winding numbers describing circulations of two angles around the vortex axis. The winding numbers can be half-integers. A particular example of a half-integer vortex is a half-quantum vortex with the superfluid velocity circulation h/2m. However, the superfluid velocity circulation is not a topological charge, and in general the quantum of this circulation can be continuously tuned from 0 to h/2m.						Sonin, Edouard/0000-0002-8802-8459														2643-1564				NOV 14	2019	1	3							033103	10.1103/PhysRevResearch.1.033103	http://dx.doi.org/10.1103/PhysRevResearch.1.033103													WOS:000600635600004
J	Wang, ZY; Qi, JJ; Yu, QX; Guo, XH				Wang, Zhen-Yang; Qi, Jing-Juan; Yu, Qi-Xin; Guo, Xin-Heng			<i>Bs</i>1(5778) as a <i>B</i>*(<i>K</i>)over-bar molecule in the Bethe-Salpeter equation approach	PHYSICAL REVIEW D												We interpret the B-s1(5778) as an S-wave B*(K) over bar molecular state in the Bethe-Salpeter equation approach. In the ladder and instantaneous approximations, and with the kernel containing one-particle-exchange diagrams and introducing three different form factors (monopole, dipole, and exponential form factors) in the vertex, we find the bound state exists. We also study the decay widths of the decay B-s1(5778) -> B-s*pi and the radiative decays B-s1(5778) -> B-s gamma and B-s1(5778) -> B-s*gamma, which will be instructive for the forthcoming experiments.					han, yang/GRS-2388-2022	Yu, Qi-Xin/0000-0001-5674-092X													2470-0010	2470-0029				NOV 14	2019	100	9							096009	10.1103/PhysRevD.100.096009	http://dx.doi.org/10.1103/PhysRevD.100.096009													WOS:000496578200007
J	Ye, LZ				Ye, Luzhen			Extremal Wiener and Kirchhoff indices of globular caterpillars	INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY												The Wiener and Kirchhoff indices of a graph G are two of the most important topological indices in mathematical chemistry. A graph G is called to be a globular caterpillar if G is obtained from a complete graph K-s with vertex set {v(1),v(2), horizontal ellipsis , v(s)} by attaching n(i) pendent edges to each vertex v(i) of K-s for some positive integers s and n(1),n(2), horizontal ellipsis ,n(s), denoted by GC<mml:mfenced close=")" open="("s;ni1s. Let GCmml:mfenced close=")" open="("s;n be the set of globular caterpillars GCmml:mfenced close=")" open="("s;ni1s with n vertices (n=s+ n-ary sumation i=1sni). In this article, we characterize the globular caterpillars with the minimal and maximal Wiener and Kirchhoff indices among GCmml:mfenced close=")" open="("s;n, respectively.						Ye, Luzhen/0000-0003-3537-6035													0020-7608	1097-461X				FEB 15	2020	120	4							e26096	10.1002/qua.26096	http://dx.doi.org/10.1002/qua.26096		NOV 2019											WOS:000496288900001
J	Bhavani, MD; Satyaveni, S; Ratnakar, A				Bhavani, M. Durga; Satyaveni, S.; Ratnakar, A.			Thermodynamic study of oxygenised fuel additives (isomeric butanediols with ethyl acetate) at 298.15-323.15K	PHYSICS AND CHEMISTRY OF LIQUIDS												Densities, rho, and Speeds of Sound, u, weremeasured for pure liquids of ethyl acetate, (EtOAc), 1,2-butanediol, (1,2-BD), 1,3-butanediol, (1,3-BD), 1,4-butanediol, (1,4-BD) and their binary mixtures {x(1) EtOAc + x(2)1,2-BD}, {x(1) EtOAc + x(2)1,3-BD}, and {x(1) EtOAc + x(2)1,4-BD} over the composition (EtOAc) and at temperatures (298.15-323.15) K at pressure 0.1 MPa. To understand the molecular interactions of solute-solvent, measured excess properties such as the excess molar volume, V-m(E), excess isentropic compressibility, K-s(E), excess speeds of sound, u(E), excess molar isentropic compressibility, K-s.m(E), thermal expansion coefficient, a(p), excess thermal expansion coefficient, a(p)(E) were calculated and fitted using the Redlich-Kister equation. For better understanding, also calculated partial molar volumes/isentropic compressibilities, and their excess properties at infinite dilution were measured. These parameters have been used to understand the interactions in the mixtures qualitatively. The experimental V-m(E) findings were compared through the usage of theoretical model developed by Prigogine-Flory-Patterson (PFP).																			0031-9104	1029-0451				JAN 2	2021	59	1					62	89		10.1080/00319104.2019.1683829	http://dx.doi.org/10.1080/00319104.2019.1683829		NOV 2019											WOS:000495831700001
J	Bonechi, F; Cattaneo, AS; Iraso, R; Zabzine, M				Bonechi, F.; Cattaneo, A. S.; Iraso, R.; Zabzine, M.			Observables in the equivariant <i>A</i>-model	LETTERS IN MATHEMATICAL PHYSICS												We discuss observables of an equivariant extension of the A-model in the framework of the AKSZ construction. We introduce the A-model observables, a class of observables that are homotopically equivalent to the canonical AKSZ observables but are better behaved in the gauge fixing. We discuss them for two different choices of gauge fixing: The first one is conjectured to compute the correlators of the A-model which target the Marsden-Weinstein reduced space; in the second one we recover the topological Yang-Mills action coupled with A-model so that the A-model observables are closed under supersymmetry.						Iraso, Riccardo/0000-0002-2318-8937; Cattaneo, Alberto/0000-0001-5775-758X; Bonechi, Francesco/0000-0003-3221-2633													0377-9017	1573-0530				APR	2020	110	4					695	711		10.1007/s11005-019-01236-1	http://dx.doi.org/10.1007/s11005-019-01236-1		NOV 2019											WOS:000496403400001
J	Joshi, I; Garia, JS				Joshi, Ila; Garia, J. S.			Dyonic solutions of Maxwell field equations in arbitrary media	INDIAN JOURNAL OF PHYSICS												In this paper, we report the reformulation of Maxwell equations for dyon in arbitrary media and it's role in order to obtain the three set of solutions in terms of charge density q, current density J, polarization P, and magnetization M. Present study determines the electric field E, electric displacement vector D, magnetic induction vector H, and magnetic field B as integrals of retarded charge density q, current density J, polarization P and magnetization M, and their retarded spatial and temporal derivatives.																			0973-1458	0974-9845				NOV	2020	94	11					1821	1828		10.1007/s12648-019-01623-3	http://dx.doi.org/10.1007/s12648-019-01623-3		NOV 2019											WOS:000496207900003
J	Oprisan, A; Gandikota, G; Chatain, D; Garrabos, Y; Beysens, D				Oprisan, Ana; Gandikota, Gurunath; Chatain, Denis; Garrabos, Yves; Beysens, Daniel			Turbidity data obtained from image analysis in near critical hydrogen	PHYSICAL REVIEW E												Video images are being used with increased frequency in science, supplanting current methods such as light scattering by statistical evaluation of the images. In this study we use light turbidity data due to density-induced refractive index fluctuations to obtain critical amplitudes from image analysis. In order to bring hydrogen (H-2) very close to its critical point, we place the sample cell under weightlessness using a magnetic levitation device. Images of an H-2-filled cell are taken near its critical temperature of 33 K by illuminating the cell with three different filters. We fit the turbidity data to a theoretical expression that allows us to estimate the critical amplitudes of isothermal compressibility and fluctuation correlation length. The values of isothermal compressibility and correlation length obtained from turbidity fitting are compared against literature values. Our data analysis shows a large sensitivity of the fitting parameters to the refractive index value and to even minute density deviations from criticality.					Garrabos, Yves/H-5404-2013	Garrabos, Yves/0000-0002-1951-7099													2470-0045	2470-0053				NOV 13	2019	100	5							052112	10.1103/PhysRevE.100.052112	http://dx.doi.org/10.1103/PhysRevE.100.052112								31869978					WOS:000496581100002
J	Pascarella, G; Fossati, M; Barrenechea, G				Pascarella, G.; Fossati, M.; Barrenechea, G.			Impact of POD modes energy redistribution on flow reconstruction for unsteady flows of impulsively started airfoils and wings	INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS												Obtaining accurate solutions of unsteady flows during the design process of an aircraft can be a highly demanding task. Reduced basis methods (RBM) are commonly used to reduce the number of degrees of freedom while preserving high accuracy. RBM based on Proper Othogonal Decomposition (POD) have been extensively used but limitations exist with unsteady problems, where the temporal nonlinear dynamics of the flow needs to be addressed carefully. The accuracy in reconstructing nonlinear unsteady flows by means of RBM for a specific class of impulsively started lifting bodies is addressed. The snapshot POD approach and the recent Spectral POD will be comparatively studied to assess their capacity to reconstruct unsteady flows. The periodic motion past a cylinder will be considered as a benchmark test while the impulsive start of a 2D three-element airfoil and a 3D wing in high-lift configurations will be considered as use cases.					Fossati, Marco/D-1569-2017	Fossati, Marco/0000-0002-1165-5825; Pascarella, Gaetano/0000-0001-6445-0471; Barrenechea, Gabriel/0000-0003-4490-678X													1061-8562	1029-0257				FEB 7	2020	34	2			SI		108	118		10.1080/10618562.2019.1687887	http://dx.doi.org/10.1080/10618562.2019.1687887		NOV 2019											WOS:000500115600001
J	Toth, JA; Wu, XC				Toth, John A.; Wu, Xianchao			Reverse Agmon Estimates in Forbidden Regions	ANNALES HENRI POINCARE												Let (M, g) be a compact, Riemannian manifold and V is an element of C-infinity(M; R). Given a regular energy level E > min V, we consider L-2-normalized eigenfunctions, u(h), of the Schrodinger operator P(h) = -h(2)Delta(g)+V - E(h) with P(h)(uh) = 0 and E(h) = E+o(1) as h -> 0(+). The well-known Agmon-Lithner estimates [5] are exponential decay estimates (i.e. upper bounds) for eigenfunctions in the forbidden region {V > E}. The decay rate is given in terms of the Agmon distance function d(E) associated with the degenerate Agmon metric (V - E)+g with support in the forbidden region. The point of this note is to prove a reverse Agmon estimate (i.e. exponential lower bound for the eigenfunctions) in terms of Agmon distance in the forbidden region under a control assumption on eigenfunction mass in the allowed region {V < E} arbitrarily close to the caustic {V = E}. We then give some applications to hypersurface restriction bounds for eigenfunctions in the forbidden region along with corresponding nodal intersection estimates.																			1424-0637	1424-0661				JAN	2020	21	1					303	325		10.1007/s00023-019-00867-3	http://dx.doi.org/10.1007/s00023-019-00867-3		NOV 2019											WOS:000496224900002
