PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Simpson, JT; Wong, K; Jackman, SD; Schein, JE; Jones, SJM; Birol, I				Simpson, Jared T.; Wong, Kim; Jackman, Shaun D.; Schein, Jacqueline E.; Jones, Steven J. M.; Birol, Inanc			ABySS: A parallel assembler for short read sequence data	GENOME RESEARCH												Widespread adoption of massively parallel deoxyribonucleic acid (DNA) sequencing instruments has prompted the recent development of de novo short read assembly algorithms. A common shortcoming of the available tools is their inability to efficiently assemble vast amounts of data generated from large-scale sequencing projects, such as the sequencing of individual human genomes to catalog natural genetic variation. To address this limitation, we developed ABySS (Assembly By Short Sequences), a parallelized sequence assembler. As a demonstration of the capability of our software, we assembled 3.5 billion paired-end reads from the genome of an African male publicly released by Illumina, Inc. Approximately 2.76 million contigs >= 100 base pairs (bp) in length were created with an N50 size of 1499 bp, representing 68% of the reference human genome. Analysis of these contigs identified polymorphic and novel sequences not present in the human reference assembly, which were validated by alignment to alternate human assemblies and to other primate genomes.					Schein, Jacquie/G-3674-2015; Jones, Steven/C-3621-2009; Simpson, Jared/JOZ-2448-2023; Jackman, Shaun/G-9622-2013; Birol, Inanc/G-5440-2011	Wong, Kim/0000-0002-0984-1477; Jackman, Shaun/0000-0002-9275-5966; Birol, Inanc/0000-0003-0950-7839; Jones, Steven/0000-0003-3394-2208													1088-9051	1549-5469				JUN	2009	19	6					1117	1123		10.1101/gr.089532.108	http://dx.doi.org/10.1101/gr.089532.108								19251739					WOS:000266521500017
J	O'Brien, J; Wilson, I; Orton, T; Pognan, F				O'Brien, J; Wilson, I; Orton, T; Pognan, F			Investigation of the Alamar Blue (resazurin) fluorescent dye for the assessment of mammalian cell cytotoxicity	EUROPEAN JOURNAL OF BIOCHEMISTRY												We show here the identity of Alamar Blue as resazurin. The 'resazurin reduction test' has been used for about 50 years to monitor bacterial and yeast contamination of milk, and also for assessing semen quality. Resazurin (blue and nonfluorescent) is reduced to resorufin (pink and highly fluorescent) which is further reduced to hydroresorufin (uncoloured and nonfluorescent). It is still not known how this reduction occurs, intracellularly via enzyme activity or in the medium as a chemical reaction, although the reduced fluorescent form of Alamar Blue was found in the cytoplasm and of living cells nucleus of dead cells. Recently, the dye has gained popularity as a very simple and versatile way of measuring cell proliferation and cytotoxicity. This dye presents numerous advantages over other cytotoxicity or proliferation tests but we observed several drawbacks to the routine use of Alamar Blue. Tests with several toxicants in different cell lines and rat primary hepatocytes have shown accumulation of the fluorescent product of Alamar Blue in the medium which could lead to an overestimation of cell population. Also, the extensive reduction of Alamar Blue by metabolically active cells led to a final nonfluorescent product, and hence an underestimation of cellular activity.					Wilson, Ian/Z-3019-2019														0014-2956					SEP	2000	267	17					5421	5426		10.1046/j.1432-1327.2000.01606.x	http://dx.doi.org/10.1046/j.1432-1327.2000.01606.x								10951200					WOS:000089101400020
J	Wyman, SK; Jansen, RK; Boore, JL				Wyman, SK; Jansen, RK; Boore, JL			Automatic annotation of organellar genomes with DOGMA	BIOINFORMATICS												The Dual Organellar GenoMe Annotator (DOGMA) automates the annotation of organellar (plant chloroplast and animal mitochondrial) genomes. It is a Web-based package that allows the use of BLAST searches against a custom database, and conservation of basepairing in the secondary structure of animal mitochondrial tRNAs to identify and annotate genes. DOGMA provides a graphical user interface for viewing and editing annotations. Annotations are stored on our password-protected server to enable repeated sessions of working on the same genome. Finished annotations can be extracted for direct submission to GenBank.					Jansen, Robert/F-6272-2011; Boore, Jeffrey/E-8654-2012														1367-4803	1460-2059				NOV 22	2004	20	17					3252	3255		10.1093/bioinformatics/bth352	http://dx.doi.org/10.1093/bioinformatics/bth352								15180927					WOS:000225361400041
J	Falagas, ME; Pitsouni, EI; Malietzis, GA; Pappas, G				Falagas, Matthew E.; Pitsouni, Eleni I.; Malietzis, George A.; Pappas, Georgios			Comparison of PubMed, Scopus, Web of Science, and Google Scholar: strengths and weaknesses	FASEB JOURNAL												The evolution of the electronic age has led to the development of numerous medical databases on the World Wide Web, offering search facilities on a particular subject and the ability to perform citation analysis. We compared the content coverage and practical utility of PubMed, Scopus, Web of Science, and Google Scholar. The official Web pages of the databases were used to extract information on the range of journals covered, search facilities and restrictions, and update frequency. We used the example of a keyword search to evaluate the usefulness of these databases in biomedical information retrieval and a specific published article to evaluate their utility in performing citation analysis. All databases were practical in use and offered numerous search facilities. PubMed and Google Scholar are accessed for free. The keyword search with PubMed offers optimal update frequency and includes online early articles; other databases can rate articles by number of citations, as an index of importance. For citation analysis, Scopus offers about 20% more coverage than Web of Science, whereas Google Scholar offers results of inconsistent accuracy. PubMed remains an optimal tool in biomedical electronic research. Scopus covers a wider journal range, of help both in keyword searching and citation analysis, but it is currently limited to recent articles ( published after 1995) compared with Web of Science. Google Scholar, as for the Web in general, can help in the retrieval of even the most obscure information but its use is marred by inadequate, less often updated, citation information.					Pappas, Georgios/A-1525-2008; Shamansurova, Zulaykho/J-4959-2012	Malietzis, George/0000-0003-2028-2677; Shamansurova, Zulaykho/0000-0003-4024-1127; Pappas, Georgios/0000-0002-8425-6091													0892-6638					FEB	2008	22	2					338	342		10.1096/fj.07-9492LSF	http://dx.doi.org/10.1096/fj.07-9492LSF								17884971					WOS:000252822600003
J	Meyer, F; Paarmann, D; D'Souza, M; Olson, R; Glass, EM; Kubal, M; Paczian, T; Rodriguez, A; Stevens, R; Wilke, A; Wilkening, J; Edwards, RA				Meyer, F.; Paarmann, D.; D'Souza, M.; Olson, R.; Glass, E. M.; Kubal, M.; Paczian, T.; Rodriguez, A.; Stevens, R.; Wilke, A.; Wilkening, J.; Edwards, R. A.			The metagenomics RAST server - a public resource for the automatic phylogenetic and functional analysis of metagenomes	BMC BIOINFORMATICS												Background: Random community genomes (metagenomes) are now commonly used to study microbes in different environments. Over the past few years, the major challenge associated with metagenomics shifted from generating to analyzing sequences. High-throughput, low-cost next-generation sequencing has provided access to metagenomics to a wide range of researchers. Results: A high-throughput pipeline has been constructed to provide high-performance computing to all researchers interested in using metagenomics. The pipeline produces automated functional assignments of sequences in the metagenome by comparing both protein and nucleotide databases. Phylogenetic and functional summaries of the metagenomes are generated, and tools for comparative metagenomics are incorporated into the standard views. User access is controlled to ensure data privacy, but the collaborative environment underpinning the service provides a framework for sharing datasets between multiple users. In the metagenomics RAST, all users retain full control of their data, and everything is available for download in a variety of formats. Conclusion: The open-source metagenomics RAST service provides a new paradigm for the annotation and analysis of metagenomes. With built-in support for multiple data sources and a back end that houses abstract data types, the metagenomics RAST is stable, extensible, and freely available to all researchers. This service has removed one of the primary bottlenecks in metagenome sequence analysis-the availability of high-performance computing for annotating the data.					; Wilke, Andreas/F-1816-2018	Meyer, Folker/0000-0003-1112-2284; Edwards, Robert/0000-0001-8383-8949; Wilke, Andreas/0000-0002-7699-2267													1471-2105					SEP 19	2008	9								386	10.1186/1471-2105-9-386	http://dx.doi.org/10.1186/1471-2105-9-386								18803844					WOS:000260079800001
J	Seth, RB; Sun, LJ; Ea, CK; Chen, ZJJ				Seth, RB; Sun, LJ; Ea, CK; Chen, ZJJ			Identification and characterization of MAVS, a mitochondrial antiviral signaling protein that activates NF-κB and IRF3	CELL												Viral infection triggers host innate immune responses through activation of the transcription factors NF-kappa B and IRF3, which coordinately regulate the expression of type-I interferons such as interferon-beta (IFN-beta). Herein, we report the identification of a novel protein termed MAVS (mitochondrial antiviral signaling), which mediates the activation of NF-kappa B and IRF3 in response to viral infection. Silencing of MAVS expression through RNA interference abolishes the activation of NF-kappa B and IRF3 by viruses, thereby permitting viral replication. Conversely, overexpression of MAVS induces the expression of IFN-beta through activation of NF-kappa B and IRF3, thus boosting antiviral immunity. Epistasis experiments show that MAVS is required for the phosphorylation of IRF3 and I kappa B and functions downstream of RIG-I, an intracellular receptor for viral RNA. MAVS contains an N-terminal CARD-like domain and a C-terminal transmembrane domain, both of which are essential for MAVS signaling. The transmembrane domain targets MAVS to the mitochondria, implicating a new role of mitochondria in innate immunity.					Sun, Lijun/ABD-4470-2021; Chen, Zhijian/C-6039-2012	CHEN, ZHIJIAN/0000-0002-8475-8251													0092-8674	1097-4172				SEP 9	2005	122	5					669	682		10.1016/j.cell.2005.08.012	http://dx.doi.org/10.1016/j.cell.2005.08.012								16125763					WOS:000231844300008
J	Sreerama, N; Woody, RW				Sreerama, N; Woody, RW			Estimation of protein secondary structure from circular dichroism spectra: Comparison of CONTIN, SELCON, and CDSSTR methods with an expanded reference set	ANALYTICAL BIOCHEMISTRY												We have expanded the reference set of proteins used in SELCON3 by including 11 additional proteins (selected from the reference sets of Yang and co-workers and Keiderling and co-workers). Depending on the wavelength range and whether or not denatured proteins are included in the reference set, five reference sets were constructed with the number of reference proteins varying from 29 to 48. The performance of three popular methods for estimating protein secondary structure fractions from CD spectra (implemented in software packages CONTIN, SELCON3, and CDSSTR) and a variant of CONTIN, CONTIN/LL, that incorporates the variable selection method in the locally linearized model in CONTIN, were examined using the five reference sets described here, and a aa-protein reference set. Secondary structure assignments from DSSP were used in the analysis. The performances of all three methods were comparable, in spite of the differences in the algorithms used in the three software packages. While CDSSTR performed the best with a smaller reference set and larger wavelength range, and CONTIN/LL performed the best with a larger reference set and smaller wavelength range, the performances for individual secondary structures were mixed. Analyzing protein CD spectra using all three methods should improve the reliability of predicted secondary structural fractions. The three programs are provided in CDPro software package and have been modified for easier use with the different reference sets described in this paper. CDPro software is available at the website: http:/lamar.colostate.edu/ similar to sreeram/CDPro. (C) 2000 Academic Press.																			0003-2697					DEC 15	2000	287	2					252	260		10.1006/abio.2000.4880	http://dx.doi.org/10.1006/abio.2000.4880								11112271					WOS:000166151700009
J	Rooney, MS; Shukla, SA; Wu, CJ; Getz, G; Hacohen, N				Rooney, Michael S.; Shukla, Sachet A.; Wu, Catherine J.; Getz, Gad; Hacohen, Nir			Molecular and Genetic Properties of Tumors Associated with Local Immune Cytolytic Activity	CELL												How the genomic landscape of a tumor shapes and is shaped by anti-tumor immunity has not been systematically explored. Using large-scale genomic data sets of solid tissue tumor biopsies, we quantified the cytolytic activity of the local immune infiltrate and identified associated properties across 18 tumor types. The number of predicted MHC Class I-associated neoantigens was correlated with cytolytic activity and was lower than expected in colorectal and other tumors, suggesting immune-mediated elimination. We identified recurrently mutated genes that showed positive association with cytolytic activity, including beta-2-microglobulin (B2M), HLA-A, -B and -C and Caspase 8 (CASP8), highlighting loss of antigen presentation and blockade of extrinsic apoptosis as key strategies of resistance to cytolytic activity. Genetic amplifications were also associated with high cytolytic activity, including immunosuppressive factors such as PDL1/2 and ALOX12B/15B. Our genetic findings thus provide evidence for immunoediting in tumors and uncover mechanisms of tumor-intrinsic resistance to cytolytic activity.					Getz, Gad/ABW-5118-2022														0092-8674	1097-4172				JAN 15	2015	160	1-2					48	61		10.1016/j.cell.2014.12.033	http://dx.doi.org/10.1016/j.cell.2014.12.033								25594174					WOS:000347923200008
J	Grant, CE; Bailey, TL; Noble, WS				Grant, Charles E.; Bailey, Timothy L.; Noble, William Stafford			FIMO: scanning for occurrences of a given motif	BIOINFORMATICS												A motif is a short DNA or protein sequence that contributes to the biological function of the sequence in which it resides. Over the past several decades, many computational methods have been described for identifying, characterizing and searching with sequence motifs. Critical to nearly any motif-based sequence analysis pipeline is the ability to scan a sequence database for occurrences of a given motif described by a position-specific frequency matrix. Results: We describe Find Individual Motif Occurrences (FIMO), a software tool for scanning DNA or protein sequences with motifs described as position-specific scoring matrices. The program computes a log-likelihood ratio score for each position in a given sequence database, uses established dynamic programming methods to convert this score to a P-value and then applies false discovery rate analysis to estimate a q-value for each position in the given sequence. FIMO provides output in a variety of formats, including HTML, XML and several Santa Cruz Genome Browser formats. The program is efficient, allowing for the scanning of DNA sequences at a rate of 3.5 Mb/s on a single CPU.					Noble, William/AEP-1001-2022														1367-4803	1460-2059				APR 1	2011	27	7					1017	1018		10.1093/bioinformatics/btr064	http://dx.doi.org/10.1093/bioinformatics/btr064								21330290					WOS:000289162000022
J	Gaulton, A; Bellis, LJ; Bento, AP; Chambers, J; Davies, M; Hersey, A; Light, Y; McGlinchey, S; Michalovich, D; Al-Lazikani, B; Overington, JP				Gaulton, Anna; Bellis, Louisa J.; Bento, A. Patricia; Chambers, Jon; Davies, Mark; Hersey, Anne; Light, Yvonne; McGlinchey, Shaun; Michalovich, David; Al-Lazikani, Bissan; Overington, John P.			ChEMBL: a large-scale bioactivity database for drug discovery	NUCLEIC ACIDS RESEARCH												ChEMBL is an Open Data database containing binding, functional and ADMET information for a large number of drug-like bioactive compounds. These data are manually abstracted from the primary published literature on a regular basis, then further curated and standardized to maximize their quality and utility across a wide range of chemical biology and drug-discovery research problems. Currently, the database contains 5.4 million bioactivity measurements for more than 1 million compounds and 5200 protein targets. Access is available through a web-based interface, data downloads and web services at: https://www.ebi.ac.uk/chembldb.					Al-Lazikani, Bissan/AFK-6457-2022; Overington, John/G-8607-2015	Al-Lazikani, Bissan/0000-0003-3367-2519; Davies, Mark/0000-0002-8011-0300; Bellis, Louisa/0000-0001-9581-870X; Gaulton, Anna/0000-0003-2634-7400; Santos Franco Ferreira Bento, Ana Patricia/0000-0003-1424-480X; Hersey, Anne/0000-0003-4679-6211; Overington, John/0000-0002-5859-1064; Michalovich, David/0000-0003-4452-5776													0305-1048	1362-4962				JAN	2012	40	D1					D1100	D1107		10.1093/nar/gkr777	http://dx.doi.org/10.1093/nar/gkr777								21948594					WOS:000298601300165
J	Enright, AJ; Van Dongen, S; Ouzounis, CA				Enright, AJ; Van Dongen, S; Ouzounis, CA			An efficient algorithm for large-scale detection of protein families	NUCLEIC ACIDS RESEARCH												Detection of protein families in large databases is one of the principal research objectives in structural and functional genomics. Protein family classification can significantly contribute to the delineation of functional diversity of homologous proteins, the prediction of function based on domain architecture or the presence of sequence motifs as well as comparative genomics, providing valuable evolutionary insights. We present a novel approach called TRIBE-MCL for rapid and accurate clustering of protein sequences into families. The method relies on the Markov cluster (MCL) algorithm for the assignment of proteins into families based on precomputed sequence similarity information. This novel approach does not suffer from the problems that normally hinder other protein sequence clustering algorithms, such as the presence of multi-domain proteins, promiscuous domains and fragmented proteins. The method has been rigorously tested and validated on a number of very large databases, including SwissProt, InterPro, SCOP and the draft human genome. Our results indicate that the method is ideally suited to the rapid and accurate detection of protein families on a large scale. The method has been used to detect and categorise protein families within the draft human genome and the resulting families have been used to annotate a large proportion of human proteins.					Ouzounis, Christos/G-2302-2010; Enright, Anton/F-3094-2011	Ouzounis, Christos/0000-0002-0086-8657; Enright, Anton/0000-0002-6090-3100													0305-1048	1362-4962				APR 1	2002	30	7					1575	1584		10.1093/nar/30.7.1575	http://dx.doi.org/10.1093/nar/30.7.1575								11917018					WOS:000174654200013
J	Tang, ZF; Kang, BX; Li, CW; Chen, TX; Zhang, ZM				Tang, Zefang; Kang, Boxi; Li, Chenwei; Chen, Tianxiang; Zhang, Zemin			GEPIA2: an enhanced web server for large-scale expression profiling and interactive analysis	NUCLEIC ACIDS RESEARCH												Introduced in 2017, the GEPIA (Gene Expression Profiling Interactive Analysis) web server has been a valuable and highly cited resource for gene expression analysis based on tumor and normal samples from the TCGA and the GTEx databases. Here, we present GEPIA2, an updated and enhanced version to provide insights with higher resolution and more functionalities. Featuring 198 619 isoforms and 84 cancer subtypes, GEPIA2 has extended gene expression quantification from the gene level to the transcript level, and supports analysis of a specific cancer subtype, and comparison between subtypes. In addition, GEPIA2 has adopted new analysis techniques of gene signature quantification inspired by single-cell sequencing studies, and provides customized analysis where users can upload their own RNA-seq data and compare them with TCGA and GTEx samples. We also offer an API for batch process and easy retrieval of the analysis results. The updated web server is publicly accessible at http://gepia2.cancer-pku.cn/.					不计后果, Tonze/HNT-0176-2023; Li, Chenwei/T-9696-2018; Chen, Tianxiang/X-7945-2019	Li, Chenwei/0009-0007-2500-1244; Kang, Boxi/0000-0002-0276-0519													0305-1048	1362-4962				JUL 2	2019	47	W1					W556	W560		10.1093/nar/gkz430	http://dx.doi.org/10.1093/nar/gkz430								31114875					WOS:000475901600082
J	Abascal, F; Zardoya, R; Posada, D				Abascal, F; Zardoya, R; Posada, D			ProtTest: selection of best-fit models of protein evolution	BIOINFORMATICS												Using an appropriate model of amino acid replacement is very important for the study of protein evolution and phylogenetic inference. We have built a tool for the selection of the best-fit model of evolution, among a set of candidate models, for a given protein sequence alignment.					Abascal, Federico/F-2267-2016; Zardoya, Rafael/B-2291-2012; Posada, David/C-4502-2008	Zardoya, Rafael/0000-0001-6212-9502; Posada, David/0000-0003-1407-3406													1367-4803					MAY 1	2005	21	9					2104	2105		10.1093/bioinformatics/bti263	http://dx.doi.org/10.1093/bioinformatics/bti263								15647292					WOS:000228783000051
J	Vranken, WF; Boucher, W; Stevens, TJ; Fogh, RH; Pajon, A; Llinas, P; Ulrich, EL; Markley, JL; Ionides, J; Laue, ED				Vranken, WF; Boucher, W; Stevens, TJ; Fogh, RH; Pajon, A; Llinas, P; Ulrich, EL; Markley, JL; Ionides, J; Laue, ED			The CCPN data model for NMR spectroscopy: Development of a software pipeline	PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS												To address data management and data exchange problems in the nuclear magnetic resonance (NMR) community, the Collaborative Computing Project for the NMR, community (CCPN) created a "Data Model" that describes all the different types of information needed in an NMR structural study, from molecular structure and NMR parameters to coordinates. This paper describes the development of a set of software applications that use the Data Model and its associated libraries, thus validating the approach. These applications are freely available and provide a pipeline for high-throughput analysis of NMR data. Three programs work directly with the Data Model: CcpNmr Analysis, an entirely new analysis and interactive display program, the CcpNmr FormatConverter, which allows transfer of data from programs commonly used in NMR to and from the Data Model, and the CLOUDS software for automated structure calculation and assignment (Carnegie Mellon University), which was rewritten to interact directly with the Data Model. The ARIA 2.0 software for structure calculation (Institut Pasteur) and the QUEEN program for validation of restraints (University of Nijmegen) were extended to provide conversion of their data to the Data Model. During these developments the Data Model has been thoroughly tested and used, demonstrating that applications can successfully exchange data via the Data Model. The software architecture developed by CCPN is now ready for new developments, such as integration with additional software applications and extensions of the Data Model into other areas of research. (c) 2005 Wiley-Liss, Inc.					; Vranken, Wim/J-5051-2016	Pajon, Anne/0000-0002-0269-3440; Laue, Ernest/0000-0002-7476-4148; Vranken, Wim/0000-0001-7470-4324; Stevens, Tim/0000-0001-6475-2074													0887-3585	1097-0134				JUN 1	2005	59	4					687	696		10.1002/prot.20449	http://dx.doi.org/10.1002/prot.20449								15815974					WOS:000229226500004
J	Marcais, G; Kingsford, C				Marcais, Guillaume; Kingsford, Carl			A fast, lock-free approach for efficient parallel counting of occurrences of <i>k</i>-mers	BIOINFORMATICS												Motivation: Counting the number of occurrences of every k-mer (substring of length k) in a long string is a central subproblem in many applications, including genome assembly, error correction of sequencing reads, fast multiple sequence alignment and repeat detection. Recently, the deep sequence coverage generated by next-generation sequencing technologies has caused the amount of sequence to be processed during a genome project to grow rapidly, and has rendered current k-mer counting tools too slow and memory intensive. At the same time, large multicore computers have become commonplace in research facilities allowing for a new parallel computational paradigm. Results: We propose a new k-mer counting algorithm and associated implementation, called Jellyfish, which is fast and memory efficient. It is based on a multithreaded, lock-free hash table optimized for counting k-mers up to 31 bases in length. Due to their flexibility, suffix arrays have been the data structure of choice for solving many string problems. For the task of k-mer counting, important in many biological applications, Jellyfish offers a much faster and more memory-efficient solution.																			1367-4803	1460-2059				MAR 15	2011	27	6					764	770		10.1093/bioinformatics/btr011	http://dx.doi.org/10.1093/bioinformatics/btr011								21217122					WOS:000288277300004
J	Broman, KW; Wu, H; Sen, S; Churchill, GA				Broman, KW; Wu, H; Sen, S; Churchill, GA			R/qtl: QTL mapping in experimental crosses	BIOINFORMATICS												R/qtl is an extensible, interactive environment for mapping quantitative trait loci (QTLs) in experimental populations derived from inbred lines. It is implemented as an add-on package for the freely-available statistical software, R, and includes functions for estimating genetic maps, identifying genotyping errors, and performing single-QTL and two-dimensional, two-QTL genome scans by multiple methods, with the possible inclusion of covariates.					Churchill, Gary/AAY-7496-2020; Wu, Hao/H-3899-2017	Wu, Hao/0000-0003-1269-7354; Broman, Karl/0000-0002-4914-6671													1367-4803					MAY 1	2003	19	7					889	890		10.1093/bioinformatics/btg112	http://dx.doi.org/10.1093/bioinformatics/btg112								12724300					WOS:000182634800014
J	Puillandre, N; Lambert, A; Brouillet, S; Achaz, G				Puillandre, N.; Lambert, A.; Brouillet, S.; Achaz, G.			ABGD, Automatic Barcode Gap Discovery for primary species delimitation	MOLECULAR ECOLOGY												Within uncharacterized groups, DNA barcodes, short DNA sequences that are present in a wide range of species, can be used to assign organisms into species. We propose an automatic procedure that sorts the sequences into hypothetical species based on the barcode gap, which can be observed whenever the divergence among organisms belonging to the same species is smaller than divergence among organisms from different species. We use a range of prior intraspecific divergence to infer from the data a model-based one-sided confidence limit for intraspecific divergence. The method, called Automatic Barcode Gap Discovery (ABGD), then detects the barcode gap as the first significant gap beyond this limit and uses it to partition the data. Inference of the limit and gap detection are then recursively applied to previously obtained groups to get finer partitions until there is no further partitioning. Using six published data sets of metazoans, we show that ABGD is computationally efficient and performs well for standard prior maximum intraspecific divergences (a few per cent of divergence for the five data sets), except for one data set where less than three sequences per species were sampled. We further explore the theoretical limitations of ABGD through simulation of explicit speciation and population genetics scenarios. Our results emphasize in particular the sensitivity of the method to the presence of recent speciation events, via (unrealistically) high rates of speciation or large numbers of species. In conclusion, ABGD is fast, simple method to split a sequence alignment data set into candidate species that should be complemented with other evidence in an integrative taxonomic approach.					Puillandre, Nicolas/C-9208-2012	Lambert, Amaury/0000-0002-7248-9955													0962-1083	1365-294X				APR	2012	21	8			SI		1864	1877		10.1111/j.1365-294X.2011.05239.x	http://dx.doi.org/10.1111/j.1365-294X.2011.05239.x								21883587					WOS:000302616200008
J	Marchler-Bauer, A; Derbyshire, MK; Gonzales, NR; Lu, SN; Chitsaz, F; Geer, LY; Geer, RC; He, J; Gwadz, M; Hurwitz, DI; Lanczycki, CJ; Lu, F; Marchler, GH; Song, JS; Thanki, N; Wang, ZX; Yamashita, RA; Zhang, DC; Zheng, CJ; Bryant, SH				Marchler-Bauer, Aron; Derbyshire, Myra K.; Gonzales, Noreen R.; Lu, Shennan; Chitsaz, Farideh; Geer, Lewis Y.; Geer, Renata C.; He, Jane; Gwadz, Marc; Hurwitz, David I.; Lanczycki, Christopher J.; Lu, Fu; Marchler, Gabriele H.; Song, James S.; Thanki, Narmada; Wang, Zhouxi; Yamashita, Roxanne A.; Zhang, Dachuan; Zheng, Chanjuan; Bryant, Stephen H.			CDD: NCBI's conserved domain database	NUCLEIC ACIDS RESEARCH												NCBI's CDD, the Conserved Domain Database, enters its 15(th) year as a public resource for the annotation of proteins with the location of conserved domain footprints. Going forward, we strive to improve the coverage and consistency of domain annotation provided by CDD. We maintain a live search system as well as an archive of pre-computed domain annotation for sequences tracked in NCBI's Entrez protein database, which can be retrieved for single sequences or in bulk. We also maintain import procedures so that CDD contains domain models and domain definitions provided by several collections available in the public domain, as well as those produced by an in-house curation effort. The curation effort aims at increasing coverage and providing finer-grained classifications of common protein domains, for which a wealth of functional and structural data has become available. CDD curation generates alignment models of representative sequence fragments, which are in agreement with domain boundaries as observed in protein 3D structure, and which model the structurally conserved cores of domain families as well as annotate conserved features.					Derbyshire, Myra K./JEF-1388-2023; Geer, Lewis/H-2714-2014; Marchler-Bauer, Aron/A-9681-2009	Marchler-Bauer, Aron/0000-0003-1516-0712; Geer, Lewis/0000-0001-8189-3821; test3, sciencv/0000-0002-0685-4651													0305-1048	1362-4962				JAN 28	2015	43	D1					D222	D226		10.1093/nar/gku1221	http://dx.doi.org/10.1093/nar/gku1221								25414356					WOS:000350210400035
J	Chambers, I; Colby, D; Robertson, M; Nichols, J; Lee, S; Tweedie, S; Smith, A				Chambers, I; Colby, D; Robertson, M; Nichols, J; Lee, S; Tweedie, S; Smith, A			Functional expression cloning of Nanog, a pluripotency sustaining factor in embryonic stem cells	CELL												Embryonic stem (ES) cells undergo extended proliferation while remaining poised for multilineage differentiation. A unique network of transcription factors may characterize self-renewal and simultaneously suppress differentiation. We applied expression cloning in mouse ES cells to isolate a self-renewal determinant. Nanog is a divergent homeodomain protein that directs propagation of undifferentiated ES cells. Nanog mRNA is present in pluripotent mouse and human cell lines, and absent from differentiated cells. In preimplantation embryos, Nanog is restricted to founder cells from which ES cells can be derived. Endogenous Nanog acts in parallel with cytokine stimulation of Stat3 to drive ES cell self-renewal. Elevated Nanog expression from transgene constructs is sufficient for clonal expansion of ES cells, bypassing Stat3 and maintaining Oct4 levels. Cytokine dependence, multilineage differentiation, and embryo colonization capacity are fully restored upon transgene excision. These findings establish a central role for Nanog in the transcription factor hierarchy that defines ES cell identity.					Smith, Austin/KHW-5793-2024; Nichols, Jason/AAK-9373-2021; Chambers, Ian/H-5416-2011; Tweedie, Susan/B-3695-2019	Tweedie, Susan/0000-0003-1818-8243; Chambers, Ian/0000-0003-2605-1597; Nichols, Jennifer/0000-0002-8650-1388; Smith, Austin/0000-0002-3029-4682													0092-8674	1097-4172				MAY 30	2003	113	5					643	655		10.1016/S0092-8674(03)00392-1	http://dx.doi.org/10.1016/S0092-8674(03)00392-1								12787505					WOS:000183397600014
J	Wu, J; Boström, P; Sparks, LM; Ye, L; Choi, JH; Giang, AH; Khandekar, M; Virtanen, KA; Nuutila, P; Schaart, G; Huang, KX; Tu, H; Lichtenbelt, WDV; Hoeks, J; Enerbäck, S; Schrauwen, P; Spiegelman, BM				Wu, Jun; Bostrom, Pontus; Sparks, Lauren M.; Ye, Li; Choi, Jang Hyun; Giang, An-Hoa; Khandekar, Melin; Virtanen, Kirsi A.; Nuutila, Pirjo; Schaart, Gert; Huang, Kexin; Tu, Hua; Lichtenbelt, Wouter D. van Marken; Hoeks, Joris; Enerbaeck, Sven; Schrauwen, Patrick; Spiegelman, Bruce M.			Beige Adipocytes Are a Distinct Type of Thermogenic Fat Cell in Mouse and Human	CELL												Brown fat generates heat via the mitochondrial uncoupling protein UCP1, defending against hypothermia and obesity. Recent data suggest that there are two distinct types of brown fat: classical brown fat derived from a myf-5 cellular lineage and UCP1-positive cells that emerge in white fat from a non-myf-5 lineage. Here, we report the isolation of "beige" cells from murine white fat depots. Beige cells resemble white fat cells in having extremely low basal expression of UCP1, but, like classical brown fat, they respond to cyclic AMP stimulation with high UCP1 expression and respiration rates. Beige cells have a gene expression pattern distinct from either white or brown fat and are preferentially sensitive to the polypeptide hormone irisin. Finally, we provide evidence that previously identified brown fat deposits in adult humans are composed of beige adipocytes. These data provide a foundation for studying this mammalian cell type with therapeutic potential.					Virtanen, Kirsi/HME-1983-2023; Choi, Jang/B-3055-2012; Nuutila, Pirjo/J-2087-2012; ye, li/KVY-5558-2024; schrauwen, patrick/KRR-1274-2024	Schaart, Gert/0000-0003-4259-9528; Nuutila, Pirjo/0000-0001-9597-338X; Hoeks, Joris/0000-0002-0265-0870; schrauwen, patrick/0000-0002-0973-847X; Sparks, Lauren/0000-0002-9257-5666													0092-8674	1097-4172				JUL 20	2012	150	2					366	376		10.1016/j.cell.2012.05.016	http://dx.doi.org/10.1016/j.cell.2012.05.016								22796012					WOS:000306595700015
