PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kannan, N; Sundaram, MM				Kannan, N; Sundaram, MM			Kinetics and mechanism of removal of methylene blue by adsorption on various carbons - a comparative study	DYES AND PIGMENTS												The kinetics and mechanism of methylene blue adsorption on commercial activated carbon (CAC) and indigenously prepared activated carbons from bamboo dust, coconut shell, groundnut shell, rice husk, and straw, have been studied. The effects of various experimental parameters have been investigated using a batch adsorption technique to obtain information on treating effluents from the dye industry. The extent of dye removal increased with decrease in the initial concentration of the dye and particle size of the adsorbent and also increased with increase in contact time, amount of adsorbent used and the initial pH of the solution. Adsorption data were modeled using the Freundlich and Langmuir adsorption isotherms and first order kinetic equations. The kinetics of adsorption were found to be first order with regard to intra-particle diffusion rate. The adsorption capacities of indigenous activated carbons have been compared with that of the commercial activated carbon. The results indicate that such carbons could be employed as low cost alternatives to commercial activated carbon in wastewater treatment for the removal of colour and dyes. (C) 2001 Published by Elsevier Science Ltd. All rights reserved.					Mariappan, Meenakshisundaram/AAI-8846-2020														0143-7208					OCT	2001	51	1					25	40		10.1016/S0143-7208(01)00056-0	http://dx.doi.org/10.1016/S0143-7208(01)00056-0													WOS:000172113400004
J	Kim, HS; Cook, JB; Lin, H; Ko, JS; Tolbert, SH; Ozolins, V; Dunn, B				Kim, Hyung-Seok; Cook, John B.; Lin, Hao; Ko, Jesse S.; Tolbert, Sarah H.; Ozolins, Vidvuds; Dunn, Bruce			Oxygen vacancies enhance pseudocapacitive charge storage properties of MoO<sub>3-<i>x</i></sub>	NATURE MATERIALS												The short charging times and high power capabilities associated with capacitive energy storage make this approach an attractive alternative to batteries. One limitation of electrochemical capacitors is their low energy density and for this reason, there is widespread interest in pseudocapacitive materials that use Faradaic reactions to store charge. One candidate pseudocapacitive material is orthorhombic MoO3 (alpha-MoO3), a layered compound with a high theoretical capacity for lithium (279 mA h g(-1) or 1,005 C g(-1)). Here, we report on the properties of reduced alpha-MoO3-x(R-MoO3-x) and compare it with fully oxidized alpha-MoO3 (F-MoO3). The introduction of oxygen vacancies leads to a larger interlayer spacing that promotes faster charge storage kinetics and enables the alpha-MoO3 structure to be retained during the insertion and removal of Li ions. The higher specific capacity of the R-MoO3-x is attributed to the reversible formation of a significant amount of Mo4+ following lithiation. This study underscores the potential importance of incorporating oxygen vacancies into transition metal oxides as a strategy for increasing the charge storage kinetics of redox-active materials.					Lin, Hao-Wu/I-5871-2013; Dunn, Bruce/ABM-2459-2022; Cook, John/J-3730-2016; Ozolins, Vidvuds/AAB-6013-2021; Tolbert, Sarah/L-2321-2016	Ozolins, Vidvuds/0000-0002-3810-1451													1476-1122	1476-4660				APR	2017	16	4					454	+		10.1038/NMAT4810	http://dx.doi.org/10.1038/NMAT4810								27918566					WOS:000397600500016
J	Gil, MI; Tomás-Barberán, FA; Hess-Pierce, B; Holcroft, DM; Kader, AA				Gil, MI; Tomás-Barberán, FA; Hess-Pierce, B; Holcroft, DM; Kader, AA			Antioxidant activity of pomegranate juice and its relationship with phenolic composition and processing	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY												The antioxidant activity of pomegranate juices was evaluated by four different methods (ABTS, DPPH, DMPD, and FRAP) and compared to those of red wine and a green tea infusion. Commercial pomegranate juices showed an antioxidant activity (18-20 TEAC) three times higher than those of red wine and green tea (6-8 TEAC). The activity was higher in commercial juices extracted from whole pomegranates than in experimental juices obtained from the arils only (12-14 TEAC). HPLC-DAD and HPLC-MS analyses of the juices revealed that commercial juices contained the pomegranate tannin punicalagin (1500-1900 mg/L) while only traces of this compound were detected in the experimental juice obtained from arils in the laboratory. This shows that pomegranate industrial processing extracts some of the hydrolyzable tannins present in the fruit rind. This could account for the higher antioxidant activity of commercial juices compared to the experimental ones. In addition, anthocyanins, ellagic acid derivatives, and hydrolyzable tannins were detected and quantified in the pomegranate juices.					Gil, Maria/AAB-1929-2019; Gil, Maria Isabel/D-2237-2012; Tomas-Barberan, Francisco/D-6686-2011	Gil, Maria Isabel/0000-0003-4340-7727; Tomas-Barberan, Francisco/0000-0002-0790-1739													0021-8561	1520-5118				OCT	2000	48	10					4581	4589		10.1021/jf000404a	http://dx.doi.org/10.1021/jf000404a								11052704					WOS:000089957200022
J	Jiang, SY; Cao, ZQ				Jiang, Shaoyi; Cao, Zhiqiang			Ultralow-Fouling, Functionalizable, and Hydrolyzable Zwitterionic Materials and Their Derivatives for Biological Applications	ADVANCED MATERIALS												In recent years, zwitterionic materials such as poly(carboxybetaine) (pCB) and poly(sulfobetaine) (pSB) have been applied to a broad range of biomedical and engineering materials. Due to electrostatically induced hydration, surfaces coated with zwitterionic groups are highly resistant to nonspecific protein adsorption, bacterial adhesion, and biofilm formation. Among zwitterionic materials, pCB is unique due to its abundant functional groups for the convenient immobilization of biomolecules. pCB can also be prepared in a hydrolyzable form as cationic pCB esters, which can kill bacteria or condense DNA. The hydrolysis of cationic pCB esters into nonfouling zwitterionic groups will lead to the release of killed microbes or the irreversible unpackaging of DNA. Furthermore, mixed-charge materials have been shown to be equivalent to zwitterionic materials in resisting nonspecific protein adsorption when they are uniformly mixed at the molecular scale.					Cao, Zhiqiang/C-5288-2011														0935-9648					MAR 5	2010	22	9					920	932		10.1002/adma.200901407	http://dx.doi.org/10.1002/adma.200901407								20217815					WOS:000275679600001
J	Sun, HY; Xu, Z; Gao, C				Sun, Haiyan; Xu, Zhen; Gao, Chao			Multifunctional, Ultra-Flyweight, Synergistically Assembled Carbon Aerogels	ADVANCED MATERIALS																	Gao, Chao/C-1360-2014	xu, zhen/0000-0003-1352-9176													0935-9648					MAY 14	2013	25	18					2554	2560		10.1002/adma.201204576	http://dx.doi.org/10.1002/adma.201204576								23418099					WOS:000318503600005
J	Hu, WB; Peng, C; Luo, WJ; Lv, M; Li, XM; Li, D; Huang, Q; Fan, CH				Hu, Wenbing; Peng, Cheng; Luo, Weijie; Lv, Min; Li, Xiaoming; Li, Di; Huang, Qing; Fan, Chunhai			Graphene-Based Antibacterial Paper	ACS NANO												Graphene is a monolayer of tightly packed carbon atoms that possesses many interesting properties and has numerous exciting applications. In this work, we report the antibacterial activity of two water-dispersible graphene derivatives, graphene oxide (GO) and reduced graphene oxide (rGO) nanosheets. Such graphene-based nanomaterials can effectively inhibit the growth of E. coli bacteria while showing minimal cytotoxicity. We have also demonstrated that macroscopic freestanding GO and rGO paper can be conveniently fabricated from their suspension via simple vacuum filtration. Given the superior antibacterial effect of GO and the fact that GO can be mass-produced and easily processed to make freestanding and flexible paper with low cost, we expect this new carbon nanomaterial may find important environmental and clinical applications.					zhang, jin/IXD-9872-2023; Luo, Weijie/AAG-8602-2020; Qing, Huang/B-8796-2014; Peng, Cheng/HPG-9590-2023; Li, Di/F-2468-2012; Fan, Chunhai/A-7569-2011	Li, Di/0000-0003-1674-0110; Fan, Chunhai/0000-0002-7171-7338; Li, Xiaoming/0000-0003-1795-0371													1936-0851	1936-086X				JUL	2010	4	7					4317	4323		10.1021/nn101097v	http://dx.doi.org/10.1021/nn101097v								20593851					WOS:000280364800093
J	Rowsell, JLC; Yaghi, OM				Rowsell, JLC; Yaghi, OM			Effects of functionalization, catenation, and variation of the metal oxide and organic linking units on the low-pressure hydrogen adsorption properties of metal-organic frameworks	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												The dihydrogen adsorption isotherms of eight metal-organic frameworks (MOFs), measured at 77 K up to a pressure of 1 atm, have been examined for correlations with their structural features. All materials display approximately Type I isotherms with no hysteresis, and saturation was not reached for any of the materials under these conditions. Among the six isoreticular MOFs (IRMOFs) studied, the catenated materials exhibit the largest capacities on a molar basis, up to 9.8 H-2 per formula unit. The addition of functional groups (-Br, -NH2, -C2H4-) to the phenylene links of IRMOF-1 (MOF-5), or their replacement with thieno[3,2-b]thiophene moieties in IRMOF-20, altered the adsorption behavior by a minor amount despite large variations in the pore volumes of the resulting materials. In contrast, replacement of the metal oxide units with those containing coordinatively unsaturated metal sites resulted in greater H2 uptake. The enhanced affinities of these materials, MOF-74 and HKUST-1, were further demonstrated by calculation of the isosteric heats of adsorption, which were larger across much of the range of coverage examined, compared to those of representative IRMOFs. The results suggest that under low-loading conditions, the H2 adsorption behavior of MOFs can be improved by imparting larger charge gradients on the metal oxide units and adjusting the link metrics to constrict the pore dimensions; however, a large pore volume is still a prerequisite feature.					Yaghi, Omar/C-6749-2013	Yaghi, Omar/0000-0002-5611-3325													0002-7863					FEB 1	2006	128	4					1304	1315		10.1021/ja056639q	http://dx.doi.org/10.1021/ja056639q								16433549					WOS:000234941100057
J	Bernardi, M; Palummo, M; Grossman, JC				Bernardi, Marco; Palummo, Maurizia; Grossman, Jeffrey C.			Extraordinary Sunlight Absorption and One Nanometer Thick Photovoltaics Using Two-Dimensional Monolayer Materials	NANO LETTERS												Graphene and monolayer transition metal dichalcogenides (TMDs) are promising materials for next-generation ultrathin optoelectronic devices. Although visually transparent, graphene is an excellent sunlight absorber, achieving 2.3% visible light absorbance in just 3.3 angstrom thickness. TMD monolayers also hold potential as sunlight absorbers, and may enable ultrathin photovoltaic (PV) devices due to their semi-conducting character. In this work, we show that the three TMD monolayers MoS2, MoSe2, and WS2 can absorb up to 5-10% incident sunlight in a thickness of less than 1 nm, thus achieving 1 order of magnitude higher sunlight absorption than GaAs and Si. We further study PV devices based on just two stacked monolayers: (1) a Schottky barrier solar cell between MoS2 and graphene and (2) an excitonic solar cell based on a MoS2/WS2 bilayer. We demonstrate that such 1 nm thick active layers can attain power conversion efficiencies of up to similar to 1%, corresponding to approximately 1-3 orders of magnitude higher power densities than the best existing ultrathin solar cells. Our work shows that two-dimensional monolayer materials hold yet untapped potential for solar energy absorption and conversion at the nanoscale.					Palummo, Maurizia/AAC-1949-2021	Palummo, Maurizia/0000-0002-3097-8523													1530-6984	1530-6992				AUG	2013	13	8					3664	3670		10.1021/nl401544y	http://dx.doi.org/10.1021/nl401544y								23750910					WOS:000323241000035
J	Greene, LE; Law, M; Goldberger, J; Kim, F; Johnson, JC; Zhang, YF; Saykally, RJ; Yang, PD				Greene, LE; Law, M; Goldberger, J; Kim, F; Johnson, JC; Zhang, YF; Saykally, RJ; Yang, PD			Low-temperature wafer-scale production of ZnO nanowire arrays	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION																	Yang, Peidong/E-4431-2011; Kim, Franklin/LJL-3354-2024; Goldberger, Joshua/N-8963-2016; Johnson, Justin/Q-7439-2017	Greene, Lori/0000-0002-3378-4564; Kim, Franklin/0000-0002-6548-6588; Law, Matt/0000-0001-7645-9908; Goldberger, Joshua/0000-0003-4284-604X; SAYKALLY, RICHARD/0000-0001-8942-3656; Johnson, Justin/0000-0002-8874-6637													1433-7851	1521-3773					2003	42	26					3031	3034		10.1002/anie.200351461	http://dx.doi.org/10.1002/anie.200351461								12851963					WOS:000184234800023
J	Zhou, GM; Wang, DW; Li, F; Zhang, LL; Li, N; Wu, ZS; Wen, L; Lu, GQ; Cheng, HM				Zhou, Guangmin; Wang, Da-Wei; Li, Feng; Zhang, Lili; Li, Na; Wu, Zhong-Shuai; Wen, Lei; Lu, Gao Qing (Max); Cheng, Hui-Ming			Graphene-Wrapped Fe<sub>3</sub>O<sub>4</sub> Anode Material with Improved Reversible Capacity and Cyclic Stability for Lithium Ion Batteries	CHEMISTRY OF MATERIALS												A well-organized flexible interleaved composite of graphene nanosheets (GNSs) decorated with Fe3O4 particles was synthesized through in situ reduction of iron hydroxide between GNSs. The GNS/Fe3O4 composite shows a reversible specific capacity approaching 1026 mA h(-1) g(-1) after 30 cycles at 35 mA g(-1) 580 mAh g(-1) after 100 cycles at 700 mA g(-1) as well as improved cyclic stability and excellent rate capability. The multifunctional features of the GNS/Fe3O4 composite are considered as follows: (i) GNSs play a "flexible confinement" function to enwrap Fe3O4 particles, which can compensate for the volume change of Fe3O4 and prevent the detachment and agglomeration of pulverized Fe3O4, thus extending the cycling life of the electrode; (ii) GNSs provide a large contact surface for individual dispersion of well-adhered Fe3O4 particles and act as an excellent conductive agent to provide a highway for electron transport, improving the accessible capacity; (iii) Fe3O4 particles separate GNSs and prevent their restacking thus improving the adsorption and immersion of electrolyte on the surface of electroactive material; and (iv) the porosity formed by lateral GNSs and Fe3O4 particles facilitates ion transportation. As a result, this unique laterally confined GNS/Fe3O4 composite can dramatically improve the cycling stability and the rate capability of Fe3O4 as an anode material for lithium ion batteries.					WANG, DAWEI/E-5074-2010; Zhang, lili/J-4905-2015; Cheng, Hui-Ming/B-8682-2012; Zhou, Guangmin/ABE-6563-2020; Li, Feng/C-9991-2010; Lu, Gaoqing (Max)/A-2859-2008; Wu, Zhong-Shuai/F-1978-2014	Lu, Gaoqing (Max)/0000-0002-5223-1674; Lu, Gaoqing (Max)/0000-0002-1456-6983; Cheng, Hui-Ming/0000-0002-5387-4241; Wu, Zhong-Shuai/0000-0003-1851-4803; Wang, Da-Wei/0000-0002-6651-4261													0897-4756	1520-5002				SEP 28	2010	22	18					5306	5313		10.1021/cm101532x	http://dx.doi.org/10.1021/cm101532x													WOS:000281891900022
J	Lee, JY; Connor, ST; Cui, Y; Peumans, P				Lee, Jung-Yong; Connor, Stephen T.; Cui, Yi; Peumans, Peter			Solution-processed metal nanowire mesh transparent electrodes	NANO LETTERS												Transparent conductive electrodes are important components of thin-film solar cells, light-emitting diodes, and many display technologies. Doped metal oxides are commonly used, but their optical transparency is limited for films with a low sheet resistance. Furthermore, they are prone to cracking when deposited on flexible substrates, are costly, and require a high-temperature step for the best performance. We demonstrate solution-processed transparent electrodes consisting of random meshes of metal nanowires that exhibit an optical transparency equivalent to or better than that of metal-oxide thin films for the same sheet resistance. Organic solar cells deposited on these electrodes show a performance equivalent to that of devices based on a conventional metal-oxide transparent electrode.					Cui, Yi/L-5804-2013; Lee, Jung-Yong/C-1834-2011	Lee, Jung-Yong/0000-0002-5347-8230													1530-6984	1530-6992				FEB	2008	8	2					689	692		10.1021/nl073296g	http://dx.doi.org/10.1021/nl073296g								18189445					WOS:000253166200058
J	Hao, E; Schatz, GC				Hao, E; Schatz, GC			Electromagnetic fields around silver nanoparticles and dimers	JOURNAL OF CHEMICAL PHYSICS												We use the discrete dipole approximation to investigate the electromagnetic fields induced by optical excitation of localized surface plasmon resonances of silver nanoparticles, including monomers and dimers, with emphasis on what size, shape, and arrangement leads to the largest local electric field (E-field) enhancement near the particle surfaces. The results are used to determine what conditions are most favorable for producing enhancements large enough to observe single molecule surface enhanced Raman spectroscopy. Most of the calculations refer to triangular prisms, which exhibit distinct dipole and quadrupole resonances that can easily be controlled by varying particle size. In addition, for the dimer calculations we study the influence of dimer separation and orientation, especially for dimers that are separated by a few nanometers. We find that the largest \E\(2) values for dimers are about a factor of 10 larger than those for all the monomers examined. For all particles and particle orientations, the plasmon resonances which lead to the largest E-fields are those with the longest wavelength dipolar excitation. The spacing of the particles in the dimer plays a crucial role, and we find that the spacing needed to achieve a given \E\(2) is proportional to nanoparticle size for particles below 100 nm in size. Particle shape and curvature are of lesser importance, with a head to tail configuration of two triangles giving enhanced fields comparable to head to head, or rounded head to tail. The largest \E\(2) values we have calculated for spacings of 2 nm or more is similar to10(5). (C) 2004 American Institute of Physics.					Schatz, George/ABF-1341-2020														0021-9606	1089-7690				JAN 1	2004	120	1					357	366		10.1063/1.1629280	http://dx.doi.org/10.1063/1.1629280								15267296					WOS:000187577400045
J	Zhang, XL; Tang, YB; Zhang, F; Lee, CS				Zhang, Xiaolong; Tang, Yongbing; Zhang, Fan; Lee, Chun-Sing			A Novel Aluminum-Graphite Dual-Ion Battery	ADVANCED ENERGY MATERIALS																	Tang, Yongbing/CAF-4398-2022; Zhang, Xiaolong/H-4132-2018; LEE, Chun-Sing/B-6254-2013	Zhang, Xiaolong/0000-0003-4695-5884; LEE, Chun-Sing/0000-0001-6557-453X; YONGBING, TANG/0000-0003-2705-4618													1614-6832	1614-6840				JUN 8	2016	6	11							1502588	10.1002/aenm.201502588	http://dx.doi.org/10.1002/aenm.201502588													WOS:000379311500012
J	Chen, YJ; Ji, SF; Wang, YG; Dong, JC; Chen, WX; Li, Z; Shen, RA; Zheng, LR; Zhuang, ZB; Wang, DS; Li, YD				Chen, Yuanjun; Ji, Shufang; Wang, Yanggang; Dong, Juncai; Chen, Wenxing; Li, Zhi; Shen, Rongan; Zheng, Lirong; Zhuang, Zhongbin; Wang, Dingsheng; Li, Yadong			Isolated Single Iron Atoms Anchored on N-Doped Porous Carbon as an Efficient Electrocatalyst for the Oxygen Reduction Reaction	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION												The development of low-cost, efficient, and stable electrocatalysts for the oxygen reduction reaction (ORR) is desirable but remains a great challenge. Herein, we made a highly reactive and stable isolated single-atom Fe/N-doped porous carbon (ISA Fe/CN) catalyst with Fe loading up to 2.16 wt%. The catalyst showed excellent ORR performance with a half-wave potential (E-1/2) of 0.900 V, which outperformed commercial Pt/C and most non-precious-metal catalysts reported to date. Besides exceptionally high kinetic current density (J(k)) of 37.83 mVcm(-2) at 0.85 V, it also had a good methanol tolerance and outstanding stability. Experiments demonstrated that maintaining the Fe as isolated atoms and incorporating nitrogen was essential to deliver the high performance. First principle calculations further attributed the high reactivity to the high efficiency of the single Fe atoms in transporting electrons to the adsorbed OH species.					li, zhi/AHD-1517-2022; Wang, Dingsheng/F-4648-2011; Wang, Yang-Gang/AFV-5757-2022; Chen, Wenxing/AAE-9886-2020; Dong, Juncai/AEP-5445-2022; Zheng, Lirong/JDN-3637-2023; Zhuang, Zhongbin/H-8164-2016; Chen, Yuanjun/KGL-3895-2024; /D-6480-2015	Wang, Dingsheng/0000-0003-0074-7633; Dong, Juncai/0000-0001-8860-093X; Zheng, Lirong/0000-0003-0888-6769; Chen, Yuanjun/0000-0002-1560-3854; Chen, Wenxing/0000-0001-9669-4358; Li, Zhi/0000-0001-9071-4215; /0000-0002-0582-0855													1433-7851	1521-3773				JUN 6	2017	56	24					6937	6941		10.1002/anie.201702473	http://dx.doi.org/10.1002/anie.201702473								28402604					WOS:000402523900044
J	Cao, MS; Song, WL; Hou, ZL; Wen, B; Yuan, J				Cao, Mao-Sheng; Song, Wei-Li; Hou, Zhi-Ling; Wen, Bo; Yuan, Jie			The effects of temperature and frequency on the dielectric properties, electromagnetic interference shielding and microwave-absorption of short carbon fiber/silica composites	CARBON												The dielectric spectroscopy of short carbon fiber/silica composite in the frequency range from 8.2 to 12.4 GHz at temperatures between 30 and 600 degrees C has been performed. The composite was prepared by conventional ceramic processing. The real part of the permittivity increases with increasing temperature, which is attributed to the shortened relaxation time of electron polarization, and the imaginary part also increases which is ascribed to the increasing electrical conductivity of the carbon fibers. The effect of frequency is found in reflection coefficient and absorption coefficient, and the corresponding mechanisms for the effect are proposed. Results indicate that the composite has good electromagnetic interference shielding property. By calculating the microwave-absorption as a single-layer absorber, we find that the reflection loss varies with the changes of thickness and temperature, due to the deviation of impedance matching condition. (C) 2009 Elsevier Ltd. All rights reserved.					Yuan, Jie/ADO-7853-2022; Cao, Mao-Sheng/C-6349-2016; wen, bo/O-8862-2018	Cao, Mao-Sheng/0000-0001-6810-9422; Song, Weili/0000-0002-4328-8919; wen, bo/0000-0002-7282-2172; Yuan, Jie/0000-0003-2773-017X													0008-6223	1873-3891				MAR	2010	48	3					788	796		10.1016/j.carbon.2009.10.028	http://dx.doi.org/10.1016/j.carbon.2009.10.028													WOS:000274004700025
J	El-Sayed, IH; Huang, XH; El-Sayed, MA				El-Sayed, IH; Huang, XH; El-Sayed, MA			Surface plasmon resonance scattering and absorption of anti-EGFR antibody conjugated gold nanoparticles in cancer diagnostics: Applications in oral cancer	NANO LETTERS												Gold nanoparticles with unique optical properties may be useful as biosensors in living whole cells. Using a simple and inexpensive technique, we recorded surface plasmon resonance (SPR) scattering images and SPR absorption spectra from both colloidal gold nanoparticles and from gold nanoparticles conjugated to monoclonal anti-epidermal growth factor receptor (anti-EGFR) antibodies after incubation in cell cultures with a nonmalignant epithelial cell line (HaCaT) and two malignant oral epithelial cell lines (HOC 313 clone 8 and HSC 3). Colloidal gold nanoparticles are found in dispersed and aggregated forms within the cell cytoplasm and provide anatomic labeling information, but their uptake is nonspecific for malignant cells. The anti-EGFR antibody conjugated nanoparticles specifically and homogeneously bind to the surface of the cancer type cells with 600% greater affinity than to the noncancerous cells. This specific and homogeneous binding is found to give a relatively sharper SPR absorption band with a red shifted maximum compared to that observed when added to the noncancerous cells. These results suggest that SPR scattering imaging or SPR absorption spectroscopy generated from antibody conjugated gold nanoparticles can be useful in molecular biosensor techniques for the diagnosis and investigation of oral epithelial living cancer cells in vivo and in vitro.					El-Sayed, Mostafa/B-3767-2013														1530-6984	1530-6992				MAY	2005	5	5					829	834		10.1021/nl050074e	http://dx.doi.org/10.1021/nl050074e								15884879					WOS:000229120900003
J	Pelton, R				Pelton, R			Temperature-sensitive aqueous microgels	ADVANCES IN COLLOID AND INTERFACE SCIENCE												An account of the preparation and characterization of temperature-sensitive aqueous microgels based on poly(N-isopropylacrylamide) was first published in 1986. Since then there has been a steady increase in the number of publications describing preparation, characterization and applications of temperature-sensitive microgels. This paper reviews the important developments in the area of temperature-sensitive aqueous microgels over the last decade, Although most of the work involves gels based on poly( N-isopropylacrylamide), other polymers are also considered. Core-shell latex particles exhibiting temperature-sensitive properties are also described. (C) 2000 Elsevier Science B.V. All rights reserved.																			0001-8686					FEB 1	2000	85	1					1	33		10.1016/S0001-8686(99)00023-8	http://dx.doi.org/10.1016/S0001-8686(99)00023-8								10696447					WOS:000084763900001
J	Ma, TY; Dai, S; Jaroniec, M; Qiao, SZ				Ma, Tian Yi; Dai, Sheng; Jaroniec, Mietek; Qiao, Shi Zhang			Metal-Organic Framework Derived Hybrid Co<sub>3</sub>O<sub>4</sub>-Carbon Porous Nanowire Arrays as Reversible Oxygen Evolution Electrodes	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Hybrid porous nanowire arrays composed of strongly interacting Co3O4 and carbon were prepared by a facile carbonization of the metal-organic framework grown on Cu foil. The resulting material, possessing a high surface area of 251 m(2) g(-1) and a large carbon content of 52.1 wt %, can be directly used as the working electrode for oxygen evolution reaction without employing extra substrates or binders. This novel oxygen evolution electrode can smoothly operate in alkaline solutions (e.g., 0.1 and 1.0 M KOH), affording a low onset potential of 1.47 V (vs reversible hydrogen electrode) and a stable current density of 10.0 mA cm(-2) at 1.52 V in 0.1 M KOH solution for at least 30 h, associated with a high Faradaic efficiency of 99.3%. The achieved ultrahigh oxygen evolution activity and strong durability, with superior performance in comparison to the state-of-the-art noble-metal/transition-metal and nonmetal catalysts, originate from the unique nanowire array electrode configuration and in situ carbon incorporation, which lead to the large active surface area, enhanced mass/charge transport capability, easy release of oxygen gas bubbles, and strong structural stability. Furthermore, the hybrid Co3O4-carbon porous nanowire arrays can also efficiently catalyze oxygen reduction reaction, featuring a desirable four electron pathway for reversible oxygen evolution and reduction, which is potentially useful for rechargeable metal-air batteries, regenerative fuel cells, and other important clean energy devices.					Ma, Tianyi/J-1868-2019; Qiao, Shi Zhang/A-6057-2010; Dai, Sheng/H-5951-2018; Jaroniec, Mietek/A-9733-2008	Qiao, Shi Zhang/0000-0002-4568-8422; Dai, Sheng/0000-0002-9152-0786; Jaroniec, Mietek/0000-0002-1178-5611; Ma, Tianyi/0000-0002-1042-8700													0002-7863					OCT 1	2014	136	39					13925	13931		10.1021/ja5082553	http://dx.doi.org/10.1021/ja5082553								25216300					WOS:000342608800072
J	Tawada, Y; Tsuneda, T; Yanagisawa, S; Yanai, T; Hirao, K				Tawada, Y; Tsuneda, T; Yanagisawa, S; Yanai, T; Hirao, K			A long-range-corrected time-dependent density functional theory	JOURNAL OF CHEMICAL PHYSICS												We apply the long-range correction (LC) scheme for exchange functionals of density functional theory to time-dependent density functional theory (TDDFT) and examine its efficiency in dealing with the serious problems of TDDFT, i.e., the underestimations, of Rydberg excitation energies, oscillator strengths, and charge-transfer excitation energies. By calculating vertical excitation energies of typical molecules, it was found that LC-TDDFT gives accurate excitation energies, within an error of 0.5 eV, and reasonable oscillator strengths, while TDDFT employing a pure functional provides 1.5 eV lower excitation energies and two orders of magnitude lower oscillator strengths for the Rydberg excitations. It was also found that LC-TDDFT clearly reproduces the correct asymptotic behavior of the charge-transfer excitation energy of ethylene-tetrafluoroethylene dimer for the long intramolecular distance, unlike a conventional far-nucleus asymptotic correction scheme. It is, therefore, presumed that poor TDDFT results for pure functionals may be due to their lack of a long-range orbital-orbital interaction. (C) 2004 American Institute of Physics.					Tsuneda, Takao/AAC-8557-2019; Hirao, Kimihiko/N-5483-2015; Yanagisawa, Susumu/A-9928-2013	Hirao, Kimihiko/0000-0002-9545-7569; Yanagisawa, Susumu/0000-0002-2800-8050													0021-9606	1089-7690				MAY 8	2004	120	18					8425	8433		10.1063/1.1688752	http://dx.doi.org/10.1063/1.1688752								15267767					WOS:000221298500012
J	Carey, JS; Laffan, D; Thomson, C; Williams, MT				Carey, John S.; Laffan, David; Thomson, Colin; Williams, Mike T.			Analysis of the reactions used for the preparation of drug candidate molecules	ORGANIC & BIOMOLECULAR CHEMISTRY												The purpose of this perspective is to indicate the range of chemistries used in the manufacture of drug candidate molecules and to highlight certain gaps in current technologies. To do this a survey was carried out of chemical syntheses within the Process Chemistry R& D departments of GlaxoSmithKline, AstraZeneca and Pfizer.																			1477-0520	1477-0539					2006	4	12					2337	2347		10.1039/b602413k	http://dx.doi.org/10.1039/b602413k								16763676					WOS:000238129600001
J	Li, CW; Kanan, MW				Li, Christina W.; Kanan, Matthew W.			CO<sub>2</sub> Reduction at Low Overpotential on Cu Electrodes Resulting from the Reduction of Thick Cu<sub>2</sub>O Films	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Modified Cu electrodes were prepared by annealing Cu foil in air and electrochemically reducing the resulting Cu2O layers. The CO2 reduction activities of these electrodes exhibited a strong dependence on the initial thickness of the Cu2O layer. Thin Cu2O layers formed by annealing at 130 degrees C resulted in electrodes whose activities were indistinguishable from those of polycrystalline Cu. In contrast, Cu2O layers formed at 500 degrees C that were >= similar to 3 mu m thick resulted in electrodes that exhibited large roughness factors and required 0.5 V less overpotential than polycrystalline Cu to reduce CO2 at a higher rate than H2O. The combination of these features resulted in CO2 reduction geometric current densities > 1 mA/cm(2) at overpotentials < 0.4 V, a higher level of activity than all previously reported metal electrodes evaluated under comparable conditions. Moreover, the activity of the modified electrodes was stable over the course of several hours, whereas a polycrystalline Cu electrode exhibited deactivation within 1 h under identical conditions The electrodes described here may be particularly useful for elucidating the structural properties of Cu that determine the distribution between CO2 and H2O reduction and provide a promising lead for the development of practical catalysts for electrolytic fuel synthesis.						Kanan, Matthew/0000-0002-5932-6289; Li, Christina/0000-0002-3538-9955													0002-7863	1520-5126				MAY 2	2012	134	17					7231	7234		10.1021/ja3010978	http://dx.doi.org/10.1021/ja3010978								22506621					WOS:000303362900010
