PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Garnett, E; Yang, PD				Garnett, Erik; Yang, Peidong			Light Trapping in Silicon Nanowire Solar Cells	NANO LETTERS												Thin-film structures can reduce the cost of solar power by using inexpensive substrates and a lower quantity and quality of semiconductor material. However, the resulting short optical path length and minority carrier diffusion length necessitates either a high absorption coefficient or excellent light trapping. Semiconducting nanowire arrays have already been shown to have low reflective losses compared to planar semiconductors, but their light-trapping properties have not been measured. Using optical transmission and photocurrent measurements on thin silicon films, we demonstrate that ordered arrays of silicon nanowires increase the path length of incident solar radiation by up to a Factor of 73. This extraordinary light-trapping path length enhancement factor is above the randomized scattering (Lambertian) limit (2n(2)similar to 25 without a back reflector) and is superior to other light-trapping methods. By changing the silicon film thickness and nanowire length, we show that there is a competition between improved absorption and increased surface recombination; for nanowire arrays fabricated from 8 mu m thick silicon films, the enhanced absorption can dominate over surface recombination, even without any surface passivation. These nanowire devices give efficiencies above 5%, with short-circuit photocurrents higher than planar control samples,					Yang, Peidong/E-4431-2011; Garnett, Erik/A-6847-2009	Garnett, Erik/0000-0002-9158-8326													1530-6984	1530-6992				MAR	2010	10	3					1082	1087		10.1021/nl100161z	http://dx.doi.org/10.1021/nl100161z								20108969					WOS:000275278200058
J	Phillips, DF; Fleischhauer, A; Mair, A; Walsworth, RL; Lukin, MD				Phillips, DF; Fleischhauer, A; Mair, A; Walsworth, RL; Lukin, MD			Storage of light in atomic vapor	PHYSICAL REVIEW LETTERS												We report an experiment in which a light pulse is effectively decelerated and trapped in a vapor of Rb atoms, stored for a controlled period of time, and then released on demand. We accomplish this "storage of light" by dynamically reducing the group velocity of the light pulse to zero, so that the coherent excitation of the light is reversibly mapped into a Zeeman (spin) coherence of the Rb vapor.																			0031-9007					JAN 29	2001	86	5					783	786		10.1103/PhysRevLett.86.783	http://dx.doi.org/10.1103/PhysRevLett.86.783								11177939					WOS:000166625800009
J	Wan, Q; Li, QH; Chen, YJ; Wang, TH; He, XL; Li, JP; Lin, CL				Wan, Q; Li, QH; Chen, YJ; Wang, TH; He, XL; Li, JP; Lin, CL			Fabrication and ethanol sensing characteristics of ZnO nanowire gas sensors	APPLIED PHYSICS LETTERS												Based on the achievement of synthesis of ZnO nanowires in mass production, ZnO nanowires gas sensors were fabricated with microelectromechanical system technology and ethanol-sensing characteristics were investigated. The sensor exhibited high sensitivity and fast response to ethanol gas at a work temperature of 300 degreesC. Our results demonstrate the potential application of ZnO nanowires for fabricating highly sensitive gas sensors. (C) 2004 American Institute of Physics.					Wan, Qing/JED-3738-2023; Wang, Taihong/R-8389-2018; He, Xiuli/JDC-8615-2023; li, qiuhong/B-8866-2009	Chen, Yujin/0000-0002-6794-2276													0003-6951	1077-3118				MAY 3	2004	84	18					3654	3656		10.1063/1.1738932	http://dx.doi.org/10.1063/1.1738932													WOS:000221062500074
J	Repins, I; Contreras, MA; Egaas, B; DeHart, C; Scharf, J; Perkins, CL; To, B; Noufi, R				Repins, Ingrid; Contreras, Miguel A.; Egaas, Brian; DeHart, Clay; Scharf, John; Perkins, Craig L.; To, Bobby; Noufi, Rommel			19.9%-efficient ZnO/CdS/CuInGaSe<SUP>2</SUP> solar cell with 81.2% fill factor	PROGRESS IN PHOTOVOLTAICS												We report a new record total-area efficiency of 19.9% for CuInGaSe2-based thin-film solar cells. Improved performance is due to higher fill factor. The device was made by three-stage co-evaporation with a modified surface termination. Growth conditions, device analysis, and basic film characterization are presented. Published in 2008 by John Wiley & Sons, Ltd.																			1062-7995	1099-159X				MAY	2008	16	3					235	239		10.1002/pip.822	http://dx.doi.org/10.1002/pip.822													WOS:000255312500006
J	Chernikov, A; Berkelbach, TC; Hill, HM; Rigosi, A; Li, YL; Aslan, OB; Reichman, DR; Hybertsen, MS; Heinz, TF				Chernikov, Alexey; Berkelbach, Timothy C.; Hill, Heather M.; Rigosi, Albert; Li, Yilei; Aslan, Ozgur Burak; Reichman, David R.; Hybertsen, Mark S.; Heinz, Tony F.			Exciton Binding Energy and Nonhydrogenic Rydberg Series in Monolayer WS<sub>2</sub>	PHYSICAL REVIEW LETTERS												We have experimentally determined the energies of the ground and first four excited excitonic states of the fundamental optical transition in monolayer WS2, a model system for the growing class of atomically thin two-dimensional semiconductor crystals. From the spectra, we establish a large exciton binding energy of 0.32 eV and a pronounced deviation from the usual hydrogenic Rydberg series of energy levels of the excitonic states. We explain both of these results using a microscopic theory in which the nonlocal nature of the effective dielectric screening modifies the functional form of the Coulomb interaction. These strong but unconventional electron-hole interactions are expected to be ubiquitous in atomically thin materials.					Hybertsen, Mark/AAX-3175-2021; Aslan, Ozgur/E-4775-2016; Chernikov, Alexey/AAA-5329-2020; Reichman, David/ADS-2552-2022; Heinz, Tony F./K-7797-2015	Aslan, Burak/0000-0002-0925-3026; Heinz, Tony F./0000-0003-1365-9464; Hybertsen, Mark S/0000-0003-3596-9754													0031-9007	1079-7114				AUG 13	2014	113	7							076802	10.1103/PhysRevLett.113.076802	http://dx.doi.org/10.1103/PhysRevLett.113.076802								25170725					WOS:000341115700020
J	Yabuuchi, N; Kajiyama, M; Iwatate, J; Nishikawa, H; Hitomi, S; Okuyama, R; Usui, R; Yamada, Y; Komaba, S				Yabuuchi, Naoaki; Kajiyama, Masataka; Iwatate, Junichi; Nishikawa, Heisuke; Hitomi, Shuji; Okuyama, Ryoichi; Usui, Ryo; Yamada, Yasuhiro; Komaba, Shinichi			P2-type Na<i><sub>x</sub></i>[Fe<sub>1/2</sub>Mn<sub>1/2</sub>]O<sub>2</sub> made from earth-abundant elements for rechargeable Na batteries	NATURE MATERIALS												Rechargeable lithium batteries have risen to prominence as key devices for green and sustainable energy development. Electric vehicles, which are not equipped with an internal combustion engine, have been launched in the market. Manganese-and iron-based positive-electrode materials(1,2), such as LiMn2O4 and LiFePO4, are used in large-scale batteries for electric vehicles. Manganese and iron are abundant elements in the Earth's crust, but lithium is not. In contrast to lithium, sodium is an attractive charge carrier on the basis of elemental abundance. Recently, some layered materials(3-6), where sodium can be electrochemically and reversibly extracted/inserted, have been reported. However, their reversible capacity is typically limited to 100 mAh g(-1). Herein, we report a new electrode material, P2-Na-2/3[Fe1/2Mn1/2]O-2, that delivers 190 m Ah g(-1) of reversible capacity in the sodium cells with the electrochemically active Fe3+/Fe4+ redox. These results will contribute to the development of rechargeable batteries from the earth-abundant elements operable at room temperature.					Komaba, Shinichi/GRJ-7279-2022; Yabuuchi, Naoaki/F-8369-2012	Yabuuchi, Naoaki/0000-0002-9404-5693; Komaba, Shinichi/0000-0002-9757-5905													1476-1122	1476-4660				JUN	2012	11	6					512	517		10.1038/NMAT3309	http://dx.doi.org/10.1038/NMAT3309								22543301					WOS:000304320300017
J	Peterson, KA; Figgen, D; Goll, E; Stoll, H; Dolg, M				Peterson, KA; Figgen, D; Goll, E; Stoll, H; Dolg, M			Systematically convergent basis sets with relativistic pseudopotentials.: II.: Small-core pseudopotentials and correlation consistent basis sets for the post-<i>d</i> group 16-18 elements	JOURNAL OF CHEMICAL PHYSICS												A series of correlation consistent basis sets have been developed for the post-d group 16-18 elements in conjunction with small-core relativistic pseudopotentials of the energy-consistent variety. The latter were adjusted to multiconfiguration Dirac-Hartree-Fock data based on the Dirac-Coulomb-Breit Hamiltonian. The outer-core (n-1)spd shells are explicitly treated together with the nsp valence shell with these PPs. The accompanying cc-pVnZ-PP and aug-cc-pVnZ-PP basis sets range in size from DZ to 5Z quality and yield systematic convergence of both Hartree-Fock and correlated total energies. In addition to the calculation of atomic electron affinities and dipole polarizabilities of the rare gas atoms, numerous molecular benchmark calculations (HBr, HI, HAt, Br-2, I-2, At-2, SiSe, SiTe, SiPo, KrH+, XeH+, and RnH+) are also reported at the coupled cluster level of theory. For the purposes of comparison, all-electron calculations using the Douglas-Kroll-Hess Hamiltonian have also been carried out for the halogen-containing molecules using basis sets of 5Z quality. (C) 2003 American Institute of Physics.					Peterson, Kirk/HCH-8734-2022; Dolg, Michael/F-8716-2011	Dolg, Michael/0000-0002-0538-0837; Figgen, Detlev/0000-0001-8621-2642; Peterson, Kirk/0000-0003-4901-3235													0021-9606					DEC 1	2003	119	21					11113	11123		10.1063/1.1622924	http://dx.doi.org/10.1063/1.1622924													WOS:000186492900014
J	Shen, YC; Harris, NC; Skirlo, S; Prabhu, M; Baehr-Jones, T; Hochberg, M; Sun, X; Zhao, SJ; Larochelle, H; Englund, D; Soljacic, M				Shen, Yichen; Harris, Nicholas C.; Skirlo, Scott; Prabhu, Mihika; Baehr-Jones, Tom; Hochberg, Michael; Sun, Xin; Zhao, Shijie; Larochelle, Hugo; Englund, Dirk; Soljacic, Marin			Deep learning with coherent nanophotonic circuits	NATURE PHOTONICS												Artificial neural networks are computational network models inspired by signal processing in the brain. These models have dramatically improved performance for many machine-learning tasks, including speech and image recognition. However, today's computing hardware is inefficient at implementing neural networks, in large part because much of it was designed for von Neumann computing schemes. Significant effort has been made towards developing electronic architectures tuned to implement artificial neural networks that exhibit improved computational speed and accuracy. Here, we propose a new architecture for a fully optical neural network that, in principle, could offer an enhancement in computational speed and power efficiency over state-of-the-art electronics for conventional inference tasks. We experimentally demonstrate the essential part of the concept using a programmable nanophotonic processor featuring a cascaded array of 56 programmable Mach-Zehnder interferometers in a silicon photonic integrated circuit and show its utility for vowel recognition.					Soljacic, Marin/GVU-8436-2022; Zhu, Shijie/HTS-2152-2023; Shen, Yi/GRS-3602-2022; Englund, Dirk/HSI-2967-2023	Englund, Dirk/0000-0002-1043-3489													1749-4885	1749-4893				JUL	2017	11	7					441	+		10.1038/NPHOTON.2017.93	http://dx.doi.org/10.1038/NPHOTON.2017.93													WOS:000404546300014
J	Weng, HM; Fang, C; Fang, Z; Bernevig, BA; Dai, X				Weng, Hongming; Fang, Chen; Fang, Zhong; Bernevig, B. Andrei; Dai, Xi			Weyl Semimetal Phase in Noncentrosymmetric Transition-Metal Monophosphides	PHYSICAL REVIEW X												Based on first-principle calculations, we show that a family of nonmagnetic materials including TaAs, TaP, NbAs, and NbP are Weyl semimetals (WSM) without inversion centers. We find twelve pairs of Weyl points in the whole Brillouin zone (BZ) for each of them. In the absence of spin-orbit coupling (SOC), band inversions in mirror-invariant planes lead to gapless nodal rings in the energy-momentum dispersion. The strong SOC in these materials then opens full gaps in the mirror planes, generating nonzero mirror Chern numbers and Weyl points off the mirror planes. The resulting surface-state Fermi arc structures on both (001) and (100) surfaces are also obtained, and they show interesting shapes, pointing to fascinating playgrounds for future experimental studies.					Fang, Zhong/D-4132-2009; Fang, Chen/C-8263-2011; Weng, Hongming/F-2948-2011; DAI, XI/C-4236-2008	Weng, Hongming/0000-0001-8021-9413; Bernevig, B Andrei/0000-0001-6337-4024; DAI, XI/0000-0002-2396-0966													2160-3308					MAR 17	2015	5	1							011029	10.1103/PhysRevX.5.011029	http://dx.doi.org/10.1103/PhysRevX.5.011029													WOS:000351507700001
J	Costa, M; Goldberger, AL; Peng, CK				Costa, M; Goldberger, AL; Peng, CK			Multiscale entropy analysis of biological signals	PHYSICAL REVIEW E												Traditional approaches to measuring the complexity of biological signals fail to account for the multiple time scales inherent in such time series. These algorithms have yielded contradictory findings when applied to real-world datasets obtained in health and disease states. We describe in detail the basis and implementation of the multiscale entropy (MSE) method. We extend and elaborate previous findings showing its applicability to the fluctuations of the human heartbeat under physiologic and pathologic conditions. The method consistently indicates a loss of complexity with aging, with an erratic cardiac arrhythmia (atrial fibrillation), and with a life-threatening syndrome (congestive heart failure). Further, these different conditions have distinct MSE curve profiles, suggesting diagnostic uses. The results support a general "complexity-loss" theory of aging and disease. We also apply the method to the analysis of coding and noncoding DNA sequences and find that the latter have higher multiscale entropy, consistent with the emerging view that so-called "junk DNA" sequences contain important biological information.					Peng, Chung-Kang/N-1308-2019; Peng, Chung-Kang/E-1489-2011	Peng, Chung-Kang/0000-0003-3666-9833													1539-3755	1550-2376				FEB	2005	71	2	1						021906	10.1103/PhysRevE.71.021906	http://dx.doi.org/10.1103/PhysRevE.71.021906								15783351					WOS:000228245700047
J	Caldwell, RR; Kamionkowski, M; Weinberg, NN				Caldwell, RR; Kamionkowski, M; Weinberg, NN			Phantom energy:: Dark energy with <i>w</i>&lt;-1 causes a cosmic doomsday -: art. no. 071301	PHYSICAL REVIEW LETTERS												We explore the consequences that follow if the dark energy is phantom energy, in which the sum of the pressure and energy density is negative. The positive phantom-energy density becomes infinite in finite time, overcoming all other forms of matter, such that the gravitational repulsion rapidly brings our brief epoch of cosmic structure to a close. The phantom energy rips apart the Milky Way, solar system, Earth, and ultimately the molecules, atoms, nuclei, and nucleons of which we are composed, before the death of the Universe in a "big rip."						Caldwell, Robert/0000-0001-7490-7463; Weinberg, Nevin/0000-0001-9194-2084													0031-9007	1079-7114				AUG 15	2003	91	7							071301	10.1103/PhysRevLett.91.071301	http://dx.doi.org/10.1103/PhysRevLett.91.071301								12935004					WOS:000184815400009
J	Singh, M; Haverinen, HM; Dhagat, P; Jabbour, GE				Singh, Madhusudan; Haverinen, Hanna M.; Dhagat, Parul; Jabbour, Ghosson E.			Inkjet Printing-Process and Its Applications	ADVANCED MATERIALS												In this Progress Report we provide an update on recent developments in inkjet printing technology and its applications, which include organic thin-film transistors, light-emitting diodes, solar cells, conductive structures, memory devices, sensors, and biological/pharmaceutical tasks. Various classes of materials and device types are in turn examined and an opinion is offered about the nature of the progress that has been achieved					Singh, Madhusudan/A-7589-2010	Singh, Madhusudan/0000-0001-5430-1405													0935-9648	1521-4095				FEB 9	2010	22	6					673	685		10.1002/adma.200901141	http://dx.doi.org/10.1002/adma.200901141								20217769					WOS:000274910200001
J	Alloul, A; Christensen, ND; Degrande, C; Duhr, C; Fuks, B				Alloul, Adam; Christensen, Neil D.; Degrande, Celine; Duhr, Claude; Fuks, Benjamin			FEYNRULES 2.0-A complete toolbox for tree-level phenomenology	COMPUTER PHYSICS COMMUNICATIONS												FEYNRULES is a MATHEmAncA-based package which addresses the implementation of particle physics models, which are given in the form of a list of fields, parameters and a Lagrangian, into high-energy physics tools. It calculates the underlying Feynman rules and outputs them to a form appropriate for various programs such as CALCHEP, FEYNARTS, MADGRAPH, SHERPA and WHIZARD. Since the original version, many new features have been added: support for two-component fermions, spin-3/2 and spin-2 fields, superspace notation and calculations, automatic mass diagonalization, completely general FEYNARTS output, a new universal FEYNRULES output interface, a new WHIZARD interface, automatic 1 --> 2 decay width calculation, improved speed and efficiency, new guidelines for validation and a new webbased validation package. With this feature set, FEYNRULES enables models to go from theory to simulation and comparison with experiment quickly, efficiently and accurately. Program summary Program title: FeynRules 2.0 Catalogue identifier: AEDI_v2_0 Program summary URL: http://cpc.cs.qub.ac.uk/summaries/AEDI_v2_0.html Program obtainable from: CPC Program Library, Queen's University, Belfast, N. Ireland Licensing provisions: Standard CPC licence, http://cpc.cs.qub.ac.uk/licence/licence.html No. of lines in distributed program, including test data, etc.: 51324 No. of bytes in distributed program, including test data, etc.: 455219 Distribution format: tar.gz Programming language: Mathematica. Computer: Platforms on which Mathematica is available. Operating system: Operating systems on which Mathematica is available. Classification: 11.1, 11.6. Does the new version supersede the previous version?: Yes Catalogue identifier of previous version: AEDI_v1_1 Journal reference of previous version: Comput. Phys. Comm. 182 (2011) 2404 Nature of problem: The program computes the Feynman rules of any quantum field theory, expressed in four-dimensional space-time, directly from the Lagrangian of the model. Various interfaces to Feynman diagram calculators are included that allow the exportation of the interaction vertices in a format readable by different Monte Carlo event generators or symbolic calculation tools. Solution method: FeynRules works in three steps: 1. If necessary, the model Lagrangian is written in terms of four-component fermions and the usual fields of particle physics, instead of Weyl fermions or superfields. 2. Derivation of the Feynman rules directly form the Lagrangian using canonical commutation relations among fields and creation operators. 3. Implementation of the new physics model into FeynArts as well as into various Monte Carlo programs via dedicated interfaces. Reasons for new version: Bug fixes. Summary of revisions: cleaning of unnecessary files bug related to epsilon tensors bug with multiple interaction order fixed bug when we have one mass parameter for several particles in the UFO Restrictions: Mathematica version 7.0 or higher. The Lagrangian must fulfill basic quantum field theory requirements, such as locality and Lorentz and gauge invariance. Fields with spin 0, 1/2, 1, 3/2 and 2 are supported. Unusual features: Translation interfaces to various Feynman diagram generators exist. Superfields are also supported and can be expanded in terms of their component fields, which allows the performance of various sets of superspace computations. Running time: The computation of the Feynman rules from a Lagrangian varies with the complexity of the model, and runs from a few seconds to several minutes. See Section 7 of the present manuscript for more information. (C) 2014 Elsevier B.V. All rights reserved.					Fuks, Benjamin/KHZ-5471-2024	Duhr, Claude/0000-0001-5820-3570; Fuks, Benjamin/0000-0002-0041-0566; Degrande, Celine/0000-0002-1605-4586													0010-4655	1879-2944				AUG	2014	185	8					2250	2300		10.1016/j.cpc.2014.04.012	http://dx.doi.org/10.1016/j.cpc.2014.04.012													WOS:000337874800004
J	Chithrani, BD; Chan, WCW				Chithrani, B. Devika; Chan, Warren C. W.			Elucidating the mechanism of cellular uptake and removal of protein-coated gold nanoparticles of different sizes and shapes	NANO LETTERS												We investigated the mechanism by which transferrin-coated gold nanoparticles (Au NP) of different sizes and shapes entered mammalian cells. We determined that transferrin-coated Au NP entered the cells via clathrin-mediated endocytosis pathway. The NPs exocytosed out of the cells in a linear relationship to size. This was different than the relationship between uptake and size. Furthermore, we developed a mathematical equation to predict the relationship of size versus exocytosis for different cell lines. These studies will provide guidelines for developing NPs for imaging and drug delivery applications, which will require "controlling" NP accumulation rate. These studies will also have implications in determining nanotoxicity.					Chithrani, Devika/ABD-5187-2021	Chithrani, Devika/0000-0001-5251-1388; Chan, Warren/0000-0001-5435-4785													1530-6984	1530-6992				JUN	2007	7	6					1542	1550		10.1021/nl070363y	http://dx.doi.org/10.1021/nl070363y								17465586					WOS:000247186800020
J	Yan, J; Fan, ZJ; Sun, W; Ning, GQ; Wei, T; Zhang, Q; Zhang, RF; Zhi, LJ; Wei, F				Yan, Jun; Fan, Zhuangjun; Sun, Wei; Ning, Guoqing; Wei, Tong; Zhang, Qiang; Zhang, Rufan; Zhi, Linjie; Wei, Fei			Advanced Asymmetric Supercapacitors Based on Ni(OH)2/Graphene and Porous Graphene Electrodes with High Energy Density	ADVANCED FUNCTIONAL MATERIALS												Hierarchical flowerlike nickel hydroxide decorated on graphene sheets has been prepared by a facile and cost-effective microwave-assisted method. In order to achieve high energy and power densities, a high-voltage asymmetric supercapacitor is successfully fabricated using Ni(OH)2/graphene and porous graphene as the positive and negative electrodes, respectively. Because of their unique structure, both of these materials exhibit excellent electrochemical performances. The optimized asymmetric supercapacitor could be cycled reversibly in the high-voltage region of 01.6 V and displays intriguing performances with a maximum specific capacitance of 218.4 F g-1 and high energy density of 77.8 Wh kg-1. Furthermore, the Ni(OH)2/graphene//porous graphene supercapacitor device exhibits an excellent long cycle life along with 94.3% specific capacitance retained after 3000 cycles. These fascinating performances can be attributed to the high capacitance and the positive synergistic effects of the two electrodes. The impressive results presented here may pave the way for promising applications in high energy density storage systems.					Wei, Fei/H-4674-2012; sun, wei/HSG-8215-2023; Zhang, Qiang/B-1799-2012; Zhi, Linjie/ABA-5328-2021; Fan, Zhuangjun/B-3878-2011; Yan, Jun/D-4360-2011	Fan, Zhuangjun/0000-0001-5639-0675; Zhang, Qiang/0000-0002-3929-1541; Yan, Jun/0000-0002-9967-3912													1616-301X	1616-3028				JUN 20	2012	22	12					2632	2641		10.1002/adfm.201102839	http://dx.doi.org/10.1002/adfm.201102839													WOS:000304860500022
J	van der Zande, AM; Huang, PY; Chenet, DA; Berkelbach, TC; You, YM; Lee, GH; Heinz, TF; Reichman, DR; Muller, DA; Hone, JC				van der Zande, Arend M.; Huang, Pinshane Y.; Chenet, Daniel A.; Berkelbach, Timothy C.; You, YuMeng; Lee, Gwan-Hyoung; Heinz, Tony F.; Reichman, David R.; Muller, David A.; Hone, James C.			Grains and grain boundaries in highly crystalline monolayer molybdenum disulphide	NATURE MATERIALS												Recent progress in large-area synthesis of monolayer molybdenum disulphide, a new two-dimensional direct-bandgap semiconductor, is paving the way for applications in atomically thin electronics. Little is known, however, about the microstructure of this material. Here we have refined chemical vapour deposition synthesis to grow highly crystalline islands of monolayer molybdenum disulphide up to 120 mu m in size with optical and electrical properties comparable or superior to exfoliated samples. Using transmission electron microscopy, we correlate lattice orientation, edge morphology and crystallinity with island shape to demonstrate that triangular islands are single crystals. The crystals merge to form faceted tilt and mirror twin boundaries that are stitched together by lines of 8- and 4-membered rings. Density functional theory reveals localized mid-gap states arising from these 8- 4 defects. We find that mirror twin boundaries cause strong photoluminescence quenching whereas tilt boundaries cause strong enhancement. Meanwhile, mirror twin boundaries slightly increase the measured in-plane electrical conductivity, whereas tilt boundaries slightly decrease the conductivity.					Reichman, David/ADS-2552-2022; You, YuMeng/C-6821-2016; Lee, Gwan-Hyoung/Q-9141-2016; van der Zande, Arend/C-1989-2016; Hone, James/E-1879-2011; Heinz, Tony F./K-7797-2015; Muller, David/A-7745-2010	van der Zande, Arend/0000-0001-5104-9646; Hone, James/0000-0002-8084-3301; Huang, Pinshane/0000-0002-1095-1833; Heinz, Tony F./0000-0003-1365-9464; Muller, David/0000-0003-4129-0473; Lee, Gwan-Hyoung/0000-0002-3028-867X													1476-1122	1476-4660				JUN	2013	12	6					554	561		10.1038/nmat3633	http://dx.doi.org/10.1038/nmat3633								23644523					WOS:000319402200026
J	Paton, KR; Varrla, E; Backes, C; Smith, RJ; Khan, U; O'Neill, A; Boland, C; Lotya, M; Istrate, OM; King, P; Higgins, T; Barwich, S; May, P; Puczkarski, P; Ahmed, I; Moebius, M; Pettersson, H; Long, E; Coelho, J; O'Brien, SE; McGuire, EK; Sanchez, BM; Duesberg, GS; McEvoy, N; Pennycook, TJ; Downing, C; Crossley, A; Nicolosi, V; Coleman, JN				Paton, Keith R.; Varrla, Eswaraiah; Backes, Claudia; Smith, Ronan J.; Khan, Umar; O'Neill, Arlene; Boland, Conor; Lotya, Mustafa; Istrate, Oana M.; King, Paul; Higgins, Tom; Barwich, Sebastian; May, Peter; Puczkarski, Pawel; Ahmed, Iftikhar; Moebius, Matthias; Pettersson, Henrik; Long, Edmund; Coelho, Joao; O'Brien, Sean E.; McGuire, Eva K.; Sanchez, Beatriz Mendoza; Duesberg, Georg S.; McEvoy, Niall; Pennycook, Timothy J.; Downing, Clive; Crossley, Alison; Nicolosi, Valeria; Coleman, Jonathan N.			Scalable production of large quantities of defect-free few-layer graphene by shear exfoliation in liquids	NATURE MATERIALS												To progress from the laboratory to commercial applications, it will be necessary to develop industrially scalable methods to produce large quantities of defect-free graphene. Here we show that high-shear mixing of graphite in suitable stabilizing liquids results in large-scale exfoliation to give dispersions of graphene nanosheets. X-ray photoelectron spectroscopy and Raman spectroscopy show the exfoliated flakes to be unoxidized and free of basal-plane defects. We have developed a simple model that shows exfoliation to occur once the local shear rate exceeds 10(4) s(-1). By fully characterizing the scaling behaviour of the graphene production rate, we show that exfoliation can be achieved in liquid volumes from hundreds of millilitres up to hundreds of litres and beyond. The graphene produced by this method performs well in applications from composites to conductive coatings. This method can be applied to exfoliate BN, MoS2 and a range of other layered crystals.					Boland, Conor/ABF-3324-2020; Lotya, Mustafa/B-8412-2011; VARRLA, ESWARAIAH/AAG-9669-2019; Coelho, João/O-5741-2019; O'Neill, Arlene/F-2581-2013; Backes, Claudia/AFB-9386-2022; Nicolosi, Valeria/Y-2419-2019; Khan, Umar/ABG-7594-2020; Duesberg, Georg/AAA-7540-2020; King, Paul/A-6766-2011; Mendoza Sanchez, Beatriz/JVN-4355-2024; McEvoy, Niall/E-5166-2013; Ahmed, Dr.Iftikhar/GZK-6971-2022; Duesberg, Georg/M-5946-2016; Puczkarski, Pawel/G-2857-2016; Coleman, Jonathan/B-8403-2011; Coelho, Joao/E-1667-2017; Mobius, Matthias/D-3140-2013; Pennycook, Timothy J./B-4946-2014; VARRLA, ESWARAIAH/E-4480-2010; Paton, Keith/D-1136-2014	Duesberg, Georg/0000-0002-7412-700X; Barwich, Sebastian/0000-0001-5727-9442; Istrate, Oana/0000-0002-6025-3320; Nicolosi, Valeria/0000-0002-7637-4813; Puczkarski, Pawel/0000-0001-5477-1837; Coleman, Jonathan/0000-0001-9659-9721; Gallagher, Arlene/0000-0002-1745-6739; Coelho, Joao/0000-0003-4217-3842; Backes, Claudia/0000-0002-4154-0439; Mobius, Matthias/0000-0002-5509-8725; Khan, Umar/0000-0002-2587-3604; Boland, Conor S./0000-0003-4376-6770; Pennycook, Timothy J./0000-0002-0008-6516; VARRLA, ESWARAIAH/0000-0003-0246-0695; Paton, Keith/0000-0003-0300-8676; Mendoza Sanchez, Beatriz/0000-0002-7953-8836; McEvoy, Niall/0000-0001-5950-8755													1476-1122	1476-4660				JUN	2014	13	6					624	630		10.1038/NMAT3944	http://dx.doi.org/10.1038/NMAT3944								24747780					WOS:000336787000025
J	Katsura, H; Nagaosa, N; Balatsky, AV				Katsura, H; Nagaosa, N; Balatsky, AV			Spin current and magnetoelectric effect in noncollinear magnets	PHYSICAL REVIEW LETTERS												A new mechanism of the magnetoelectric effect based on the spin supercurrent is theoretically presented in terms of a microscopic electronic model for noncollinear magnets. The electric polarization (P) over right arrow (ij) produced between the two magnetic moments (S) over right arrow (i) and (S) over right arrow (j) is given by (P) over right arrow proportional to e(ij)x((S) over right arrow (i)x (S) over right arrow (j)) with (e) over right arrow (ij) being the unit vector connecting the sites i and j. Applications to the spiral spin structure and the gauge theoretical interpretation are discussed.					Nagaosa, Naoto/G-7057-2012; Katsura, Hosho/G-8186-2017	Katsura, Hosho/0000-0003-4887-2134													0031-9007	1079-7114				JUL 29	2005	95	5							057205	10.1103/PhysRevLett.95.057205	http://dx.doi.org/10.1103/PhysRevLett.95.057205								16090916					WOS:000230887500065
J	Brunner, N; Cavalcanti, D; Pironio, S; Scarani, V; Wehner, S				Brunner, Nicolas; Cavalcanti, Daniel; Pironio, Stefano; Scarani, Valerio; Wehner, Stephanie			Bell nonlocality	REVIEWS OF MODERN PHYSICS												Bell's 1964 theorem, which states that the predictions of quantum theory cannot be accounted for by any local theory, represents one of the most profound developments in the foundations of physics. In the last two decades, Bell's theorem has been a central theme of research from a variety of perspectives, mainly motivated by quantum information science, where the nonlocality of quantum theory underpins many of the advantages afforded by a quantum processing of information. The focus of this review is to a large extent oriented by these later developments. The main concepts and tools which have been developed to describe and study the nonlocality of quantum theory and which have raised this topic to the status of a full subfield of quantum information science are reviewed.					Pampanin, Stefano/HJP-5271-2023; Brunner, Nicolas/G-1763-2011; Scarani, Valerio/G-1109-2012	Scarani, Valerio/0000-0001-5594-5616; Cavalcanti, Daniel/0000-0002-2704-3049; Brunner, Nicolas/0000-0002-2104-9191													0034-6861	1539-0756				APR 18	2014	86	2								10.1103/RevModPhys.86.419	http://dx.doi.org/10.1103/RevModPhys.86.419													WOS:000335229000001
