ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33,rule34
53,"Oxyfluorfen (2-chloro-1-(3-ethoxy-4-nitrophenoxy)-4-(trifluoromethyl)benzene) is a nitrophenyl ether herbicide. Phytocystatins are crucial plant proteins which regulate various physiological processes and are also responsible for maintaining protease-antiprotease balance within plants. Thus, the present article deciphers the interaction of oxyfluorfen with garlic phytocystatin (GPC) through various spectroscopic and calorimetric techniques. The cysteine proteinase inhibitory assay was done to assess the inhibitory action of GPC in the presence of oxyfluorfen. The GPC loses its inhibitory activity in the presence of oxyfluorfen. The complex formation of GPC-oxyfluorfen was shown by UV absorption spectroscopy. The intrinsic fluorescence experiment affirmed the quenching of GPC in the presence of oxyfluorfen. The Stern-Volmer quenching constant and binding constant was obtained as 6.89 x 10(3) M-1 and 9.72 x 10(3) M-1, respectively. Synchronous fluorescence showed the alteration in the microenvironment around tyrosine residues. 3D fluorescence suggested the perturbation in the polarity around aromatic residues. The isothermal titration experiment suggests that the interaction of oxyfluorfen with GPC is a thermodynamically favorable reaction. Secondary structure alteration of GPC in the presence of oxyfluorfen was studied by circular dichroism (CD). The CD result showed a reduction in the alpha-helical content of GPC on interaction with oxyfluorfen. Consequently, all these outcomes affirmed the formation of GPC-oxyfluorfen complex along with the structural and conformational alteration. This study identifies and signifies that the exposure of oxyfluorfen induces stress within the plant system. Communicated by Ramaswamy H. Sarma",yes,no,no,no,yes,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
54,"As transthyretin (TTR) can prevent A? aggregation, a key protein in Alzheimer disease (AD), we developed a novel nanovector based on single wall carbon nanotubes (SWCNTs) functionalized by TTR. The retention factors (k) of the binding of grafted TTR on SWCNT (abbreviated gTTR) to HSPG were determined using an immobilized HSPG stationary phase. The negative values of the thermodynamic data demonstrated that van der Waals and hydrogen bonds played a major role in the binding at all pHs value. This binding was maximal at acidic conditions due to ionic interactions between the protonated His of gTTR with the negatively charged sulfate groups of HSPG. The weaker binding to HSPG for gTTR (k?=?3.70 at pH = 4.00 and 37??C) than free TTR (abbreviated fTTR) (k?=?11.80 at pH = 4.00 and 37??C) observed at acidic pHs was explained by the least facility of the His residue to be protonated when TTR was grafted on carbon nanotube. The nanovectorization of TTR with SWCNT thus stabilized the TTR tetramer structure and decreased the amyloid formation of TTR. Fibril formation of fTTR and gTTR studied by turbidity confirmed the fact that immobilization of TTR on SWCNTs decreased the extent and rate of amyloid fibril formation relative to free TTR.",yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,,
55,"Clinical laboratory regulations require temperature monitoring of facilities, reagent and specimen storage, as well as temperature-dependent equipment. Real-time specimen temperature detection has not yet been integrated into total laboratory automation (TLA) solutions. An infrared (IR) pyrometer was paired with a complementary metal oxide semiconductor (CMOS) laser sensor and connected to an embedded networked personal computer (PC) to create a modular temperature detection unit for closed, moving clinical laboratory specimens. Accuracy of the detector was assessed by comparing temperature measurements to those obtained from thermocouples connected to battery-operated data loggers. The temperature detector was then installed on a pre-analytic laboratory automation system to assess specimen temperature before and after processing on an integrated thawing and mixing (T/M) robotic workcell. The IR temperature detector was able to accurately record temperature of closed, moving specimens on a pre-analytic automation system. The effectiveness of the T/M workcell was independently verified using the temperature detector. Specimen reroute on the pre-analytic automation track was identified as a potential risk for frozen specimens being inadvertently delivered to future, connected instrumentation. Automated IR temperature detection can be used to verify specimen temperature prior to instrument loading and/or sampling. Such systems could be used to prevent frozen specimens from being inadvertently loaded onto analytical instrumentation in TLA solutions.",yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
56,"A hemagglutinin stabilized stem nanoparticle (HA-SS-np) that is designed to provide broad protection against influenza is being developed as a potential vaccine. During an early formulation screening study, reducing gel (rCGE) analysis indicated product degradation in a few candidate buffers at the first-week accelerated stability point, whereas no change was shown in the size exclusion chromatography (SEC) measurement. A LC-MS workflow was therefore applied to investigate the integrity of this large HA-SS-np vaccine molecule (approximate to 1 MDa). Application of LC-MS was critical to rationalize the conflicting results from the rCGE and SEC assays and led to the discovery that (1) an unexpected sequence clipping in the HA-SS-np subunits occurred, explaining the atypical reducing gel profile, and (2) an undisrupted disulfide bond held the two fragments together, explaining the unchanged SEC profile. This analytical case study led to a formulation buffer redesign, which mitigated the issue.",no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
57,"In this study, we found that dipeptide transporter Ptr2p is the putative transporter of read-through compounds (+)-negamycin derivatives TCP-126 and TCP-112, in budding yeast. Ptr2p expression and activity were correlated with the TCP-112 sensitivity, and dipeptide with high affinity to Ptr2p suppressed the TCP-112 activity. These results suggest that dipeptide transporter is one of the determinants of negamycin analogs sensitivity.",no,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
58,"The literature and the Internet provide different sources, in which medical community as well as patients can browse through medical algorithms. These algorithms are dispersed and use different formats of presentation. We present visualized diagnosis (ViDis), a web platform aimed to construction and sharing of graphical representations of medical algorithms in a single place and in a unified format. ViDis is accessible as a web application, which can run on an arbitrary platform with a modern web browser. The platform's user friendly interfaces allow the users with different backgrounds to construct, share, and browse through medical algorithms. Visualization of the algorithms can be created using a flowchart diagram notation that is commonly applied in the design of computer software and is very intuitive to use and understand. Algorithms can be viewed in two different formats, that is, in the format of flowchart diagrams or in the format of sequential steps that guide the user from the beginning to the end of a medical procedure in dependence on his or her decisions made in each step of the process. ViDis enables registered users to create, edit, and share visualized medical algorithms and guest users to view these visualizations. To the best of our knowledge, this is the first platform for efficient sharing of medical algorithms with the community. We believe that ViDis provides an excellent platform for sharing medical knowledge and information among diagnosticians, clinicians, researchers, and patients.",yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,,
59,"In the precedent research conducted by the same team, it concluded that the activities in C-type natriuretic peptide (CNP)/cyclic guanosine monophosphate (cGMP)/cyclic adenosine monophosphate (cAMP)/beta-type phospholipase C (PLC beta) pathways of rat antral smooth muscle were changed due to diabetes, which was the key pathogenetic mechanism for diabetic gastric dysmotility. As the follow-on step, this study was designed to probe into the downstream signaling pathway of CNP/PLC beta. The results showed that level of alpha-type protein kinase C (PKC alpha),cell membrane to cytoplasm ratio of PKC alpha, cell membrane to cytoplasmic ratio of beta I-type protein kinase C (PKC beta I) and level of Phosphor-PKC alpha (P-PKC alpha) were significantly reduced in diabetes rat antral smooth muscle samples. The content of tetraphosphate inositol (IP4) in gastric antral smooth muscle of diabetic rats reduced, and the content of diacyl-glycerol (DG) was unchanged. CNP significantly decreased the content of IP4 and DG, this effect was more obvious in diabetic rats. Subsequent to the addition of protein kinase A (PKA) blocker N-[2- (p-Bromocin-namylamino)ethyl]-5 -isoquinolinesulfonamide dihydrochloride (H-89) before CNP treatment, the inhibitory effect of CNP was reduced; subsequent to the addition of protein kinase G (PKG) blocker KT5823 before CNP treatment, the inhibitory effect of CNP was also reduced. With the addition of the combination of H-89 and KT5823 before CNP treatment, the inhibition by CNP could be offset. These results were concluded that CNP inhibited the activity of PKC family in rat smooth muscle and reduced the levels of IP4 and DG through the PKG/PKA-PLC beta pathways, causing inhibited muscular contractions, which may be a key pathogenetic factor for diabetic gastroparesis.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,
60,"A highly sensitive and simple high-performance liquid chromatographic-tandem mass spectrometric (LC-MS-MS) assay was developed and validated for the quantification of N-acetyl tryptophan (NAT) in formulations and to identify impurities under different stress conditions. N-acetyl tryptophan was analyzed using a reversed-phase gradient elution after treatment under acidic, basic, oxidative, hydrolytic and thermal stress conditions. Linearity in the calibration curve was obtained at a concentration range of 10-100 mu gmL(-1) (R-2 = 0.9916). The lower limits of detection and quantification were 3.53 and 10.69 mu gmL(-1). The degradation of NAT was observed maximum under oxidation stress (52.84%) and minimum under thermal stress (10.22%). Three major degradation products were formed under acidic and basic stress conditions, of which tryptophan was the major one. Thermal stress yielded a single major impurity at m/z 230. Water hydrolysis could form dihydroxy-N acetyl tryptophan at m/z 279. Oxidation stress led to the formation of seven major degradation products. The most effective stress condition was found to be oxidative which leads to 52.84% degradation of the drug followed by acidic stress (34.64%) and basic stress (15.66%). The present study showed an accurate, precise and sensitive LC-MS-MS method for the systematic investigation of NAT and its impurities in formulations. Graphic",no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
61,"Fresh urine sample is required for measurement of pterins in patients with hyperphenylalaninemia (HPA) for detection of tetrahydrobiopterin (BH4) coenzyme deficiency. The present study aimed to measure the levels of neopterin and biopterin in the urine of patients with HPA using manganese dioxide (MnO2) and iodine oxidation methods. The levels of neopterin and biopterin in the urine of 124 patients were measured using two methods of oxidation (MnO2 and iodine) and the results were statistically analyzed using correlation test, Roc-Curve and ANOVA in SPSS-20 software. The level of significant was determined to be P>0.05. Patients age mean +/- SD=4.96 year, neopterin and biopterin mean +/- SD in 124 patients were 2.75 mmol/molcr and 2.49 mmol/molcr. Correlation regression between two methods (iodine and MnO2 oxidation) was 0.99. There was no significant difference between the two oxidation methods (P>0.05). The results of this study showed that MnO2 oxidation can be a suitable alternative method instead of iodine oxidation for measurement of urine neopterin, biopterin and diagnosis of BH4 deficiency.",yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
62,"Backgrounds The differences of DNA mutation patterns of genome editing by CRISPR (Clustered regularly interspaced Short Palindromic Repeats)-Cas9 and CRISPR-Cpf1 is not completely understood. Methods CRISPR-Cas9 or CRISPR-Cpf1 is applied for genome editing at the exact same four genomic locations in human embryonic kidney 293T (HEK293T) cells. The mutation patterns of the target genomic loci were analyzed by targeted deep sequencing. Results The mutation patterns of CRISPR-Cas9 and CRISPR-Cpf1 showed prominent differences. CRISPR-Cpf1 mediated genome engineering almost always resulted in deletion, while CRISPR-Cas9 showed remarkably high rate of insertion mutation of 1 base pair. The deletion patterns of CRISPR-Cas9 and CRISPR-Cpf1 were also different. The deletion patterns of CRISPR-Cas9 were composed of diverse and evenly distributed deletion patterns, while the mutation patterns of CRISPR-Cpf1 were composed of fewer major patterns. Conclusion Genome editing by CRISPR-Cas9 and CRISPR-Cpf1 shows different characteristics.",yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,
63,"Cancer prevalence is critically increasing worldwide; accordingly, improved prediction and therapeutic tools are necessary. Interleukin (IL)-21 is a potent antitumor cytokine, and the relationship between its gene variations and cancer risk is well established. Nevertheless, so far no study has investigated its role in hepatocellular carcinoma (HCC) progression and metastasis in hepatitis C virus (HCV)-infected people. Therefore, the present investigation was led on 267 Egyptian participants, involving 177 patients with HCV of which 90 patients had HCC (HCC group), 87 patients without HCC (non-HCC group), and 90 unrelated healthy controls. The association between rs2221903A/G and rs2055979G/T of the IL-21 gene and the risk of HCC and metastasis, as well as the clinico-pathological features, were analyzed. While rs2221903A/G polymorphism was not polymorphic in our cohort, patients carrying the genotype TT and allele T of the rs2055979G/T polymorphism had a significantly lower risk of HCC when comparing with HCC group and healthy controls. Also, participants carrying the aforementioned genotype and allele had a significantly lower risk of metastasis when comparing metastatic group with both nonmetastatic group and control group. The rs2055979G/T polymorphism was not significantly associated with clinico-pathological features of HCC. This is the first study to report a relationship between an intronic polymorphism in IL-21 gene and HCC and metastasis risk in the Egyptian people, in addition to identifying a potential new marker for the early detection and treatment of HCC.",yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,
64,"A monophyletic group of Drosophila hAT transposable elements, referred to as Herves-like, was characterized and found to be present in 46% of 57 screened Drosophila species. A remarkable characteristic of these elements is the presence of a long array of minisatellite repeats (MnRs) in both subterminal extremities of the elements. The copy number of these minisatellites was highly variable between and within populations. Twenty-three strains of Drosophila willistoni, covering its geographic distribution, were screened for polymorphism in the copy number of 5 ' MnRs, showing a variation from 7 to 20 repeat copies. These MnRs are well conserved among Drosophila species and probably function as transposase binding sequences, as provided by short subterminal repeats in other hAT elements. Miniature inverted repeat transposable elements were found in 27% of species carrying Herves-like elements. Phylogenetic analysis showed incongruences between transposable elements and species phylogenies, suggesting that at least four horizontal transfer events have occurred.",no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
65,"It becomes increasingly clear that ubiquitination of cellular proteins is not an indispensable prerequisite of their degradation in proteasomes. There are a number of proteins to be eliminated which are not pre-ubiquitinated for their recognition by the regulatory subcomplex of the 26S proteasome, but which directly interact with the 20S proteasome core particle (20S proteasome). The obligatory precondition for such interaction consists in existence of disordered (hydrophobic) fragments in the target protein. In this study we have investigated the interaction of a number of multifunctional (moonlighting) proteins (glyceral-dehyde-3-phosphate dehydrogenase (GAPDH), aldolase, pyruvate kinase) and neurodegeneration-related proteins (alpha-synuclein, myelin basic protein) with 20S proteasome immobilized on the SPR-biosensor chip and stabilized by means of a bifunctional agent dimethyl pimelimidate (in order to prevent possible dissociation of this subcomplex). Only two of the investigated proteins (aldolase and pyruvate kinase) interacted with the immobilized 20S proteasome (K-d of 8.17 x 10(-7) M and 5.56 x 10(-7) M, respectively). In addition to earlier detected GAPDH ubiquitination, mass spectrometric analysis of the studied proteins revealed the presence of the ubiquitin signature (Lys-epsilon-Gly-Gly) only in aldolase. Oxidation of aldolase and pyruvate kinase, which promotes elimination of proteins via their direct interaction with 20S proteasome, caused a 2-3-fold decrease in their K-d values as compared with this parameter obtained for the intact proteins. The results of this study provide further evidence for direct interaction of both ubiquitinated proteins (aldolase), and non-ubiquitinated proteins (pyruvate kinase) with the 20S proteasome core particle (20S proteasome). The effectiveness of this interaction is basically equal for the ubiquitinated proteins and non-ubiquitinated proteins.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
66,"Statins are potent lipid-lowering drugs. Large prospective clinical trials have shown the anti-thrombotic effect of statins, e.g., preventing deep vein thrombosis. However, the mechanism underlying the beneficial effect of statins in reducing thrombus formation remains to be established. We, thus, conduct this study to investigate the potential molecular mechanisms. The cultured human hepatoma cells (HepG2) were used as the in vitro model. The human protein C gene promoter was cloned into the luciferase reporter to study the transcriptional regulation of human protein C gene. Wistar rats fed with simvastatin (5 mg/kg day) were used as the in vivo model. We found that simvastatin increased the expression of protein C in hepatocytes (361 +/- 64% and 313 +/- 59% after 2 h and 6 h of stimulation, respectively, both p < 0.01). In the animal study, the serum protein C levels were increased in the simvastatin-treated group (7 +/- 2.2 unit/ml vs 23.4 +/- 19.3 unit/ml and 23.4 +/- 18.2 unit/ml and 1 and 2 weeks of treatment, respectively, both p < 0.05). Regarding the possible molecular mechanism, we found that the level of hepatocyte nuclear factor 1 alpha (HNF1 alpha) was also increased in both the in vivo and in vitro models. We found that the protein C promoter activity was increased by simvastatin, and this effect was inhibited by HNF1 alpha knockdown and constitutively active Rac1. Therefore, stains may modulate protein C expression through small GTPase Rac 1 and HNF1 alpha.",yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
67,"Glucose phosphorylation by glucokinase exhibits a sigmoidal dependency on substrate concentration regardless of its simple structure. Dimorph mechanism suggested the existence of two enzymatic states with different catalytic properties, which has been shown to be plausible by structural analysis. However, the dimorph mechanism gives rise to a complicated or non-explicit non-closed mathematical form. It is neither feasible to apply the dimorph mechanism in effector characterizations. To improve the area of glucokinase study with stronger theoretical support and less complication in computation, we proposed the investigation of the enzyme from a pseudo-dimeric angle. The proposed mechanism started from the idealization of two monomeric glucokinase as a dimeric complex, which significantly simplified the glucose phosphorylation kinetics, while the differences in enzyme reconfiguration caused by variable substrates and effectors have been successfully characterized. The study presented a simpler and more reliable way in studying the properties of glucokinase and its effectors, providing guidelines of effector developments for hyperglycemia and hypoglycemia treatment.",yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,,
68,"Background: The aim of this study was to investigate the importance of fibrinopeptide-A and fibrinopeptide-B, which occur during the formation of D-dimer, the most commonly used laboratory parameter, in the early diagnosis of acute mesenteric ischemia (AMI). Materials and methods: This experimental study was performed in 30 male pathogen-free Wistar albino rats. The experimental animals were divided into 3 equal groups: Control group (n=10), Sham group (n=10) and Ischemia group (n =10). Blood samples were taken 0, 1, 3, and 6 h after the simulation of mesenteric ischemia. Results: Fibrinopeptide-A and fibrinopeptide-B levels increased significantly in the first 6 h in the ischemic group, similar to the increase in D-dimer levels. The statistical change between 0, 1, 3 and 6 h was more significant for fibrinopeptide-A and fibrinopeptide-B. Conclusion: Fibrinopeptide-A and fibrinopeptide-B may be markers that can be used for early diagnosis of mesenteric ischemia, early diagnosis is highly important for decreasing mortality and morbidity.",yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,
69,"The HIV-1 accessory protein Vpu mediates the downregulation of several host cell proteins, an activity that is critical for viral replication in vivo. As the first step in directing cell-surface proteins to internal cellular compartments, and in many cases degradation, Vpu binds a subset of its target proteins through their transmembrane domains. Each of the known targets of Vpu are synthesized in the ER, and must traverse the different membrane environments found along the secretory pathway, thus it is important to consider how membrane composition might influence the interactions between Vpu and its targets. We have used Forster resonance energy transfer (FRET) to measure the oligomerization of Vpu with the transmembrane domains of target proteins in model membranes of varying lipid composition. Our data show that both lipid bilayer thickness and acyl chain order can significantly influence monomer-oligomer equilibria within the Vpu-target system. Changes in oligomerization levels were found to be non-specific with no single Vpu-target interaction being favored under any condition. Our analysis of the influence of the membrane environment on the strength of helix-helix interactions between Vpu and its targets in vitro suggests that the strength of Vpu-target interactions in vivo will be partially dependent on the membrane environment found in specific membrane compartments.",yes,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,
70,"Among human supernumerary marker chromosomes, the occurrence of isodicentric form of 15 origin is relatively well known due to its high frequency, both in terms of gene content and associated clinical symptoms. The associated epilepsy and autism are typically more severe than in cases with interstitial 15q duplication, despite copy number gain of approximately the same genomic region. Other mechanisms besides segmental aneuploidy and epigenetic changes may also cause this difference. Among the factors influencing the expression of members of the GABA(A) gene cluster, the imprinting effect and copy number differences has been debated. Limited numbers of studies investigate factors influencing the interaction of GABA(A) cluster homologues. Five isodicentric (15) patients are reported with heterogeneous symptoms, and structural differences of their isodicentric chromosomes based on array comparative genomic hybridization results. Relations between the structure and the heterogeneous clinical picture are discussed, raising the possibility that the structure of the isodicentric (15), which has an asymmetric breakpoint and consequently a lower copy number segment, would be the basis of the imbalance of the GABA(A) homologues. Studies of trans interaction and regulation of GABA(A) cluster homologues are needed to resolve this issue, considering copy number differences within the isodicentric chromosome 15.",yes,no,yes,yes,no,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,
71,"Background: Recently, the time resolution of microdialysis followed by a chemical separation for quantitative analysis has improved. The advent of faster microdialysis measurements promises to aid in behavioral research on awake animals. However, microdialysis with awake animals generally employs a fluidic commutator (swivel). The swivel's volume is inimical to the time resolution of the measurements. New method: Animals can be housed in rotating cages so that the swivel is not required, but rotating operant chambers are not available. Here we describe the design and construction of a rotating operant chamber with microdialysis capability. We modified a rotating cage by adding operant behavior testing components to the side of the bowl-shaped cage. A modular on-board controller facilitates operant component/computer communication. A battery provides power to the controller and the operant components. The battery and controller rotate with the cage, and the controller communicates with the computer wirelessly. Results: The rotating operant chamber can be used to train a rat to retrieve a sucrose pellet following a cue. Microdialysis and online liquid chromatography can be used to measure dopamine at one minute intervals while the rat moves freely and interacts with operant behavior testing components. Comparison with existing method(s): We are not aware of one-minute dopamine measurements in awake animals in an operant chamber. Conclusions: Rotating cage modifications are straightforward. One-minute observations of striatal dopamine can be accomplished while an animal is awake, moving, and interacting with its surroundings.",yes,no,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
72,"Adrenodoxin reductase, a widely conserved mitochondrial P450 protein, catalyses essential steps in steroid hormone biosynthesis and is highly expressed in the adrenal cortex. The yeast adrenodoxin reductase homolog, Arh1p, is involved in cytoplasmic and mitochondrial iron homeostasis and is required for activity of enzymes containing an Fe-S cluster. In this paper, we investigated the response of yeast to the loss of a single copy of ARH1, an oxidoreductase of the mitochondrial inner membrane, which is among the few mitochondrial proteins that is essential for viability in yeast. The phenotypic, transcriptional, proteomic, and metabolic landscape indicated that Saccharomyces cerevisiae successfully adapted to this loss, displaying an apparently dosage-insensitive cellular response. However, a considered investigation of transcriptional regulation in ARH1-impaired yeast highlighted that a significant hierarchical reorganisation occurred, involving the iron assimilation and tyrosine biosynthetic processes. The interconnected roles of the iron and tyrosine pathways, coupled with oxidative processes, are of interest beyond yeast since they are involved in dopaminergic neurodegeneration associated with Parkinson's disease. The identification of similar responses in yeast, albeit preliminary, suggests that this simple eukaryote could have potential as a model system for investigating the regulatory mechanisms leading to the initiation and progression of early disease responses in humans.",yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,
73,"Withdrawal of the growth factor interleukin-3 (IL-3) from IL-3-dependent myeloid cells causes them to undergo Bax/Bak1-dependent apoptosis, whereas factor-deprived Bax(-/-) Bak1(-/-) cells remain viable, but arrest and shrink. It was reported that withdrawal of IL-3 from Bax(-/- )Bak1(-/-) cells caused decreased expression of the glucose transporter Glut1, leading to reduced glucose uptake, so that arrested cells required Atg5-dependent autophagy for long-term survival. In other cell types, a decrease in Glutl is mediated by the thioredoxin-interacting protein (Txnip), which is induced in IL-3-dependent myeloid cells when growth factor is removed. We mutated Atg5 and Txnip by CRISPR/Cas9 and found that Atg5-dependent autophagy was not necessary for the long-term viability of cycling or arrested Bax(-/-) Bak1(-/-) cells, and that Txnip was not required for the decrease in Glutl expression in response to IL-3 withdrawal. Surprisingly, Atg5-deficient Bax/Bak1 double mutant cells survived for several weeks in medium supplemented with 10% fetal bovine serum (FBS), without high concentrations of added glucose or glutamine. When serum was withdrawn, the provision of an equivalent amount of glucose present in 10% FBS (similar to 0.5 mM) was sufficient to support cell survival for more than a week, in the presence or absence of IL-3. Thus, Bax(-/-) Bak1(-/-) myeloid cells deprived of growth factor consume extracellular glucose to maintain long-term viability, without a requirement for Atg5-dependent autophagy.",yes,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
74,"Objective: Henoch-Schonlein purpura (HSP) is characterized by generalized vasculitis. The etiopathogenesis of the disease is unknown, but inflammation and endothelial dysfunction have been held responsible. Therefore, herein we investigated serum levels of biomarkers indicating endothelial cell damage, inflammation and coagulation in children with HSP. Materials and methods: Twenty six patients with HSP and 26 healthy children were included in the study. Routine biochemical tests and laboratory parameters showing inflammation, coagulation, and endothelial cell damage were examined in all subjects. Results: White blood cell (WBC) number, C-reactive protein (CRP) level, erythrocyte sedimentation rate (ESR), neutrophil/lymphocyte rate (NLR), triglyceride, immunoglobulin A (IgA), and C-3 were significantly higher in children with HSP than the controls. HDL and albumin levels were lower in the patients with HSP. Endocan levels were not significantly different between the HSP and control groups (p = 0.884). Serum endocan levels in patients with HSP were inversely correlated only with activated partial thromboplastin time (APTT) (r = -0.485, p = 0.012). Conclusion: Coagulation abnormalities and increased acute phase reactants were present in patients with HSP while no difference was determined in endocan levels.",yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
75,"New 1,4-disubstituted beta -pyrrolidino-1,2,3-triazoles were synthesized using a reusable copper-iodide-doped neutral alumina catalyst. Synthesis of diversely substituted triazoles and recyclability of CuI catalyst explains the broad scope of this protocol. The synthesized compounds were screened for their antimicrobial and anticancer properties. Most of the compounds showed significant antimicrobial activities against all the tested microorganisms compared to standard drugs. Furthermore, compounds 5a, 5e, 5g, 5h, 5i, and 5j showed moderate to potent activities against A549 and HepG-2 cells. In addition, compounds 5g and 5h displayed potential cytotoxicity activity against A549 cells with IC50 values of 72 +/- 3.21 and 58 +/- 2.31 mu M, respectively. The molecular docking study revealed that some of the synthesized compounds exhibited comparable binding as co-crystalized ligands with the DNA topoisomerase IV and anaplastic lymphoma kinase receptors.",no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,
76,"Background: Medical school curriculums are not standardized in Turkey and around the world, which results in great diversity in education. National Core Education Program (NCEP) has been prepared as a frame program and the aim of the program is to train medical doctors with basic abilities. Objective: The objective of this work is to compare biochemistry curriculum based on NCEP among medical schools in Turkey. Materials and methods: Twelve-question long survey was prepared. Sixty-nine out 84 medical schools were participated the study using 2017-2018 curriculum data. Biochemistry curriculums of medical schools are compared based on NCEP 2014. Results: Number of biochemistry hours and content of the lectures varies among medical schools. While biochemistry was intensely studied in the first and second years of the education program, biochemistry hours and number of universities offering biochemistry have dramatically decreased after the second year. Clinical biochemistry questions had lower positive response. Accredited medical schools include NCEP subjects in their curriculum in higher ratio than the unaccredited ones. Conclusion: Biochemistry curriculum shows variation among medical schools. Addition of clinical biochemistry beyond second year would improve NCEP adaptation. Multidisciplinary approach and vertical integration should be employed to improve quality of medical education.",yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,,
